,PLAYER,TEAM,AGE,GP,W,L,MIN,"
            OFFRTG
          ","
            DEFRTG
          ","
            NETRTG
          ",AST%,AST/TO,"
            AST Ratio
          ",OREB%,DREB%,REB%,"
            TO Ratio
          ",eFG%,TS%,USG%,PACE,PIE,POSS
2,Pau Gasol,MEM,22,82,28,54,35.9,104.9,107.3,-2.5,13.1,1.08,12.7,6.6,17.7,12.3,11.8,51.0,57.0,23.6,95.23,13.0,"5,846"
2,Predrag Drobnjak,SEA,27,82,40,42,24.2,103.6,104.8,-1.2,7.4,1.32,8.7,5.5,11.7,8.4,6.6,43.1,45.9,20.9,89.88,7.1,"3,709"
2,Richard Hamilton,DET,25,82,50,32,32.2,101.4,98.1,3.3,17.1,1.04,10.8,3.6,9.3,6.4,10.4,45.6,53.1,30.8,89.40,12.1,"4,926"
2,Scott Padgett,UTA,27,82,47,35,16.1,98.1,96.3,1.8,11.3,1.23,13.7,6.6,14.6,10.7,11.2,45.5,49.6,18.1,92.85,9.1,"2,571"
2,Shandon Anderson,NYK,29,82,37,45,21.1,100.7,101.6,-0.9,8.6,0.76,10.6,3.9,11.4,7.6,13.9,51.0,55.3,19.3,92.73,8.5,"3,326"
2,Steve Nash,DAL,29,82,60,22,33.1,111.2,101.3,9.9,35.1,3.11,29.4,2.3,6.2,4.3,9.4,51.5,57.6,23.6,94.82,14.6,"5,361"
2,Tony Parker,SAS,21,82,60,22,33.9,105.3,96.8,8.5,26.8,2.18,24.0,1.3,6.4,4.0,11.0,50.3,54.2,22.5,92.08,11.5,"5,332"
2,Trenton Hassell,CHI,24,82,30,52,24.4,94.0,104.1,-10.1,11.8,1.82,23.2,1.8,10.5,6.2,12.7,38.4,41.1,11.1,95.20,4.3,"3,950"
2,Walter McCarty,BOS,29,82,44,38,23.8,96.8,98.9,-2.1,9.5,1.58,16.6,3.2,11.6,7.3,10.5,52.3,54.0,12.4,94.09,7.3,"3,823"
2,Yao Ming,HOU,22,82,43,39,29.0,104.0,101.1,2.8,10.4,0.79,10.7,8.8,19.9,14.5,13.5,49.9,57.0,22.0,91.34,14.1,"4,538"
47,Aaron Williams,NJN,31,81,49,32,19.8,98.1,96.2,1.9,9.2,1.04,13.2,8.7,11.9,10.3,12.7,45.3,50.4,16.2,93.35,7.4,"3,111"
47,Brendan Haywood,WAS,23,81,36,45,23.8,102.2,101.6,0.6,2.4,0.45,5.3,10.6,11.3,11.0,12.0,51.0,56.1,12.5,89.23,6.4,"3,577"
47,Calbert Cheaney,UTA,31,81,47,34,29.0,104.9,100.0,4.9,11.3,1.51,17.1,3.6,9.4,6.6,11.3,50.7,51.4,15.7,89.54,6.9,"4,380"
47,Carlos Boozer,CLE,21,81,17,64,25.3,95.4,106.7,-11.3,9.0,1.03,11.6,9.5,20.4,14.7,11.3,53.6,57.7,16.9,96.90,12.4,"4,120"
47,Clifford Robinson,DET,36,81,50,31,34.9,102.7,99.3,3.4,17.5,1.70,18.2,3.0,9.0,6.0,10.8,44.4,47.7,20.2,88.82,7.4,"5,225"
47,Eddy Curry,CHI,20,81,30,51,19.5,99.4,104.3,-4.9,4.1,0.27,4.2,7.7,14.9,11.4,15.7,58.5,60.7,23.4,96.41,10.0,"3,156"
47,George Lynch,NOH,32,81,47,34,18.5,100.2,95.5,4.6,10.9,2.00,18.9,9.1,14.5,11.8,9.5,44.8,46.4,13.1,91.85,8.9,"2,861"
47,Greg Ostertag,UTA,30,81,47,34,23.8,105.2,96.5,8.7,4.2,0.53,9.6,10.8,16.7,14.0,18.1,51.8,53.1,12.5,89.49,6.8,"3,580"
47,Jason Collins,NJN,24,81,48,33,23.4,102.5,94.0,8.5,7.0,1.02,14.1,7.2,12.7,9.9,13.8,41.4,52.1,12.4,93.67,5.8,"3,695"
47,Jason Terry,ATL,25,81,34,47,38.1,100.5,103.2,-2.6,33.8,2.41,28.4,1.3,7.5,4.5,11.8,49.8,54.9,22.0,93.85,12.7,"6,050"
47,Karl Malone,UTA,39,81,47,34,36.2,106.1,103.0,3.1,23.6,1.80,17.6,4.3,18.0,11.4,9.8,46.3,53.4,27.2,91.58,16.4,"5,598"
47,Kurt Thomas,NYK,30,81,36,45,31.8,104.0,103.6,0.4,11.0,1.17,11.5,6.3,19.7,12.9,9.8,48.4,51.1,22.2,93.01,10.9,"4,965"
47,Mark Blount,BOS,27,81,25,56,17.4,88.4,99.4,-11.1,7.4,0.54,9.9,7.6,14.7,11.0,18.2,43.2,49.1,16.2,92.58,6.7,"2,709"
47,Nikoloz Tskitishvili,DEN,20,81,16,65,16.3,89.8,97.9,-8.1,11.3,1.08,15.2,4.5,9.3,6.8,14.0,34.0,37.4,16.5,95.51,2.4,"2,633"
47,Pat Garrity,ORL,26,81,42,39,31.9,106.3,104.1,2.3,7.3,1.57,12.3,2.8,9.4,6.0,7.8,52.8,55.1,14.8,95.48,6.3,"5,140"
47,Shareef Abdur-Rahim,ATL,26,81,35,46,38.0,101.1,104.4,-3.4,14.5,1.14,12.9,6.1,16.0,11.3,11.3,48.7,56.6,24.2,92.89,13.8,"5,972"
47,Shawn Bradley,DAL,31,81,59,22,21.3,106.2,96.6,9.7,4.7,0.81,9.4,8.8,18.4,13.7,11.7,53.6,60.1,13.5,94.15,11.0,"3,379"
47,Shawn Marion,PHX,25,81,43,38,41.7,102.6,101.3,1.2,10.4,1.26,10.3,5.8,17.0,11.4,8.2,50.0,53.8,22.7,93.22,15.1,"6,540"
47,Stephon Marbury,PHX,26,81,44,37,40.1,103.6,101.8,1.8,35.7,2.49,24.6,1.6,6.5,4.0,9.9,46.8,52.0,27.3,93.57,13.6,"6,328"
47,Steve Francis,HOU,26,81,42,39,41.0,103.2,100.4,2.7,27.8,1.68,21.1,4.9,10.2,7.6,12.6,46.8,54.1,25.7,90.98,13.7,"6,302"
47,Theo Ratliff,ATL,30,81,34,47,31.2,99.9,101.5,-1.6,4.7,0.53,8.0,6.7,17.2,12.3,15.1,46.4,51.2,15.2,93.04,8.7,"4,890"
47,Tim Duncan,SAS,27,81,60,21,39.3,105.6,96.4,9.2,19.1,1.27,14.1,8.9,23.8,16.8,11.1,51.5,56.4,27.6,91.40,20.6,"6,058"
47,Zydrunas Ilgauskas,CLE,28,81,17,64,30.0,95.8,103.8,-8.0,10.1,0.60,7.5,9.7,15.3,12.4,12.4,44.1,51.6,27.8,95.63,11.6,"4,856"
70,Aaron McKie,PHI,30,80,47,33,29.7,102.5,97.7,4.7,18.5,2.55,25.0,2.6,12.8,7.6,9.8,45.7,49.7,15.5,94.50,10.3,"4,672"
70,Andre Miller,LAC,27,80,27,53,36.4,101.1,105.9,-4.8,30.9,2.61,29.2,2.9,7.9,5.4,11.2,41.9,49.5,19.9,93.91,10.3,"5,690"
70,Andrei Kirilenko,UTA,22,80,46,34,27.7,102.5,100.4,2.1,11.0,1.01,12.8,7.3,12.8,10.1,12.6,51.9,59.8,18.9,92.40,14.5,"4,264"
70,Bo Outlaw,PHX,32,80,43,37,22.5,102.9,97.0,5.9,9.4,1.47,21.8,7.6,12.4,10.1,14.8,55.0,57.4,10.1,92.53,8.2,"3,448"
70,DeSagana Diop,CLE,21,80,16,64,11.8,89.5,100.6,-11.1,6.9,0.77,16.1,6.2,16.3,11.1,21.0,35.1,35.6,10.1,97.41,3.3,"1,894"
70,Desmond Mason,MIL,25,80,37,43,34.6,104.3,104.0,0.2,9.9,1.42,11.5,5.6,13.8,9.6,8.1,46.0,50.2,20.7,91.10,10.1,"5,242"
70,Dirk Nowitzki,DAL,25,80,59,21,39.0,112.2,99.3,12.9,12.9,1.57,11.3,2.6,22.1,12.5,7.2,51.3,58.1,26.9,94.18,17.9,"6,118"
70,Doug Christie,SAC,33,80,57,23,33.9,106.0,96.4,9.6,18.5,2.61,32.9,2.3,9.5,6.1,12.6,54.5,59.0,12.3,98.41,10.1,"5,551"
70,Gary Payton,MIL,34,80,37,43,40.1,104.4,105.1,-0.7,36.6,3.55,26.9,2.4,8.4,5.3,7.6,47.2,50.4,25.6,91.30,14.0,"6,101"
70,Gary Trent,MIN,28,80,50,30,15.3,97.6,101.8,-4.2,10.5,1.31,13.5,8.7,14.5,11.7,10.4,53.5,54.9,17.9,93.86,10.3,"2,389"
70,Jacque Vaughn,ORL,28,80,41,39,21.1,102.0,102.1,-0.2,21.3,2.39,29.2,1.5,5.7,3.6,12.2,45.7,50.8,14.7,95.16,6.6,"3,351"
70,Jamal Crawford,CHI,23,80,28,52,24.8,100.2,101.0,-0.9,28.0,2.49,25.1,1.0,8.0,4.5,10.1,46.7,49.6,21.9,95.44,11.1,"3,962"
70,Jason Kidd,NJN,30,80,48,32,37.4,104.7,96.4,8.2,40.7,2.40,29.6,3.7,13.0,8.4,12.3,46.5,52.6,24.8,94.34,17.4,"5,881"
70,Jon Barry,DET,33,80,50,30,18.5,105.2,94.7,10.4,24.2,2.54,27.5,2.3,10.4,6.3,10.8,55.3,59.3,16.9,89.93,13.6,"2,777"
70,Jumaine Jones,CLE,24,80,16,64,27.5,96.1,104.6,-8.4,8.9,1.05,11.6,4.6,13.7,9.1,11.1,51.2,52.5,16.7,95.53,9.0,"4,381"
70,Keon Clark,SAC,28,80,58,22,22.2,99.9,93.8,6.1,7.0,0.85,11.7,7.8,15.5,11.9,13.7,50.1,52.8,15.0,96.01,9.4,"3,546"
70,Kwame Brown,WAS,21,80,35,45,22.2,98.3,101.3,-3.0,5.7,0.53,7.6,7.6,17.4,12.5,14.3,44.6,49.6,18.6,89.94,9.1,"3,327"
70,Malik Allen,MIA,25,80,24,56,29.0,94.2,102.0,-7.8,4.2,0.42,5.3,5.8,13.5,9.5,12.5,42.4,45.5,19.5,90.37,6.1,"4,370"
70,Milt Palacio,CLE,25,80,17,63,24.7,92.0,103.5,-11.5,21.1,1.98,31.7,2.3,9.6,5.8,16.0,42.8,46.6,12.2,96.14,6.4,"3,944"
70,Nene,DEN,20,80,17,63,28.2,92.8,98.4,-5.6,11.9,0.82,13.5,9.4,13.9,11.6,16.4,51.9,54.5,19.0,92.27,10.2,"4,332"
70,Richard Jefferson,NJN,23,80,48,32,35.9,103.0,96.1,6.8,11.9,1.29,13.7,5.3,12.7,9.1,10.7,50.4,56.3,19.5,93.94,11.9,"5,627"
70,Robert Horry,LAL,32,80,49,31,29.3,104.1,100.2,3.9,14.8,2.08,26.5,7.7,14.1,10.9,12.7,44.0,48.8,12.1,94.41,8.6,"4,624"
70,Stephen Jackson,SAS,25,80,59,21,28.1,104.4,99.7,4.7,13.6,1.04,14.6,3.2,9.7,6.6,14.0,49.3,52.6,21.6,92.71,9.1,"4,349"
70,Tim Thomas,MIL,26,80,40,40,29.5,106.0,106.2,-0.1,7.1,0.77,8.2,4.3,12.7,8.6,10.7,49.5,52.7,22.1,93.58,8.1,"4,588"
70,Vlade Divac,SAC,35,80,59,21,29.8,106.3,96.4,10.0,16.0,1.80,22.9,6.8,16.0,11.6,12.7,47.0,51.9,17.1,97.12,10.3,"4,822"
95,Clar. Weatherspoon,NYK,32,79,36,43,25.6,101.5,103.3,-1.8,5.3,1.08,10.7,10.5,19.8,15.1,9.9,44.9,52.2,12.7,92.44,10.3,"3,889"
95,Earl Watson,MEM,24,79,27,52,17.2,96.4,97.1,-0.7,27.7,2.56,30.3,3.4,8.9,6.1,11.9,47.4,50.5,16.9,94.08,10.3,"2,669"
95,Malik Rose,SAS,28,79,57,22,24.4,102.7,97.1,5.6,11.2,0.73,11.7,8.3,18.5,13.6,16.0,46.0,53.8,21.8,94.18,11.8,"3,772"
95,Paul Pierce,BOS,25,79,42,37,39.2,101.9,99.9,2.0,23.6,1.21,13.8,3.4,15.7,9.4,11.4,45.4,53.2,32.2,92.74,15.8,"5,986"
95,Ricky Davis,CLE,23,79,16,63,39.7,95.4,105.2,-9.8,25.8,1.57,18.4,3.0,9.3,6.1,11.7,43.5,48.5,26.5,96.38,10.9,"6,289"
95,Shawn Kemp,ORL,33,79,41,38,20.6,102.1,104.3,-2.2,5.5,0.54,7.5,8.8,19.8,14.1,14.0,41.8,46.8,18.5,95.10,6.9,"3,217"
95,Troy Hudson,MIN,27,79,49,30,32.9,105.8,103.3,2.5,26.1,2.48,26.8,1.6,5.3,3.5,10.8,47.9,53.1,21.0,94.71,9.5,"5,132"
95,Troy Murphy,GSW,23,79,37,42,31.8,105.1,107.6,-2.5,6.6,0.95,9.7,8.6,21.7,15.2,10.1,45.3,52.6,16.4,96.81,11.3,"5,082"
95,Vladimir Stepania,MIA,27,79,24,55,20.2,91.5,96.6,-5.1,3.0,0.35,4.1,12.6,22.1,17.1,11.9,43.3,45.4,16.1,87.71,11.3,"2,905"
104,Alvin Williams,TOR,28,78,24,54,33.9,101.2,106.2,-5.0,26.6,3.25,26.9,2.0,7.7,4.7,8.3,46.4,50.8,19.3,91.44,11.0,"5,033"
104,Antoine Walker,BOS,26,78,42,36,41.5,101.7,101.0,0.7,22.6,1.43,16.1,3.0,14.8,8.7,11.2,44.9,46.7,27.5,92.18,10.5,"6,232"
104,Arvydas Sabonis,POR,38,78,48,30,15.4,105.5,97.1,8.4,18.5,1.89,21.8,7.9,21.7,14.9,11.5,48.1,54.9,19.1,92.57,14.4,"2,326"
104,Caron Butler,MIA,23,78,24,54,36.6,95.2,102.5,-7.3,14.0,1.11,13.4,4.7,9.8,7.2,12.0,43.2,50.2,22.4,89.85,10.1,"5,349"
104,Dale Davis,POR,34,78,48,30,29.2,103.1,100.4,2.7,6.4,1.32,13.8,11.0,15.1,13.0,10.4,54.1,56.6,11.9,89.85,9.3,"4,259"
104,Donyell Marshall,CHI,30,78,28,50,30.5,98.5,103.6,-5.1,9.9,1.01,10.6,9.7,18.8,14.3,10.5,47.7,51.3,21.1,95.67,12.8,"4,734"
104,Matt Harpring,UTA,27,78,44,34,32.8,106.0,100.3,5.6,9.5,0.83,9.1,8.3,12.7,10.6,11.0,54.3,58.8,23.3,92.06,13.1,"4,899"
104,Michael Curry,DET,34,78,47,31,19.9,95.1,99.0,-3.9,11.3,2.42,26.2,1.1,7.7,4.5,10.8,43.7,47.4,9.1,89.28,3.4,"2,883"
104,Mike James,MIA,28,78,25,53,22.1,96.2,98.0,-1.8,26.6,2.28,24.6,1.5,7.5,4.4,10.8,43.0,46.9,20.2,88.84,8.2,"3,189"
104,P.J. Brown,NOH,33,78,45,33,33.5,104.2,101.8,2.4,9.0,1.50,15.4,9.3,18.3,13.7,10.2,53.1,59.2,13.9,91.29,12.8,"4,969"
104,Ruben Patterson,POR,27,78,48,30,21.3,103.4,99.8,3.6,10.3,0.86,12.2,7.6,8.9,8.3,14.1,49.5,53.0,19.9,91.25,8.2,"3,146"
104,Sam Cassell,MIL,33,78,40,38,34.6,106.3,108.5,-2.2,29.3,2.54,22.6,2.2,10.9,6.5,8.9,49.5,56.5,25.8,93.62,14.1,"5,264"
104,Shammond Williams,DEN,28,78,35,43,24.1,95.5,98.4,-2.9,25.2,2.33,26.6,1.2,7.9,4.4,11.4,47.4,50.3,17.2,95.32,9.3,"3,726"
104,Shane Battier,MEM,24,78,25,53,30.5,102.4,104.1,-1.7,6.7,1.54,13.1,5.3,8.8,7.1,8.5,55.9,59.7,12.9,94.88,8.5,"4,706"
118,Andrew DeClercq,ORL,30,77,38,39,17.3,103.0,97.9,5.1,6.1,0.62,11.3,10.6,15.5,13.0,18.3,53.4,56.2,13.5,94.15,6.0,"2,593"
118,Brian Skinner,PHI,27,77,45,32,18.0,98.9,100.0,-1.0,2.4,0.31,3.9,10.0,18.2,13.9,12.8,55.0,57.4,14.7,95.09,9.6,"2,733"
118,Donnell Harvey,DEN,22,77,16,61,21.0,87.5,98.4,-10.9,12.5,0.81,11.7,7.6,18.7,13.0,14.4,44.7,48.6,20.7,92.15,10.7,"3,093"
118,Eddie Griffin,HOU,21,77,41,36,24.4,102.5,98.2,4.2,7.7,1.13,9.7,7.5,16.7,12.2,8.6,44.7,46.2,19.3,91.73,10.0,"3,597"
118,Jeff Foster,IND,26,77,45,32,10.4,96.6,96.0,0.6,10.1,1.50,17.6,13.5,20.7,16.9,11.7,36.0,39.4,12.8,93.47,8.5,"1,545"
118,Jermaine O'Neal,IND,24,77,44,33,37.2,103.2,99.9,3.3,10.5,0.86,8.5,7.3,20.2,13.9,9.9,48.7,53.9,26.2,92.90,15.1,"5,542"
118,Juwan Howard,DEN,30,77,16,61,35.5,92.5,102.4,-9.9,17.5,1.24,12.8,6.4,16.7,11.2,10.3,45.0,50.1,25.9,92.24,13.5,"5,250"
118,Kenyon Martin,NJN,25,77,46,31,34.1,104.2,95.9,8.3,12.6,0.96,11.3,6.4,18.3,12.4,11.7,47.5,51.1,24.6,93.48,11.9,"5,110"
118,Lucious Harris,NJN,32,77,46,31,25.6,100.2,97.4,2.7,13.9,2.18,15.1,3.1,8.6,5.8,6.9,44.6,49.4,19.5,93.47,10.1,"3,843"
118,Marc Jackson,MIN,28,77,49,28,13.5,101.1,99.3,1.8,5.8,0.63,7.2,8.7,13.0,10.9,11.5,44.0,50.8,20.6,94.30,7.6,"2,037"
118,Rashard Lewis,SEA,23,77,37,40,39.5,102.9,104.4,-1.5,7.8,0.93,8.5,5.1,12.4,8.6,9.1,48.4,53.7,21.9,89.45,10.8,"5,669"
118,Rasho Nesterovic,MIN,27,77,47,30,30.4,104.3,101.3,3.1,7.4,1.15,11.2,6.5,15.0,10.8,9.7,52.5,53.6,17.4,93.30,9.2,"4,535"
118,Zach Randolph,POR,21,77,48,29,16.9,98.4,102.4,-4.0,5.8,0.66,5.9,10.8,17.1,13.8,9.0,51.3,55.5,22.1,92.15,12.6,"2,502"
131,Christian Laettner,WAS,33,76,34,42,29.1,102.0,102.6,-0.6,17.5,2.70,26.0,5.5,18.1,11.9,9.6,49.6,54.5,14.2,90.17,11.8,"4,156"
131,Derek Anderson,POR,28,76,47,29,33.6,104.6,99.9,4.7,20.4,2.54,23.4,2.2,8.6,5.5,9.2,49.6,55.6,18.9,91.73,11.1,"4,875"
131,Dion Glover,ATL,24,76,32,44,24.8,101.3,101.2,0.1,12.7,1.31,14.6,3.6,11.0,7.5,11.2,47.1,51.2,19.8,93.70,8.9,"3,694"
131,Gordan Giricek,ORL,26,76,30,46,28.3,101.1,105.0,-3.9,10.8,0.94,11.8,1.7,9.3,5.5,12.5,48.9,52.9,20.8,95.67,7.8,"4,301"
131,Jason Williams,MEM,27,76,24,52,31.6,105.5,108.7,-3.1,39.8,3.76,37.0,1.1,7.7,4.4,9.9,47.1,50.1,19.7,95.96,11.2,"4,809"
131,Kareem Rush,LAL,22,76,47,29,11.5,98.3,101.9,-3.6,11.9,1.08,17.7,2.9,7.7,5.3,16.4,43.2,44.7,15.7,95.86,3.6,"1,734"
131,Ray Allen,SEA,27,76,42,34,37.9,107.0,104.1,2.9,21.7,1.69,16.4,3.5,10.5,7.0,9.7,51.2,56.5,27.5,90.91,13.6,"5,456"
131,Rick Fox,LAL,33,76,48,28,28.7,106.4,103.1,3.2,17.1,2.09,24.7,2.9,11.7,7.3,11.8,50.6,52.3,15.5,94.53,8.1,"4,295"
139,Bonzi Wells,POR,26,75,44,31,32.0,103.1,100.3,2.8,18.1,1.14,15.5,4.4,12.8,8.6,13.5,46.1,50.5,25.4,92.30,10.2,"4,606"
139,Brent Barry,SEA,31,75,37,38,33.1,103.1,102.7,0.4,24.1,2.70,32.8,2.0,11.0,6.4,12.1,56.0,59.7,14.6,90.50,11.0,"4,681"
139,Darvin Ham,ATL,29,75,30,45,12.3,94.8,96.5,-1.7,6.9,0.58,12.8,8.1,8.2,8.1,22.0,44.7,46.4,12.3,93.74,1.6,"1,789"
139,Greg Buckner,PHI,26,75,45,30,20.2,101.9,97.9,4.0,10.3,1.55,16.2,4.8,10.0,7.3,10.5,48.4,51.9,14.3,95.02,6.8,"2,984"
139,Jay Williams,CHI,21,75,26,49,26.1,96.0,105.6,-9.6,29.7,2.05,27.4,1.4,8.3,4.9,13.4,44.6,47.2,20.6,96.75,8.2,"3,952"
139,Jeff McInnis,POR,28,75,47,28,17.5,96.8,103.4,-6.6,22.2,2.27,24.6,1.7,6.1,3.8,10.8,45.2,47.7,17.6,92.80,6.7,"2,545"
139,Jeryl Sasser,ORL,24,75,37,38,13.7,89.7,101.7,-12.1,10.7,1.67,18.7,5.7,12.4,8.8,11.2,34.1,40.2,12.0,94.24,5.8,"2,006"
139,Michael Doleac,NYK,26,75,36,39,13.9,100.0,103.3,-3.3,6.8,0.86,9.2,6.6,15.5,11.1,10.7,42.6,45.1,18.3,93.43,5.2,"2,013"
139,Mike Batiste,MEM,25,75,28,47,16.7,95.7,101.4,-5.7,7.4,0.75,8.3,6.7,14.7,10.6,11.0,44.1,47.6,20.5,94.46,8.3,"2,461"
139,Raja Bell,DAL,26,75,54,21,15.7,101.8,98.8,3.0,7.1,1.33,17.5,3.9,8.2,6.0,13.2,49.1,50.9,10.2,96.44,4.1,"2,345"
