,PLAYER,TEAM,AGE,GP,W,L,MIN,"
            OFFRTG
          ","
            DEFRTG
          ","
            NETRTG
          ",AST%,AST/TO,"
            AST Ratio
          ",OREB%,DREB%,REB%,"
            TO Ratio
          ",eFG%,TS%,USG%,PACE,PIE,POSS
3,Hanno Mottola,ATL,25,82,33,49,16.7,99.7,105.0,-5.3,6.0,0.71,9.3,6.1,14.4,10.2,13.0,44.1,47.4,15.9,94.59,5.0,"2,688"
3,Jacque Vaughn,ATL,27,82,33,49,22.6,97.5,104.5,-7.0,31.6,3.14,36.4,1.0,8.5,4.7,11.6,49.8,54.7,14.8,93.40,9.7,"3,607"
3,Jamaal Magloire,CHH,24,82,44,38,18.9,101.3,96.4,4.9,3.5,0.26,4.3,10.0,19.3,14.7,16.5,55.0,62.3,19.6,92.87,13.1,"2,985"
3,Jason Kidd,NJN,29,82,52,30,37.3,104.0,98.5,5.5,40.7,2.83,34.7,4.2,14.8,9.5,12.3,44.2,48.4,21.7,94.81,15.6,"6,043"
3,Jeff Foster,IND,25,82,42,40,21.8,99.7,100.1,-0.4,6.2,0.89,11.1,11.6,19.1,15.4,12.6,45.2,49.3,13.9,94.33,8.8,"3,491"
3,John Stockton,UTA,40,82,44,38,31.3,105.3,101.7,3.6,44.2,3.24,38.1,2.5,8.8,5.6,11.8,53.4,60.1,18.9,92.71,16.6,"4,957"
3,Jon Barry,DET,32,82,50,32,24.3,103.2,99.3,3.8,23.3,2.47,28.7,2.3,9.9,6.2,11.6,60.3,64.4,15.7,92.87,13.4,"3,854"
3,Kerry Kittles,NJN,28,82,52,30,31.7,102.6,98.3,4.3,13.1,1.98,16.1,2.6,7.8,5.2,8.1,51.8,54.2,18.9,95.12,10.8,"5,156"
3,Kurt Thomas,NYK,29,82,30,52,33.8,99.8,104.5,-4.7,5.7,0.57,6.7,7.8,19.7,13.7,11.8,49.4,54.2,20.0,92.07,10.7,"5,294"
3,Lindsey Hunter,LAL,31,82,58,24,19.7,102.0,98.2,3.9,11.9,2.35,18.7,1.1,6.1,3.6,8.0,46.2,46.6,15.5,93.72,5.8,"3,163"
3,Malik Rose,SAS,27,82,58,24,21.1,104.6,96.4,8.2,6.4,0.44,6.4,10.5,17.6,14.3,14.7,46.4,51.7,23.4,92.72,11.2,"3,315"
3,Mark Jackson,NYK,37,82,30,52,28.8,101.7,107.9,-6.2,40.5,4.03,43.2,2.4,11.1,6.7,10.7,50.6,53.6,15.3,92.32,12.1,"4,545"
3,Michael Curry,DET,33,82,50,32,23.2,99.3,100.2,-0.9,10.4,2.12,25.1,0.8,8.5,4.7,11.9,46.6,52.1,9.3,91.71,3.9,"3,631"
3,Moochie Norris,HOU,28,82,28,54,27.4,101.9,106.5,-4.7,30.2,2.58,31.8,3.2,8.0,5.6,12.3,42.6,47.1,17.6,89.09,9.3,"4,168"
3,Nazr Mohammed,ATL,24,82,33,49,26.5,98.8,105.6,-6.8,2.6,0.28,3.4,11.4,19.4,15.4,12.2,46.1,49.0,19.2,94.04,8.4,"4,246"
3,Pau Gasol,MEM,21,82,23,59,36.6,97.8,103.1,-5.3,13.3,1.00,13.0,8.0,16.4,12.2,13.0,51.8,56.6,22.3,93.42,13.4,"5,841"
3,Paul Pierce,BOS,24,82,49,33,40.2,103.8,99.2,4.6,15.3,1.08,11.0,2.4,14.7,8.5,10.1,50.8,57.0,28.9,93.79,15.3,"6,455"
3,Rasho Nesterovic,MIN,26,82,50,32,27.1,107.8,100.8,7.0,4.9,0.80,8.7,9.2,15.3,12.3,10.9,49.3,49.9,15.8,92.03,7.4,"4,239"
3,Rick Fox,LAL,32,82,58,24,27.9,108.6,102.5,6.2,17.4,2.14,26.8,3.9,12.7,8.4,12.5,47.5,50.2,15.0,94.54,7.7,"4,501"
3,Ricky Davis,CLE,22,82,29,53,23.9,101.1,105.2,-4.1,16.8,1.20,14.6,3.4,9.5,6.5,12.2,48.8,53.9,23.7,93.27,10.7,"3,801"
3,Shandon Anderson,NYK,28,82,30,52,19.5,95.0,98.9,-3.9,8.3,0.78,12.8,3.8,12.0,8.0,16.3,45.2,48.9,15.0,90.89,6.4,"3,010"
3,Stephon Marbury,PHX,25,82,36,46,38.9,101.8,103.1,-1.3,35.5,2.35,26.0,2.3,6.1,4.1,11.1,46.7,51.9,26.2,93.70,12.3,"6,213"
3,Steve Nash,DAL,28,82,57,25,34.6,110.7,105.2,5.5,35.5,2.77,30.8,1.8,7.0,4.5,11.1,55.4,60.2,22.3,95.45,13.6,"5,643"
3,Tim Duncan,SAS,26,82,58,24,40.6,105.9,96.7,9.2,18.2,1.17,12.9,8.7,22.7,16.0,11.0,50.8,57.6,28.9,91.25,20.7,"6,324"
3,Troy Murphy,GSW,22,82,21,61,17.7,98.9,106.1,-7.3,8.0,0.83,10.9,6.5,15.8,11.0,13.1,42.4,48.8,16.8,95.74,6.3,"2,900"
3,Wally Szczerbiak,MIN,25,82,50,32,38.1,108.1,103.6,4.5,13.3,1.42,14.6,4.0,8.6,6.3,10.3,54.4,58.0,21.4,92.23,11.2,"6,000"
43,Andre Miller,CLE,26,81,29,52,37.3,105.5,107.5,-1.9,48.4,3.60,37.1,3.7,9.2,6.5,10.3,46.4,53.8,22.5,91.69,14.8,"5,771"
43,Antoine Walker,BOS,25,81,48,33,42.1,102.8,99.7,3.1,22.4,1.62,16.3,4.3,16.5,10.3,10.1,46.0,49.0,27.5,93.91,12.6,"6,681"
43,Bobby Jackson,SAC,29,81,61,20,21.6,107.4,98.4,9.0,15.7,1.76,15.0,4.4,9.3,6.8,8.5,49.5,53.7,22.8,95.52,11.4,"3,480"
43,Brent Barry,SEA,30,81,44,37,37.5,108.2,104.5,3.7,20.9,2.58,29.0,2.0,13.0,7.6,11.2,61.1,65.2,15.7,91.36,13.6,"5,775"
43,Doug Christie,SAC,32,81,60,21,34.5,108.5,99.6,8.9,16.9,2.07,25.7,2.6,10.3,6.5,12.4,52.1,57.8,15.3,97.31,9.9,"5,658"
43,Eddie Jones,MIA,30,81,36,45,39.0,98.4,97.1,1.3,15.2,1.77,15.0,2.0,10.2,6.2,8.5,49.4,54.6,22.1,89.00,12.7,"5,848"
43,Ervin Johnson,MIL,34,81,41,40,20.5,102.3,102.8,-0.5,2.4,0.52,9.0,9.2,19.4,14.5,17.3,46.1,46.8,7.7,90.45,5.7,"3,118"
43,Jeff McInnis,LAC,27,81,38,43,37.4,103.7,105.1,-1.4,27.7,3.40,27.0,1.5,5.5,3.5,7.9,44.6,48.6,20.0,91.63,9.2,"5,788"
43,Jumaine Jones,CLE,23,81,28,53,26.5,104.0,106.2,-2.3,8.5,1.47,13.4,6.1,17.6,11.9,9.1,48.9,50.1,16.0,92.21,9.1,"4,107"
43,Juwan Howard,DEN,29,81,45,36,32.5,103.6,105.8,-2.1,10.9,1.11,11.4,8.5,15.1,11.8,10.2,46.0,51.3,22.3,93.98,10.0,"5,152"
43,Keith Van Horn,NJN,26,81,51,30,30.4,103.4,98.6,4.7,11.0,1.12,11.1,5.5,18.8,12.2,9.8,47.9,51.0,23.5,94.92,11.7,"4,861"
43,Keon Clark,TOR,27,81,41,40,27.0,101.1,102.0,-0.8,7.1,0.63,8.0,8.4,20.2,14.2,12.7,49.0,52.2,21.1,90.53,11.5,"4,121"
43,Kevin Garnett,MIN,26,81,49,32,39.2,108.2,102.6,5.5,22.0,1.84,18.7,7.9,23.4,15.8,10.2,48.4,53.6,25.8,92.03,17.6,"6,091"
43,Kevin Ollie,IND,29,81,28,53,21.3,95.6,100.3,-4.7,29.3,2.75,34.4,1.5,9.4,5.5,12.5,39.0,51.0,14.8,92.00,10.7,"3,297"
43,Latrell Sprewell,NYK,31,81,29,52,41.1,101.2,105.1,-3.9,17.1,1.40,14.9,1.8,7.3,4.5,10.6,45.5,50.1,24.6,91.37,9.1,"6,338"
43,Matt Harpring,PHI,26,81,43,38,31.4,101.4,97.1,4.3,7.3,0.84,9.1,8.2,14.7,11.4,10.9,47.3,51.2,18.8,90.76,10.0,"4,801"
43,Quentin Richardson,LAC,22,81,38,43,26.6,104.1,102.3,1.8,10.5,1.25,10.3,5.2,10.1,7.6,8.2,50.4,53.4,22.8,92.64,11.3,"4,159"
43,Robert Horry,LAL,31,81,58,23,26.5,106.9,98.5,8.5,15.8,2.64,27.4,5.9,15.5,10.8,10.4,48.0,52.8,12.7,94.40,10.8,"4,216"
43,Shawn Marion,PHX,24,81,36,45,38.4,102.1,101.7,0.4,9.1,1.13,9.1,6.7,19.0,12.8,8.0,48.6,51.8,23.2,93.39,14.3,"6,028"
43,Troy Hudson,ORL,26,81,43,38,22.9,101.8,103.7,-1.9,23.6,1.56,19.4,1.6,6.1,3.9,12.4,47.5,52.6,24.9,96.90,10.3,"3,769"
63,Anfernee Hardaway,PHX,30,80,35,45,30.8,100.7,102.0,-1.2,21.1,1.71,21.3,3.9,10.4,7.1,12.4,43.0,47.2,21.4,93.30,9.8,"4,787"
63,Ben Wallace,DET,27,80,49,31,36.5,102.4,99.4,3.0,6.2,1.64,14.9,11.5,25.7,18.7,9.1,53.1,52.2,10.4,91.19,14.2,"5,536"
63,Clifford Robinson,DET,35,80,49,31,35.7,102.6,100.4,2.2,12.5,1.34,13.3,2.9,11.1,7.1,10.0,47.8,50.3,21.3,92.17,8.6,"5,475"
63,Dikembe Mutombo,PHI,36,80,43,37,36.3,100.6,95.5,5.1,4.8,0.53,7.9,9.2,20.7,15.2,14.9,50.1,57.4,15.2,89.66,12.4,"5,433"
63,Elton Brand,LAC,23,80,38,42,37.7,105.4,105.2,0.2,10.9,1.10,12.0,13.4,17.6,15.5,10.8,52.7,58.6,20.9,91.27,15.1,"5,731"
63,Hedo Turkoglu,SAC,23,80,60,20,24.6,107.8,97.1,10.7,12.6,2.01,15.7,3.1,14.5,8.9,7.8,46.8,51.4,19.1,97.27,9.9,"3,980"
63,Jamaal Tinsley,IND,24,80,41,39,30.5,103.5,102.4,1.1,40.9,2.40,36.7,3.2,8.8,6.0,15.3,40.8,44.6,20.1,94.96,9.5,"4,829"
63,Jason Richardson,GSW,21,80,21,59,32.8,102.1,107.3,-5.1,14.9,1.48,14.9,4.3,8.0,6.1,10.1,46.3,48.7,21.1,97.28,8.3,"5,326"
63,Karl Malone,UTA,38,80,43,37,38.0,104.5,103.8,0.7,21.6,1.30,14.9,5.0,19.3,12.1,11.5,45.7,53.2,28.5,92.49,16.3,"5,857"
63,Kobe Bryant,LAL,23,80,56,24,38.3,109.1,101.7,7.4,25.4,1.96,17.5,3.6,10.3,7.0,8.9,47.9,54.4,29.9,93.82,15.6,"5,991"
63,Michael Olowokandi,LAC,27,80,37,43,32.1,102.3,104.0,-1.7,5.9,0.51,7.3,6.5,21.4,13.9,14.2,43.3,45.7,20.1,90.76,9.2,"4,862"
63,Mike Bibby,SAC,24,80,59,21,33.2,107.2,99.5,7.7,22.7,3.01,25.1,1.4,6.4,4.0,8.3,47.9,51.3,19.5,98.81,9.7,"5,456"
63,P.J. Brown,CHH,32,80,43,37,32.0,104.2,101.3,2.8,6.4,1.26,13.3,10.7,20.3,15.5,10.6,47.4,54.5,12.1,91.25,11.1,"4,876"
63,Pat Garrity,ORL,25,80,44,36,30.0,108.1,103.8,4.3,6.3,1.46,10.3,3.3,11.1,7.2,7.0,53.7,55.3,16.1,94.98,7.1,"4,765"
63,Scot Pollard,SAC,27,80,59,21,23.5,106.0,97.9,8.1,3.9,0.78,9.7,9.6,19.1,14.3,12.4,55.0,59.0,11.3,96.12,10.2,"3,767"
63,Vlade Divac,SAC,34,80,59,21,30.2,107.1,97.2,10.0,17.7,1.88,22.4,8.5,18.1,13.4,11.9,47.4,51.3,18.5,97.19,11.3,"4,885"
79,Adonal Foyle,GSW,27,79,19,60,18.8,96.6,103.4,-6.8,4.4,0.54,7.6,9.1,15.3,12.1,14.0,44.4,44.5,14.3,95.56,6.9,"2,955"
79,Chucky Atkins,DET,27,79,49,30,28.9,102.1,101.2,0.9,20.4,2.05,21.3,1.4,5.8,3.7,10.4,55.3,56.8,19.6,92.40,9.4,"4,398"
79,Erick Strickland,BOS,28,79,47,32,20.8,98.0,100.1,-2.1,19.8,1.96,22.2,1.3,11.5,6.4,11.3,48.7,54.5,17.5,96.74,9.5,"3,290"
79,Fred Hoiberg,CHI,29,79,20,59,17.8,96.1,102.8,-6.6,15.8,4.25,27.7,1.3,14.3,7.7,6.5,45.7,51.9,11.6,91.98,10.2,"2,704"
79,Lee Nailon,CHH,27,79,43,36,24.2,101.6,102.2,-0.6,8.9,0.98,9.2,5.4,10.0,7.7,9.4,48.4,51.3,21.4,92.45,9.1,"3,689"
79,Popeye Jones,WAS,32,79,37,42,24.3,105.8,103.9,1.8,10.3,1.44,16.2,12.0,18.9,15.3,11.3,44.1,49.0,15.4,89.93,9.8,"3,590"
79,Rasheed Wallace,POR,27,79,49,30,37.5,107.2,100.6,6.6,9.0,1.16,9.0,4.8,17.9,11.3,7.8,51.3,54.0,23.4,91.06,13.0,"5,623"
79,Reggie Miller,IND,36,79,40,39,36.6,104.1,104.5,-0.4,14.4,2.11,17.9,0.8,6.8,3.8,8.5,55.2,61.7,18.0,93.85,11.1,"5,659"
79,Richard Jefferson,NJN,22,79,51,28,24.3,98.4,95.1,3.3,12.5,1.31,14.7,4.3,10.7,7.5,11.2,46.8,52.4,18.9,93.53,9.2,"3,728"
79,Vitaly Potapenko,BOS,27,79,47,32,17.0,97.6,99.1,-1.5,3.8,0.48,6.7,11.8,13.2,12.5,14.0,45.5,51.3,13.9,95.12,6.5,"2,658"
89,Bob Sura,GSW,29,78,20,58,22.9,100.4,105.2,-4.8,26.3,2.07,23.9,4.7,9.4,7.0,11.6,45.9,53.0,20.6,96.32,11.6,"3,582"
89,Corliss Williamson,DET,28,78,47,31,21.9,104.1,99.6,4.5,11.3,0.69,8.0,7.5,12.1,9.8,11.7,51.1,56.7,28.9,92.23,12.9,"3,279"
89,Dale Davis,POR,33,78,46,32,31.4,106.3,100.7,5.6,6.0,1.55,11.5,11.0,18.1,14.5,7.4,51.0,55.1,13.7,90.48,10.8,"4,600"
89,David Robinson,SAS,36,78,55,23,29.6,106.1,96.2,9.9,6.8,0.90,9.0,9.0,19.6,14.6,9.9,50.7,56.2,19.3,91.03,14.0,"4,369"
89,Jason Terry,ATL,24,78,33,45,38.0,101.5,104.8,-3.3,26.1,2.45,22.4,1.4,7.9,4.6,9.1,50.0,54.9,23.1,93.99,12.7,"5,824"
89,Jonathan Bender,IND,21,78,41,37,21.1,99.2,100.4,-1.2,6.4,0.65,8.8,4.0,10.5,7.4,13.7,47.9,53.8,17.5,94.37,6.9,"3,235"
89,Raef LaFrentz,DAL,26,78,35,43,31.5,104.5,105.5,-1.0,5.9,0.95,7.6,6.9,16.5,11.6,8.0,51.4,53.3,19.7,92.80,10.1,"4,732"
89,Shane Battier,MEM,23,78,23,55,39.7,97.6,102.6,-5.0,11.6,1.39,14.8,5.8,7.8,6.8,10.6,48.2,51.8,17.9,92.94,8.3,"6,004"
89,Trenton Hassell,CHI,23,78,21,57,28.7,97.4,107.9,-10.6,13.0,1.70,18.1,2.9,9.0,5.9,10.6,47.3,50.2,15.9,92.04,6.6,"4,281"
89,Wesley Person,CLE,31,78,29,49,35.8,105.9,106.8,-0.9,10.3,2.34,14.1,1.9,8.9,5.4,6.0,57.0,58.9,17.0,92.17,10.7,"5,366"
99,Allan Houston,NYK,31,77,28,49,37.9,100.9,106.8,-5.9,12.3,1.12,10.6,1.3,7.6,4.5,9.5,48.9,54.0,25.2,92.12,9.5,"5,587"
99,Antonio Davis,TOR,33,77,41,36,38.7,101.4,101.1,0.3,8.7,0.97,10.8,8.4,16.7,12.5,11.1,42.6,49.7,19.5,90.03,11.0,"5,571"
99,Danny Fortson,GSW,26,77,20,57,28.8,101.5,106.2,-4.7,8.9,0.79,11.2,11.7,26.8,18.9,14.1,42.9,50.4,18.6,97.14,12.1,"4,496"
99,Elden Campbell,CHH,33,77,41,36,28.0,103.6,102.8,0.8,8.4,0.74,8.4,6.2,18.8,12.5,11.4,48.4,55.8,23.4,90.71,12.6,"4,066"
99,Jason Collins,NJN,23,77,47,30,18.2,97.5,93.6,4.0,9.4,1.13,16.0,9.3,12.3,10.8,14.2,42.3,50.0,13.6,92.21,7.0,"2,692"
99,Joe Johnson,PHX,21,77,38,39,24.9,98.9,99.1,-0.2,15.1,2.52,20.9,3.8,9.4,6.6,8.3,46.2,47.8,16.0,93.26,8.2,"3,705"
99,Othella Harrington,NYK,28,77,28,49,20.3,101.5,98.2,3.3,4.2,0.39,5.6,8.6,14.3,11.6,14.5,52.7,56.7,18.5,89.75,8.1,"2,909"
99,Rodney Rogers,BOS,31,77,42,35,24.4,104.5,99.8,4.7,10.1,1.03,10.7,6.6,11.6,9.0,10.4,52.9,55.8,21.4,95.47,10.3,"3,734"
99,Shareef Abdur-Rahim,ATL,25,77,32,45,38.7,99.4,103.8,-4.4,15.2,0.96,11.8,6.6,17.1,11.8,12.4,46.9,53.6,26.7,93.46,13.9,"5,814"
99,Stacey Augmon,CHH,33,77,42,35,17.1,101.1,96.8,4.3,12.8,1.91,19.3,4.6,12.2,8.5,10.1,42.9,48.1,14.6,91.79,8.9,"2,517"
99,Steven Smith,SAS,33,77,53,24,28.7,105.4,98.8,6.6,11.3,1.40,15.0,2.2,6.7,4.5,10.7,54.0,58.8,17.8,91.96,8.8,"4,245"
99,Tony Parker,SAS,20,77,55,22,29.5,103.2,99.2,4.0,23.7,2.21,27.9,1.6,7.1,4.5,12.6,46.7,49.7,17.5,91.92,8.1,"4,349"
111,Austin Croshere,IND,27,76,39,37,16.9,100.5,99.4,1.1,10.4,1.15,12.0,5.8,16.9,11.4,10.5,46.8,51.8,19.4,94.58,11.1,"2,543"
111,Brad Miller,IND,26,76,28,48,29.8,98.7,102.5,-3.9,12.4,1.32,13.1,11.1,17.0,14.0,9.9,50.1,57.2,20.2,91.43,14.0,"4,305"
111,Dirk Nowitzki,DAL,24,76,53,23,38.0,112.8,105.9,6.9,10.5,1.28,10.3,4.3,21.9,13.3,8.0,53.2,59.9,25.0,95.01,15.9,"5,731"
111,Horace Grant,ORL,36,76,41,35,29.1,107.4,102.3,5.2,6.9,2.04,14.5,7.2,14.7,10.9,7.1,51.3,53.9,12.4,93.93,9.5,"4,330"
111,Jerry Stackhouse,DET,27,76,45,31,35.3,102.1,100.3,1.9,28.8,1.52,18.0,3.0,9.0,6.0,11.9,43.0,51.8,31.4,92.46,13.1,"5,176"
111,Kenny Anderson,BOS,31,76,44,32,31.9,102.7,97.3,5.4,26.7,3.39,31.2,2.3,8.9,5.6,9.2,44.2,47.2,16.4,94.08,9.6,"4,755"
111,Marcus Fizer,CHI,23,76,19,57,25.9,97.3,105.3,-8.0,11.6,0.92,9.8,6.6,16.2,11.3,10.7,44.2,48.2,25.7,92.03,9.7,"3,766"
111,Rod Strickland,MIA,35,76,35,41,30.1,100.2,98.2,2.0,34.7,2.91,32.5,2.3,8.1,5.3,11.2,44.8,49.5,19.8,89.24,12.6,"4,263"
111,Tracy McGrady,ORL,23,76,43,33,38.3,108.1,102.9,5.1,25.0,2.12,16.5,5.1,15.3,10.1,7.8,48.3,53.2,31.0,94.54,16.5,"5,729"
120,Alonzo Mourning,MIA,32,75,34,41,32.7,98.5,96.5,2.0,6.7,0.48,6.5,8.0,18.5,13.4,13.7,51.7,55.8,24.0,89.29,13.2,"4,543"
120,Damon Stoudamire,POR,28,75,45,30,37.2,106.0,101.8,4.1,28.0,3.29,30.1,2.9,8.0,5.4,9.2,45.9,50.6,18.4,91.06,10.2,"5,294"
120,Desmond Mason,SEA,24,75,44,31,32.2,107.2,101.9,5.3,6.8,1.00,9.6,4.1,10.9,7.6,9.6,47.5,53.3,18.5,91.36,9.0,"4,601"
120,Kelvin Cato,HOU,27,75,26,49,25.6,103.0,106.9,-3.9,2.4,0.55,5.8,9.4,18.9,14.1,10.7,58.3,59.9,11.2,90.10,9.1,"3,597"
120,Ruben Patterson,POR,26,75,46,29,23.5,104.1,101.0,3.1,10.9,0.94,11.2,8.9,8.5,8.7,11.9,52.3,56.7,21.6,90.85,11.1,"3,329"
120,Ryan Bowen,DEN,26,75,26,49,22.5,102.5,100.6,1.8,4.6,1.27,11.8,7.7,10.0,8.8,9.3,48.0,52.4,10.1,92.81,6.6,"3,261"
120,Scott Padgett,UTA,26,75,40,35,17.2,103.0,99.8,3.2,10.9,1.19,13.9,9.1,13.9,11.5,11.7,53.8,56.8,17.3,93.20,10.9,"2,502"
120,Shawn Kemp,POR,32,75,44,31,16.5,101.5,101.7,-0.2,7.1,0.64,8.7,7.4,17.7,12.3,13.5,43.0,48.9,20.0,92.35,7.2,"2,371"
128,Bonzi Wells,POR,25,74,44,30,31.8,106.9,102.6,4.3,15.2,1.07,13.0,5.4,14.5,9.9,12.2,50.0,53.8,26.0,91.95,11.7,"4,494"
128,Chris Mihm,CLE,22,74,26,48,22.4,97.4,104.1,-6.7,2.5,0.25,3.3,8.2,15.8,12.0,13.3,42.3,47.0,19.5,92.03,4.8,"3,157"
128,Cuttino Mobley,HOU,26,74,28,46,42.1,103.6,107.0,-3.5,11.2,1.04,10.1,2.1,7.8,4.9,9.7,49.3,53.7,24.5,90.14,10.0,"5,857"
128,Eric Williams,BOS,29,74,46,28,23.6,99.4,95.0,4.4,9.9,1.15,15.8,3.2,9.2,6.2,13.8,40.5,49.0,14.6,96.38,5.2,"3,516"
128,Greg Ostertag,UTA,29,74,39,35,15.0,103.9,100.7,3.2,6.8,0.98,13.9,12.3,17.2,14.8,14.1,45.3,47.4,12.4,90.74,7.1,"2,097"
128,Lucious Harris,NJN,31,74,46,28,21.0,97.7,94.9,2.7,13.6,1.90,14.9,3.2,10.1,6.7,7.8,50.5,55.6,19.2,92.89,13.2,"3,020"
128,Raja Bell,PHI,25,74,37,37,12.1,92.2,98.8,-6.5,14.1,1.48,18.6,3.5,8.8,6.2,12.6,45.4,48.6,15.2,94.89,5.4,"1,763"
128,Sam Cassell,MIL,32,74,39,35,35.2,106.9,104.4,2.4,32.4,2.79,24.4,2.2,9.5,6.1,8.8,49.2,54.5,26.6,93.40,14.0,"5,065"
128,Sam Mitchell,MIN,38,74,47,27,9.8,103.1,100.6,2.5,9.6,1.73,14.1,2.5,9.0,5.7,8.2,45.4,49.1,16.5,95.65,5.5,"1,440"
128,Tim Thomas,MIL,25,74,38,36,26.9,104.2,102.9,1.3,9.1,0.83,9.9,3.4,11.6,7.6,12.0,48.3,52.2,21.9,92.02,8.3,"3,823"
128,Tony Battie,BOS,26,74,42,32,24.6,100.5,96.3,4.2,3.1,0.69,6.5,9.9,16.0,12.9,9.5,54.1,57.0,12.5,94.06,9.3,"3,553"
128,Travis Best,CHI,29,74,30,44,23.7,100.8,104.6,-3.8,30.1,3.27,32.7,1.2,7.8,4.5,10.0,46.0,51.1,17.4,92.70,10.1,"3,379"
128,Zeljko Rebraca,DET,30,74,46,28,15.9,102.5,99.7,2.8,5.6,0.45,6.6,8.4,17.4,13.3,14.5,50.5,56.9,21.3,92.25,10.1,"2,264"
141,Eddie Griffin,HOU,20,73,23,50,26.0,99.9,104.5,-4.6,4.9,1.13,6.6,6.0,15.6,10.7,5.8,43.4,45.6,18.0,90.38,8.9,"3,570"
141,Erick Dampier,GSW,26,73,19,54,23.8,100.4,107.2,-6.7,7.8,0.56,10.7,9.1,12.4,10.7,19.2,43.5,48.4,17.5,96.08,5.4,"3,482"
141,James Posey,DEN,25,73,24,49,30.7,100.8,105.9,-5.0,12.9,1.42,15.9,4.5,15.3,9.5,11.2,42.2,47.4,18.7,92.35,8.4,"4,306"
141,Kenyon Martin,NJN,24,73,46,27,34.3,104.1,97.6,6.4,12.3,1.12,13.3,4.5,10.7,7.6,11.9,47.0,50.3,22.0,94.68,8.8,"4,931"
141,Larry Hughes,GSW,23,73,17,56,28.0,102.1,107.3,-5.2,25.1,1.85,22.4,3.6,7.7,5.6,12.1,43.5,48.4,21.7,97.71,9.8,"4,160"
141,Tony Massenburg,MEM,34,73,18,55,17.1,93.8,107.1,-13.3,3.6,0.40,5.3,8.3,19.1,13.6,13.2,45.7,50.3,16.9,92.54,7.1,"2,402"
147,Brian Grant,MIA,30,72,35,37,31.3,98.0,99.0,-1.0,10.3,1.12,14.9,8.1,18.9,13.6,13.2,46.9,50.8,16.6,88.61,10.3,"4,151"
147,Corie Blount,PHI,33,72,39,33,19.9,94.6,98.6,-3.9,5.1,0.85,12.0,10.3,16.0,13.0,14.2,45.8,47.8,10.0,92.39,6.8,"2,742"
