,PLAYER,TEAM,AGE,GP,W,L,MIN,"
            OFFRTG
          ","
            DEFRTG
          ","
            NETRTG
          ",AST%,AST/TO,"
            AST Ratio
          ",OREB%,DREB%,REB%,"
            TO Ratio
          ",eFG%,TS%,USG%,PACE,PIE,POSS
33,DeJuan Blair,SAS,22,81,60,21,21.4,108.6,104.6,3.9,6.7,0.68,9.3,12.9,20.8,16.8,13.6,50.1,52.4,19.3,95.00,10.4,"3,431"
33,DeMarcus Cousins,SAC,20,81,23,58,28.5,101.3,107.5,-6.3,14.9,0.76,12.3,9.1,22.3,15.4,16.2,43.2,48.4,27.0,96.04,9.9,"4,631"
33,Derrick Rose,CHI,22,81,62,19,37.4,109.1,100.7,8.5,37.2,2.24,22.8,2.8,8.2,5.6,10.2,48.5,55.0,31.4,92.07,16.5,"5,808"
33,Elton Brand,PHI,32,81,41,40,34.7,105.8,103.3,2.5,7.0,1.19,9.1,8.7,16.4,12.5,7.6,51.2,55.3,19.6,92.53,11.6,"5,415"
33,Eric Bledsoe,LAC,21,81,32,49,22.7,99.7,106.1,-6.4,25.4,1.49,28.2,3.8,8.6,6.2,18.9,45.7,49.9,17.5,94.03,8.3,"3,611"
33,Hedo Turkoglu,ORL,32,81,48,33,31.4,109.9,104.3,5.6,20.7,2.60,27.1,1.9,12.5,7.3,10.4,53.4,55.5,16.5,92.85,9.4,"4,926"
33,J.J. Barea,DAL,27,81,56,25,20.6,106.7,102.1,4.6,31.4,2.33,27.2,1.9,7.8,5.0,11.7,49.0,53.5,23.4,92.57,11.1,"3,222"
33,James Jones,MIA,30,81,57,24,19.1,107.2,100.4,6.8,4.3,2.05,9.9,1.6,8.8,5.4,4.8,60.0,62.9,11.5,93.67,7.0,"3,040"
33,LaMarcus Aldridge,POR,25,81,48,33,39.6,109.1,104.2,4.9,9.9,1.11,8.8,9.2,15.2,12.1,7.9,50.1,54.9,25.7,88.78,14.1,"5,938"
33,Marc Gasol,MEM,26,81,46,35,31.9,106.4,103.9,2.6,11.7,1.37,17.2,6.3,17.2,11.7,12.6,52.9,58.0,16.8,92.00,11.2,"4,962"
33,Mike Conley,MEM,23,81,46,35,35.5,109.2,103.8,5.4,27.3,3.00,29.8,1.2,7.9,4.5,9.9,48.6,52.1,19.4,92.94,10.8,"5,559"
33,Ramon Sessions,CLE,25,81,19,62,26.3,101.3,112.8,-11.5,35.1,2.35,26.8,2.1,10.0,6.0,11.4,46.8,55.9,23.7,95.52,13.5,"4,239"
33,Richard Jefferson,SAS,31,81,60,21,30.4,109.3,103.0,6.3,6.4,1.15,11.5,2.4,10.5,6.6,10.0,57.9,61.2,15.2,93.98,7.9,"4,808"
33,Ronnie Brewer,CHI,26,81,61,20,22.0,101.8,93.9,7.9,12.6,2.55,20.6,3.2,11.3,7.3,8.1,48.7,51.8,13.7,92.55,11.2,"3,419"
33,Roy Hibbert,IND,24,81,37,44,27.7,103.9,104.4,-0.4,12.3,0.90,12.2,8.4,18.5,13.6,13.6,46.1,50.7,23.4,96.68,10.6,"4,515"
33,Spencer Hawes,PHI,23,81,41,40,21.2,102.9,104.0,-1.1,11.2,1.25,14.7,7.6,20.3,13.9,11.8,47.3,48.1,18.7,92.80,8.5,"3,314"
33,Toney Douglas,NYK,25,81,41,40,24.3,107.6,104.8,2.8,20.2,2.74,21.6,3.2,9.2,6.1,7.9,51.1,53.4,19.4,97.53,9.9,"4,004"
53,Chris Paul,NOH,26,80,45,35,36.0,107.8,103.4,4.4,44.1,4.42,38.3,1.4,11.2,6.2,8.7,50.2,57.8,20.6,90.49,16.9,"5,438"
53,Darrell Arthur,MEM,23,80,45,35,20.1,100.8,99.1,1.7,5.6,0.60,6.4,7.1,14.5,10.8,10.7,49.7,53.4,21.1,95.08,9.9,"3,178"
53,DeAndre Jordan,LAC,22,80,31,49,25.6,105.9,107.7,-1.8,3.1,0.42,7.2,10.8,18.3,14.6,17.3,68.6,64.8,11.8,93.75,8.7,"3,984"
53,Earl Watson,UTA,32,80,37,43,19.6,105.8,105.3,0.6,26.0,2.40,37.5,3.6,9.1,6.3,15.7,46.9,50.0,13.5,91.22,7.5,"2,975"
53,Gary Neal,SAS,26,80,59,21,21.1,108.2,106.0,2.2,9.4,1.23,11.3,1.3,10.6,6.0,9.2,55.3,57.8,20.0,94.73,8.5,"3,331"
53,Grant Hill,PHX,38,80,39,41,30.1,109.5,108.5,1.0,12.6,1.49,15.7,3.3,10.8,7.2,10.5,51.1,56.3,19.9,96.54,9.2,"4,846"
53,Greg Monroe,DET,21,80,30,50,27.8,107.0,109.5,-2.5,7.5,1.30,12.5,11.6,18.1,14.7,9.6,55.1,57.5,15.3,89.60,10.8,"4,133"
53,Hakim Warrick,PHX,28,80,39,41,17.7,104.3,110.0,-5.6,8.1,0.87,9.5,6.5,15.3,10.9,10.8,51.2,58.1,20.6,96.66,11.1,"2,840"
53,JJ Hickson,CLE,22,80,19,61,28.2,99.1,111.1,-12.0,7.5,0.53,6.7,9.4,21.8,15.5,12.7,45.8,50.3,24.9,94.93,10.6,"4,464"
53,Jason Kidd,DAL,38,80,56,24,33.2,107.3,104.6,2.7,35.7,3.66,44.8,1.4,12.2,7.0,12.2,47.2,50.0,14.0,93.27,11.3,"5,171"
53,Jason Richardson,ORL,30,80,47,33,33.9,110.4,105.5,4.9,8.7,1.55,10.7,2.6,9.8,6.3,6.9,53.6,55.5,20.2,94.18,9.6,"5,328"
53,Kevin Martin,HOU,28,80,42,38,32.5,111.6,108.2,3.4,12.8,1.08,10.3,1.1,9.0,5.0,9.6,50.6,60.1,28.9,96.83,13.0,"5,244"
53,Keyon Dooling,MIL,31,80,35,45,22.0,101.3,98.4,2.9,22.6,2.67,27.3,0.7,6.2,3.5,10.2,47.5,50.9,17.1,91.36,8.6,"3,332"
53,Manu Ginobili,SAS,33,80,61,19,30.3,111.8,100.7,11.0,24.9,2.26,22.5,1.9,10.3,6.3,9.9,50.9,58.1,24.8,96.55,13.8,"4,880"
53,Marcin Gortat,PHX,27,80,43,37,25.4,105.7,105.2,0.5,5.7,0.86,8.3,7.6,23.9,15.8,9.6,56.1,59.4,17.3,93.46,13.2,"3,960"
53,Marco Belinelli,NOH,25,80,44,36,24.5,106.7,105.0,1.6,7.7,1.19,10.1,0.9,7.7,4.3,8.4,53.4,56.0,19.5,90.78,7.2,"3,713"
53,Mike Bibby,MIA,33,80,49,31,28.6,108.5,105.3,3.2,17.3,2.62,27.4,0.8,8.2,4.6,10.4,56.3,57.0,14.4,90.52,7.2,"4,328"
53,Monta Ellis,GSW,25,80,35,45,40.3,106.7,110.1,-3.3,23.4,1.79,18.0,1.4,7.6,4.4,10.1,49.3,53.6,27.8,96.31,11.5,"6,466"
53,Nicolas Batum,POR,22,80,47,33,31.5,107.0,106.4,0.6,8.0,1.48,11.4,4.5,11.4,7.8,7.7,52.8,56.3,17.4,90.34,9.3,"4,756"
53,Paul Pierce,BOS,33,80,55,25,34.7,109.3,97.8,11.4,15.2,1.52,15.8,1.5,14.4,8.4,10.4,55.1,62.0,23.6,92.05,14.1,"5,313"
53,Ray Allen,BOS,35,80,55,25,36.1,108.0,99.7,8.2,12.2,1.87,15.8,2.1,8.0,5.2,8.5,57.7,61.5,19.2,91.42,11.2,"5,506"
53,Reggie Williams,GSW,24,80,36,44,20.3,105.0,107.3,-2.4,11.8,2.12,15.0,2.7,10.4,6.6,7.1,55.8,58.5,18.4,96.40,9.9,"3,272"
53,Samuel Dalembert,SAC,31,80,22,58,24.2,101.3,106.6,-5.2,5.4,0.51,8.0,10.9,23.2,17.0,15.8,47.3,50.9,17.1,96.16,10.0,"3,858"
53,Shawn Marion,DAL,33,80,56,24,28.2,105.0,105.0,0.0,8.4,0.85,9.6,8.0,17.3,12.8,11.3,52.3,55.1,21.0,92.74,12.3,"4,351"
53,Taj Gibson,CHI,26,80,60,20,21.8,105.0,97.0,8.0,5.4,0.82,8.3,9.6,16.7,13.3,10.1,46.7,50.2,16.6,91.23,9.4,"3,308"
53,Ty Lawson,DEN,23,80,49,31,26.3,112.8,107.4,5.4,27.2,2.75,29.1,3.3,6.8,5.1,10.6,55.3,59.3,19.0,97.94,11.4,"4,291"
79,Beno Udrih,SAC,28,79,24,55,34.6,102.0,107.6,-5.6,21.9,2.74,26.9,1.4,8.6,4.9,9.8,53.9,58.7,16.4,96.32,11.4,"5,502"
79,Danny Granger,IND,28,79,36,43,35.0,104.4,104.6,-0.2,12.8,0.99,10.9,3.2,11.9,7.6,11.0,48.7,55.4,26.3,96.43,11.8,"5,547"
79,Darren Collison,IND,23,79,36,43,29.9,104.2,106.7,-2.6,28.0,2.08,26.0,1.7,7.6,4.7,12.5,48.1,53.4,21.2,97.04,11.2,"4,765"
79,JR Smith,DEN,25,79,49,30,24.9,112.4,105.9,6.5,14.1,1.75,15.2,2.4,14.2,8.4,8.7,51.4,55.0,21.6,97.70,10.8,"4,000"
79,JaVale McGee,WAS,23,79,23,56,27.8,103.2,107.8,-4.5,2.7,0.37,4.5,10.3,18.9,14.6,12.1,55.0,56.6,16.2,94.98,10.4,"4,323"
79,LeBron James,MIA,26,79,57,22,38.8,111.5,101.4,10.1,34.3,1.95,21.3,2.9,16.3,10.1,10.9,54.1,59.4,30.7,92.52,20.1,"5,916"
79,Luc Mbah a Moute,MIL,24,79,34,45,26.5,99.6,99.7,-0.2,5.4,0.88,10.4,8.0,12.9,10.3,11.7,46.3,51.8,13.1,90.25,7.6,"3,910"
79,Steve Blake,LAL,31,79,55,24,20.0,104.1,101.7,2.4,15.7,2.33,30.2,1.2,8.3,4.9,13.0,47.9,50.0,11.2,92.39,5.9,"3,045"
79,Thabo Sefolosha,OKC,27,79,53,26,25.9,108.8,106.0,2.8,7.6,2.02,20.7,3.4,14.3,8.9,10.3,51.4,54.5,9.1,96.29,6.9,"4,105"
79,Wesley Johnson,MIN,23,79,17,62,26.2,103.7,109.1,-5.4,10.8,1.56,15.4,2.4,9.1,5.7,9.9,47.3,49.1,16.5,98.91,6.0,"4,269"
79,Zaza Pachulia,ATL,27,79,43,36,15.7,101.2,106.4,-5.2,7.4,0.84,13.2,10.3,18.9,14.6,15.7,46.1,56.2,14.1,91.50,7.6,"2,367"
90,Amar'e Stoudemire,NYK,28,78,39,39,36.8,111.2,109.9,1.3,12.8,0.81,9.2,7.2,15.7,11.4,11.4,50.5,56.5,30.7,96.63,13.7,"5,770"
90,CJ Miles,UTA,24,78,36,42,25.2,106.0,103.9,2.2,11.8,1.45,11.2,2.8,10.9,6.8,7.7,46.8,50.7,24.4,93.07,9.2,"3,804"
90,Chase Budinger,HOU,23,78,41,37,22.3,108.5,104.1,4.4,11.3,1.90,14.0,2.9,13.1,8.0,7.4,49.3,53.4,19.5,96.37,9.9,"3,483"
90,Dante Cunningham,CHA,24,78,39,39,21.0,101.1,105.4,-4.3,4.4,0.84,7.2,6.2,12.6,9.3,8.6,46.3,48.3,15.6,90.73,6.4,"3,090"
90,Derrick Favors,UTA,19,78,25,53,19.7,98.0,104.7,-6.7,4.4,0.51,6.4,11.4,16.1,13.7,12.7,51.7,54.2,16.8,92.08,7.9,"2,928"
90,Dwight Howard,ORL,25,78,51,27,37.6,109.0,100.6,8.4,6.7,0.38,5.8,11.3,26.8,19.3,15.1,59.3,61.6,27.2,91.89,18.4,"5,630"
90,Evan Turner,PHI,22,78,40,38,23.0,101.0,102.2,-1.2,13.7,1.99,19.4,2.4,14.9,8.6,9.8,43.9,48.4,16.4,94.60,8.7,"3,540"
90,Glen Davis,BOS,25,78,54,24,29.5,102.6,99.0,3.6,6.9,1.08,8.4,5.1,14.8,10.1,7.7,44.9,49.9,21.0,90.76,9.2,"4,337"
90,Kevin Durant,OKC,22,78,52,26,38.9,110.8,106.8,4.1,12.7,0.98,9.5,2.0,15.4,8.9,9.7,50.9,58.9,29.6,95.02,15.9,"6,025"
90,Rudy Fernandez,POR,26,78,46,32,23.3,104.7,103.2,1.5,17.1,2.19,21.2,2.1,8.3,5.1,9.7,47.1,52.2,17.9,91.45,8.9,"3,488"
90,Sam Young,MEM,26,78,44,34,20.2,105.0,103.2,1.9,6.9,1.16,10.5,2.7,9.7,6.2,9.0,48.9,52.5,17.0,93.87,8.0,"3,093"
90,Tayshaun Prince,DET,31,78,29,49,32.8,107.4,110.3,-2.9,14.2,2.62,15.7,3.2,11.2,7.0,6.0,49.0,51.1,20.9,89.14,10.1,"4,757"
90,Tony Parker,SAS,29,78,60,18,32.4,109.0,102.5,6.4,34.5,2.57,26.8,1.3,8.2,4.9,10.4,53.1,56.9,25.1,94.54,13.9,"4,973"
103,Al Horford,ATL,25,77,41,36,35.1,105.9,105.2,0.7,16.9,2.24,19.2,7.3,21.0,14.2,8.6,55.8,58.7,19.7,89.97,15.0,"5,072"
103,Carmelo Anthony,NYK,27,77,43,34,35.7,112.2,108.4,3.8,14.9,1.07,10.1,4.5,16.0,10.4,9.4,48.7,55.7,31.8,96.24,14.3,"5,506"
103,Channing Frye,PHX,28,77,39,38,33.0,109.8,107.7,2.1,5.6,1.32,9.2,2.7,17.7,10.4,7.0,53.5,55.7,16.7,95.66,8.5,"5,063"
103,Chris Bosh,MIA,27,77,55,22,36.3,111.7,100.5,11.2,8.6,1.04,9.3,5.7,17.8,12.2,8.9,49.9,56.9,23.2,92.57,13.9,"5,391"
103,Jason Smith,NOH,25,77,44,33,14.3,99.9,98.5,1.3,5.5,0.68,8.4,8.5,14.1,11.3,12.4,44.3,49.0,16.3,92.88,6.7,"2,114"
103,Johan Petro,NJN,25,77,22,55,11.6,94.5,101.4,-6.9,8.8,0.96,11.2,7.1,17.5,12.2,11.7,44.5,45.2,18.0,92.87,5.8,"1,710"
103,Josh Smith,ATL,25,77,43,34,34.3,105.3,103.4,1.9,16.8,1.29,15.7,5.5,20.8,13.3,12.1,50.2,54.0,24.5,90.66,13.5,"4,987"
103,Willie Green,NOH,29,77,44,33,21.7,100.3,101.9,-1.6,8.0,1.10,9.3,1.4,8.7,5.1,8.4,48.8,51.5,20.2,91.04,7.3,"3,169"
111,Brandon Bass,ORL,26,76,49,27,26.1,103.9,98.9,5.0,5.1,0.59,6.3,7.3,14.9,11.2,10.8,51.5,57.1,19.8,91.59,11.5,"3,763"
111,Carl Landry,NOH,27,76,25,51,26.4,104.4,108.7,-4.3,5.2,0.58,6.4,8.2,9.8,9.0,11.1,50.2,55.5,20.4,92.77,8.5,"3,882"
111,Charlie Villanueva,DET,26,76,27,49,21.9,105.8,110.2,-4.4,5.0,0.73,5.5,3.1,16.5,9.6,7.5,53.0,55.3,22.9,91.34,9.9,"3,170"
111,Dwyane Wade,MIA,29,76,54,22,37.1,112.8,102.4,10.4,22.3,1.46,15.4,4.9,12.7,9.1,10.6,52.3,58.1,30.8,92.97,16.4,"5,471"
111,George Hill,SAS,25,76,56,20,28.3,110.1,103.1,7.0,14.2,1.95,18.7,1.2,8.3,4.9,9.6,51.4,58.8,17.9,93.87,9.6,"4,194"
111,Jamal Crawford,ATL,31,76,40,36,30.2,106.5,106.5,0.0,17.8,1.66,17.8,1.0,5.0,3.0,10.7,48.9,54.5,22.4,92.13,9.2,"4,410"
111,Jameer Nelson,ORL,29,76,49,27,30.5,109.5,102.5,7.0,32.4,2.35,29.3,1.7,8.2,5.0,12.5,51.7,54.8,21.7,91.95,11.1,"4,442"
111,Paul Millsap,UTA,26,76,36,40,34.3,108.3,107.4,0.9,12.1,1.29,12.8,6.7,16.6,11.8,9.9,53.6,57.8,22.3,93.06,12.9,"5,037"
111,Ryan Gomes,LAC,28,76,29,47,27.6,105.9,108.8,-2.9,8.4,2.15,16.5,3.0,9.6,6.3,7.7,48.1,50.4,12.6,94.30,5.8,"4,118"
111,Tim Duncan,SAS,35,76,60,16,28.4,110.3,100.3,10.0,15.0,1.66,15.8,8.4,23.3,16.2,9.5,50.0,53.7,22.5,94.52,15.4,"4,261"
121,Jason Thompson,SAC,24,75,24,51,23.3,103.3,106.6,-3.3,7.8,0.89,10.9,8.2,18.3,13.1,12.2,50.7,53.3,17.8,96.46,8.9,"3,501"
121,Jeff Green,BOS,24,75,45,30,32.4,106.6,106.0,0.6,7.5,1.09,9.5,3.3,12.1,7.8,8.7,48.8,53.8,19.3,93.42,8.4,"4,710"
121,Joel Anthony,MIA,28,75,55,20,19.5,106.2,101.4,4.8,2.4,0.67,12.5,7.9,10.4,9.3,18.8,53.5,58.3,5.4,91.49,3.3,"2,783"
121,Kyle Lowry,HOU,25,75,40,35,34.2,111.4,105.6,5.8,28.9,3.16,31.7,3.5,8.8,6.1,10.0,50.6,55.0,18.4,95.99,10.7,"5,132"
121,Lou Williams,PHI,24,75,39,36,23.3,103.7,101.5,2.2,24.8,2.47,19.4,1.9,6.6,4.3,7.8,46.2,54.0,27.0,94.69,12.2,"3,455"
121,Nazr Mohammed,OKC,33,75,40,35,17.1,105.8,105.0,0.8,3.1,0.33,3.9,11.9,18.7,15.3,11.9,52.2,53.8,20.2,92.45,9.1,"2,461"
121,Nene,DEN,28,75,46,29,30.5,112.0,104.5,7.4,10.4,1.11,13.5,7.0,18.3,13.0,12.1,61.5,65.7,18.9,95.53,13.2,"4,550"
121,Raymond Felton,DEN,27,75,44,31,36.5,109.5,107.3,2.2,34.7,2.83,32.2,1.8,8.1,5.0,11.4,48.3,52.4,21.0,97.89,11.5,"5,587"
121,Steve Nash,PHX,37,75,39,36,33.3,112.6,107.9,4.8,49.8,3.23,42.5,1.7,8.8,5.3,13.2,54.2,60.1,20.5,96.28,15.2,"5,030"
121,Trevor Ariza,NOH,25,75,43,32,34.7,104.5,104.7,-0.2,9.9,1.37,14.4,2.5,15.1,8.6,10.5,45.1,48.7,17.4,90.74,8.0,"4,924"
121,Zach Randolph,MEM,29,75,43,32,36.3,109.1,104.4,4.7,10.0,1.08,9.8,12.5,23.3,17.8,9.1,50.7,55.2,24.7,91.99,16.2,"5,227"
132,Chuck Hayes,HOU,28,74,41,33,28.1,112.0,105.8,6.1,14.0,2.35,24.8,10.8,18.6,14.7,10.6,52.7,55.4,13.0,95.00,10.6,"4,095"
132,Jodie Meeks,PHI,23,74,40,34,27.9,105.4,103.4,2.0,5.6,1.30,10.1,1.1,7.6,4.3,7.8,54.6,60.0,15.2,94.55,7.7,"4,066"
132,Kris Humphries,NJN,26,74,23,51,27.8,101.7,107.8,-6.1,6.9,0.82,9.8,11.1,27.9,19.4,12.0,52.7,55.5,17.0,91.95,13.8,"3,946"
132,Luis Scola,HOU,31,74,38,36,32.6,111.6,107.3,4.3,13.1,1.26,11.6,6.1,19.4,12.7,9.2,50.4,53.8,25.5,96.71,12.5,"4,868"
132,Stephen Curry,GSW,23,74,33,41,33.6,108.5,108.4,0.0,26.8,1.91,24.1,2.1,9.7,5.8,12.6,55.1,59.5,23.7,97.74,12.1,"5,059"
132,Tyson Chandler,DAL,28,74,54,20,27.8,109.3,101.3,8.0,2.4,0.36,4.8,11.3,23.3,17.7,13.3,65.4,69.7,14.1,93.46,12.0,"3,996"
132,Vladimir Radmanovic,GSW,30,74,32,42,15.8,108.5,105.1,3.4,9.6,1.39,16.8,5.6,13.2,9.3,12.2,54.1,56.2,14.7,96.44,7.2,"2,336"
139,Al Harrington,DEN,31,73,45,28,22.8,111.6,106.9,4.8,9.6,0.95,10.8,4.7,15.7,10.2,11.3,50.3,52.7,21.9,98.16,7.8,"3,389"
139,Antonio McDyess,SAS,36,73,54,19,19.0,107.8,102.0,5.7,9.3,1.17,15.6,9.5,20.0,15.0,13.4,49.1,51.6,14.7,94.12,9.2,"2,708"
139,David Lee,GSW,28,73,35,38,36.1,108.1,110.1,-2.0,13.6,1.37,15.6,8.4,19.4,13.9,11.4,50.8,54.9,20.9,97.05,11.9,"5,321"
139,Dirk Nowitzki,DAL,33,73,55,18,34.3,110.7,100.4,10.3,13.6,1.39,11.3,2.3,18.4,10.9,8.1,54.5,61.2,27.4,93.83,16.9,"4,909"
139,John Salmons,MIL,31,73,30,43,35.0,99.0,100.1,-1.1,17.9,1.84,18.0,1.1,10.0,5.4,9.8,46.2,51.0,20.7,91.01,9.7,"4,840"
139,Jordan Farmar,NJN,24,73,23,50,24.6,99.7,106.5,-6.7,34.1,2.65,30.7,1.3,8.7,4.9,11.6,47.5,50.4,20.5,93.50,10.8,"3,528"
139,Kevin Love,MIN,22,73,17,56,35.8,104.2,109.5,-5.3,11.6,1.19,11.6,12.1,30.0,20.8,9.8,51.3,59.3,22.4,97.90,18.4,"5,330"
139,Marcus Thornton,SAC,24,73,37,36,24.3,101.3,104.4,-3.1,13.3,1.45,12.1,3.4,11.5,7.4,8.3,48.8,52.5,24.1,95.38,11.3,"3,523"
139,Maurice Evans,WAS,32,73,36,37,21.2,98.3,106.4,-8.2,4.6,1.36,8.5,3.2,7.0,5.0,6.2,48.2,51.3,13.7,95.56,5.2,"3,077"
139,Michael Beasley,MIN,22,73,14,59,32.3,102.8,108.4,-5.6,11.8,0.81,9.2,4.8,12.2,8.5,11.3,47.4,51.0,27.9,98.61,9.4,"4,849"
