,PLAYER,TEAM,AGE,GP,W,L,MIN,"
            OFFRTG
          ","
            DEFRTG
          ","
            NETRTG
          ",AST%,AST/TO,"
            AST Ratio
          ",OREB%,DREB%,REB%,"
            TO Ratio
          ",eFG%,TS%,USG%,PACE,PIE,POSS
2,Damon Stoudamire,POR,27,82,50,32,32.4,105.6,98.6,6.9,27.5,2.45,27.8,2.8,8.9,5.9,11.4,47.8,51.9,20.6,92.20,11.0,"5,109"
2,Danny Manning,UTA,35,82,53,29,15.9,101.0,95.5,5.5,13.5,0.96,12.3,5.6,11.8,8.8,12.8,50.1,53.7,22.7,92.48,9.8,"2,501"
2,David Wesley,CHH,30,82,46,36,37.9,99.4,97.7,1.7,21.4,2.11,18.9,2.1,5.2,3.6,9.0,46.1,50.9,22.3,92.35,9.7,"5,983"
2,Derek Anderson,SAS,26,82,58,24,34.9,106.5,94.3,12.2,17.7,1.82,18.5,2.8,9.6,6.4,10.1,46.7,54.2,21.4,92.04,11.5,"5,488"
2,Dirk Nowitzki,DAL,23,82,53,29,38.1,107.5,98.9,8.5,9.2,1.11,9.7,4.0,19.8,12.1,8.7,53.4,60.1,23.1,95.15,15.9,"6,192"
2,Ervin Johnson,MIL,33,82,52,30,24.2,105.7,100.2,5.5,2.8,0.85,12.2,10.9,20.9,16.0,14.3,54.5,55.7,6.6,92.62,7.3,"3,821"
2,George Lynch,PHI,30,82,56,26,32.3,99.6,95.6,4.1,8.4,1.28,14.8,7.8,14.6,11.3,11.6,45.7,49.6,13.5,93.10,8.9,"5,118"
2,Howard Eisley,DAL,28,82,53,29,29.6,104.2,101.0,3.2,18.3,2.89,26.2,1.0,7.1,4.1,9.1,47.2,50.7,15.2,95.53,7.3,"4,840"
2,Jacque Vaughn,UTA,26,82,53,29,19.8,97.1,101.5,-4.3,34.3,2.50,35.7,1.2,8.8,4.9,14.3,47.1,53.5,16.3,91.03,10.5,"3,078"
2,James Posey,DEN,24,82,40,42,27.5,101.9,101.1,0.8,11.0,1.60,17.9,5.2,12.9,9.1,11.2,46.7,51.1,14.6,94.86,7.9,"4,455"
2,Jason Terry,ATL,23,82,25,57,37.7,97.1,102.3,-5.2,23.6,1.69,18.7,1.3,7.3,4.3,11.1,48.1,53.1,24.8,94.96,11.5,"6,122"
2,John Amaechi,ORL,30,82,43,39,20.9,96.9,102.6,-5.7,7.4,0.60,8.1,4.3,11.2,7.7,13.5,40.0,45.5,21.7,94.84,4.7,"3,377"
2,John Stockton,UTA,39,82,53,29,29.2,110.9,98.1,12.8,45.2,3.51,43.1,2.6,7.7,5.2,12.3,55.1,61.0,17.8,92.91,16.1,"4,621"
2,Johnny Newman,NJN,37,82,26,56,25.0,96.2,104.2,-8.0,10.5,1.08,11.0,1.7,7.2,4.4,10.2,46.1,54.2,20.3,93.84,7.7,"4,009"
2,LaPhonso Ellis,MIN,31,82,47,35,23.7,104.4,103.8,0.7,7.9,0.86,9.9,10.5,15.8,13.1,11.5,47.0,52.4,19.2,92.74,9.6,"3,758"
2,Lindsey Hunter,MIL,30,82,52,30,24.4,104.2,99.2,5.0,19.0,3.26,19.9,1.6,7.2,4.3,6.1,47.8,50.0,19.9,93.87,9.1,"3,918"
2,Michael Finley,DAL,28,82,53,29,42.0,106.6,100.7,5.9,18.0,1.89,16.0,3.3,9.0,6.3,8.4,48.7,52.1,24.7,94.77,11.9,"6,802"
2,Michael Olowokandi,LAC,26,82,31,51,25.9,97.3,103.8,-6.5,3.8,0.27,4.6,8.2,17.3,12.7,16.9,43.5,45.1,20.8,88.98,5.9,"3,947"
2,Mike Bibby,VAN,23,82,23,59,38.9,98.3,104.7,-6.4,37.6,2.76,31.5,1.5,8.2,4.9,11.4,50.0,52.5,20.9,94.19,12.4,"6,269"
2,Mike Miller,ORL,21,82,43,39,29.1,103.0,99.7,3.3,9.5,1.44,12.3,2.6,10.8,6.6,8.5,52.3,54.1,18.1,95.94,9.0,"4,772"
2,Monty Williams,ORL,29,82,43,39,14.7,90.2,98.1,-7.9,12.2,0.93,13.5,7.0,12.7,9.8,14.5,44.6,48.5,18.5,94.63,8.1,"2,386"
2,Moochie Norris,HOU,27,82,45,37,20.1,105.0,101.7,3.3,28.4,2.64,31.8,2.8,9.3,6.1,12.0,47.6,54.6,16.6,92.30,11.9,"3,179"
2,Paul Pierce,BOS,23,82,36,46,38.1,101.3,102.5,-1.2,16.6,0.97,10.8,3.0,14.6,8.6,11.1,50.3,56.3,30.2,94.11,14.7,"6,123"
2,Ray Allen,MIL,25,82,52,30,38.2,108.3,102.3,6.0,19.9,1.83,18.3,3.3,10.3,6.9,10.0,55.7,61.0,23.8,94.66,14.8,"6,164"
2,Rick Fox,LAL,31,82,56,26,28.0,107.9,101.2,6.7,16.8,1.93,23.9,3.5,10.3,7.0,12.4,53.6,56.2,16.0,94.12,8.8,"4,490"
2,Rodney Rogers,PHX,30,82,51,31,26.6,98.5,97.0,1.4,14.5,1.15,13.6,4.2,12.6,8.3,11.9,46.2,50.7,22.8,96.08,9.7,"4,370"
2,Sam Mitchell,MIN,37,82,47,35,12.0,100.1,104.2,-4.1,8.9,1.58,14.1,2.8,10.4,6.5,8.9,42.4,45.5,15.6,94.35,4.5,"1,928"
2,Sean Rooks,LAC,31,82,31,51,18.9,100.9,99.2,1.7,8.1,1.05,12.6,6.1,12.9,9.7,11.9,42.9,48.7,15.5,93.38,7.1,"3,014"
2,Shandon Anderson,HOU,27,82,45,37,29.2,103.3,103.3,0.0,12.3,1.44,19.1,3.2,11.0,7.2,13.2,48.5,52.8,15.2,92.79,7.6,"4,635"
2,Shawn Bradley,DAL,29,82,53,29,24.4,104.2,93.6,10.7,2.9,0.43,5.8,8.4,20.6,14.9,13.5,49.1,55.1,14.1,93.01,11.0,"3,860"
2,Tim Duncan,SAS,25,82,58,24,38.7,105.5,94.0,11.5,15.0,1.01,11.2,8.8,22.1,15.9,11.0,50.2,53.6,28.4,91.33,17.0,"6,039"
2,Tony Delk,PHX,27,82,51,31,27.9,99.6,97.5,2.1,11.8,1.58,12.4,3.3,8.2,5.7,7.8,44.4,49.0,21.3,97.07,8.7,"4,623"
2,Vitaly Potapenko,BOS,26,82,36,46,23.2,99.7,101.6,-2.0,5.9,0.61,8.4,10.7,16.7,13.6,13.8,47.6,51.7,16.3,94.19,8.2,"3,728"
2,Wally Szczerbiak,MIN,24,82,47,35,34.8,104.6,100.3,4.2,14.1,1.88,18.5,4.8,11.0,8.0,9.8,52.4,56.6,17.9,94.21,10.4,"5,597"
46,Antoine Walker,BOS,24,81,35,46,41.9,101.5,103.4,-2.0,26.1,1.48,17.0,4.5,17.9,11.0,11.5,47.8,50.5,28.9,93.73,13.8,"6,632"
46,Austin Croshere,IND,26,81,40,41,23.1,101.0,100.7,0.2,8.7,0.68,8.9,6.8,14.1,10.5,13.1,44.4,51.2,22.6,92.83,9.4,"3,636"
46,Chucky Atkins,DET,26,81,31,50,29.2,100.5,101.6,-1.1,23.4,2.21,22.1,1.1,5.9,3.5,10.0,46.3,48.1,21.0,96.31,7.9,"4,744"
46,Dale Davis,POR,32,81,49,32,26.7,104.4,100.5,3.9,7.3,1.54,14.2,11.6,17.5,14.7,9.3,49.7,52.4,13.1,90.51,10.0,"4,076"
46,Darius Miles,LAC,19,81,30,51,26.4,101.1,99.5,1.6,8.0,0.67,10.1,6.3,15.4,11.2,14.9,50.6,51.8,18.8,92.99,9.7,"4,125"
46,Donyell Marshall,UTA,28,81,52,29,28.7,106.7,99.1,7.6,9.9,1.04,10.8,8.3,17.8,13.2,10.4,52.7,56.8,21.3,92.45,14.2,"4,481"
46,Doug Christie,SAC,31,81,54,27,36.3,104.6,98.5,6.1,14.2,1.88,21.4,3.2,8.4,5.8,11.4,45.4,53.8,15.6,97.10,8.9,"5,958"
46,Eric Piatkowski,LAC,30,81,31,50,26.5,102.4,103.9,-1.5,7.4,1.26,10.5,2.6,8.6,5.7,8.3,52.2,57.2,17.3,92.40,9.2,"4,130"
46,Eric Williams,BOS,28,81,36,45,21.5,97.7,97.9,-0.2,10.9,1.47,15.1,3.6,8.8,6.1,10.2,41.3,48.7,15.8,96.69,5.6,"3,499"
46,Greg Ostertag,UTA,28,81,52,29,18.4,100.0,97.8,2.3,2.5,0.35,5.0,11.9,17.6,14.8,14.4,49.6,52.2,12.8,90.05,8.1,"2,782"
46,Jeff McInnis,LAC,26,81,31,50,34.9,99.7,104.8,-5.1,27.0,3.96,28.7,1.5,6.3,3.9,7.2,49.1,52.1,17.9,90.89,10.6,"5,361"
46,Jermaine O'Neal,IND,22,81,40,41,32.6,99.7,98.9,0.8,6.6,0.61,7.5,9.9,19.8,15.0,12.4,46.5,50.1,21.2,90.21,11.8,"4,951"
46,Juwan Howard,DAL,28,81,32,49,36.7,101.7,103.0,-1.2,13.5,0.93,12.1,5.9,13.8,9.9,13.0,47.9,52.7,24.4,94.74,10.7,"5,863"
46,Karl Malone,UTA,37,81,52,29,35.7,108.6,101.6,7.0,23.4,1.48,16.0,4.4,21.0,12.7,10.8,49.9,57.2,29.8,92.14,18.4,"5,545"
46,Keon Clark,TOR,26,81,48,33,21.2,101.4,100.9,0.6,6.8,0.80,9.2,7.7,16.6,12.2,11.5,48.0,51.2,18.1,95.29,8.9,"3,398"
46,Kevin Garnett,MIN,25,81,47,34,39.5,104.6,101.0,3.6,21.5,1.74,17.3,7.0,22.3,14.7,9.9,48.4,53.1,26.8,93.09,17.4,"6,202"
46,Mikki Moore,DET,25,81,32,49,14.2,91.5,94.6,-3.1,4.9,0.45,7.6,9.8,16.1,12.9,17.1,49.3,55.2,14.5,98.70,8.6,"2,366"
46,Olden Polynice,UTA,36,81,53,28,20.0,105.0,100.2,4.8,2.9,0.40,5.6,10.8,15.0,12.9,14.1,49.6,48.4,15.0,90.93,4.8,"3,059"
46,Reggie Miller,IND,35,81,41,40,39.3,101.7,101.7,0.1,14.5,1.95,15.2,1.3,7.7,4.6,7.8,51.2,57.4,21.0,91.29,12.1,"6,052"
46,Shareef Abdur-Rahim,VAN,24,81,23,58,40.0,97.9,104.7,-6.8,14.2,1.08,12.7,5.6,17.6,11.6,11.7,47.7,54.9,23.9,93.79,13.6,"6,330"
46,Steven Smith,POR,32,81,49,32,31.4,105.3,100.2,5.1,13.9,1.55,16.7,3.7,7.5,5.7,10.8,50.5,58.7,19.0,91.38,10.2,"4,854"
46,Vlade Divac,SAC,33,81,55,26,29.8,105.4,99.5,5.9,14.3,1.20,17.3,8.6,18.5,13.7,14.4,48.5,53.6,19.9,96.81,11.2,"4,876"
68,Anthony Mason,MIA,34,80,49,31,40.7,98.9,97.4,1.5,14.4,1.39,15.5,5.5,19.7,12.6,11.2,48.2,55.5,19.8,88.75,14.6,"6,028"
68,Ben Wallace,DET,26,80,32,48,34.5,99.5,98.7,0.7,6.7,1.05,15.6,10.3,25.7,18.0,14.8,49.2,47.1,10.4,95.88,12.5,"5,514"
68,Bo Outlaw,ORL,30,80,41,39,31.7,103.9,100.6,3.3,12.8,1.60,27.0,8.2,16.0,12.1,16.9,61.5,62.3,10.5,94.17,11.1,"4,964"
68,Brian Shaw,LAL,35,80,55,25,22.9,104.7,103.3,1.4,20.6,2.66,32.4,2.6,13.7,8.3,12.2,45.0,47.9,13.0,93.95,8.8,"3,591"
68,Danny Ferry,SAS,34,80,58,22,21.1,104.7,93.1,11.6,6.6,1.42,13.9,3.6,9.5,6.7,9.8,56.8,57.7,11.8,92.71,6.4,"3,265"
68,David Robinson,SAS,35,80,57,23,29.6,104.5,91.7,12.9,8.7,0.95,9.1,9.3,19.4,14.6,9.5,48.6,55.9,22.6,91.70,16.1,"4,519"
68,Jerry Stackhouse,DET,26,80,31,49,40.1,99.4,100.4,-1.0,25.8,1.26,13.6,2.8,6.3,4.6,10.8,44.5,52.1,34.3,96.90,14.5,"6,486"
68,Morris Peterson,TOR,23,80,45,35,22.6,104.6,101.8,2.8,9.3,1.35,11.4,5.9,8.2,7.0,8.5,47.8,50.7,19.8,93.29,7.7,"3,514"
68,P.J. Brown,CHH,31,80,46,34,35.1,101.3,96.7,4.6,7.1,1.18,14.3,9.2,17.6,13.4,12.1,44.4,51.8,12.3,91.67,9.6,"5,355"
68,Steve Francis,HOU,24,80,45,35,39.9,105.8,102.5,3.3,27.8,1.95,23.7,6.3,11.5,8.9,12.1,50.6,56.3,23.8,92.36,13.9,"6,137"
68,Stromile Swift,VAN,21,80,22,58,16.4,98.5,103.7,-5.3,3.5,0.44,5.7,8.8,13.7,11.3,13.0,45.1,48.7,16.1,93.28,6.7,"2,542"
68,Terry Porter,SAS,38,80,57,23,21.0,104.0,92.3,11.7,24.8,2.41,29.7,1.5,10.0,6.0,12.3,54.7,58.3,16.2,91.67,12.2,"3,201"
68,Voshon Lenard,DEN,28,80,40,40,29.2,103.0,105.4,-2.4,13.4,1.86,15.6,1.9,7.6,4.7,8.4,48.4,52.2,19.5,94.39,7.6,"4,589"
81,Antonio Daniels,SAS,26,79,55,24,26.1,104.1,99.8,4.3,24.6,2.79,28.4,1.4,6.5,4.1,10.2,53.1,56.7,17.0,92.45,10.6,"3,966"
81,Bobby Jackson,SAC,28,79,54,25,20.9,101.0,93.8,7.2,16.6,1.56,19.4,4.4,10.0,7.2,12.4,47.6,50.1,17.8,93.25,9.9,"3,197"
81,Cuttino Mobley,HOU,25,79,44,35,38.1,106.6,102.1,4.4,11.4,1.18,11.0,2.9,10.4,6.8,9.3,47.1,54.1,24.0,91.90,11.4,"5,762"
81,Gary Payton,SEA,32,79,43,36,41.1,103.8,104.2,-0.4,36.4,3.07,24.9,2.3,8.9,5.6,8.1,48.8,52.2,26.5,93.32,14.8,"6,311"
81,Michael Smith,WAS,29,79,19,60,20.4,96.1,106.8,-10.7,9.9,1.63,22.3,10.4,25.7,17.8,13.7,48.6,52.7,9.4,95.45,11.2,"3,194"
81,Patrick Ewing,SEA,38,79,42,37,26.6,100.4,104.1,-3.7,7.1,0.61,8.8,5.9,22.3,14.0,14.5,43.0,47.8,20.1,93.18,8.8,"4,076"
81,Robert Horry,LAL,30,79,54,25,20.1,104.7,103.1,1.6,12.4,1.62,20.4,5.9,12.7,9.3,12.6,45.8,48.9,13.8,94.00,6.8,"3,107"
81,Shawn Marion,PHX,23,79,50,29,36.2,99.6,94.5,5.1,10.2,1.24,10.2,7.7,22.5,15.0,8.2,48.9,53.2,21.8,94.52,16.9,"5,625"
89,Al Harrington,IND,21,78,39,39,24.3,98.8,99.1,-0.3,11.6,0.88,14.5,6.6,13.5,10.2,16.6,44.5,47.9,18.4,92.16,6.9,"3,627"
89,Allan Houston,NYK,30,78,45,33,36.6,99.2,97.0,2.2,11.9,1.07,10.5,0.8,9.5,5.2,9.7,48.8,54.3,24.9,88.61,11.7,"5,277"
89,Antonio Davis,TOR,32,78,46,32,35.0,104.8,99.9,4.9,6.2,0.79,8.1,9.7,19.0,14.2,10.4,43.3,50.8,19.4,92.23,10.9,"5,243"
89,Bryant Stith,BOS,30,78,35,43,32.1,98.5,101.2,-2.7,11.1,1.87,17.8,2.6,9.2,5.8,9.5,47.5,53.8,13.9,94.78,7.8,"4,956"
89,Bryon Russell,UTA,30,78,50,28,31.7,107.8,101.4,6.4,10.5,1.42,14.5,4.2,10.4,7.3,10.2,50.8,56.5,17.5,91.06,9.2,"4,685"
89,Charles Oakley,TOR,37,78,45,33,35.5,105.0,100.5,4.5,14.4,1.90,21.1,5.0,21.9,13.2,11.1,39.5,43.9,15.9,92.31,9.7,"5,321"
89,Christian Laettner,WAS,31,78,38,40,21.3,102.7,104.5,-1.8,12.6,0.91,13.8,7.5,15.5,11.6,15.2,50.6,56.8,20.7,95.60,10.3,"3,300"
89,DerMarr Johnson,ATL,21,78,23,55,16.8,95.6,102.0,-6.4,7.9,0.69,10.9,4.2,9.3,6.7,15.9,42.7,46.3,17.3,95.58,4.4,"2,612"
89,Desmond Mason,SEA,23,78,41,37,19.5,102.7,103.7,-1.0,6.6,1.19,10.6,4.7,12.0,8.3,8.9,45.1,48.3,15.5,93.57,6.7,"2,963"
89,Elden Campbell,CHH,32,78,46,32,30.0,99.4,96.0,3.4,8.0,0.72,8.2,6.8,19.5,13.2,11.3,44.0,50.5,22.8,91.35,10.9,"4,450"
89,Kevin Willis,DEN,38,78,35,43,23.4,98.9,105.7,-6.8,4.8,0.57,5.6,9.2,19.4,14.2,9.8,44.1,47.8,20.3,93.27,9.4,"3,545"
89,Lamond Murray,CLE,28,78,30,48,28.5,99.3,103.5,-4.2,9.9,0.88,9.6,4.8,11.0,7.9,11.0,45.6,49.0,23.1,93.55,8.8,"4,333"
89,Mateen Cleaves,DET,23,78,32,46,16.2,91.0,94.5,-3.5,28.1,1.49,25.6,1.9,7.9,4.9,17.2,40.6,45.8,19.8,100.36,6.7,"2,649"
89,Raef LaFrentz,DEN,25,78,38,40,31.5,102.1,102.9,-0.8,7.3,1.10,9.4,6.8,17.0,11.9,8.6,50.8,54.4,18.5,94.58,10.4,"4,833"
89,Rashard Lewis,SEA,21,78,43,35,34.9,105.7,103.8,1.9,7.3,0.97,10.1,5.3,14.6,10.0,10.4,55.0,58.7,18.1,93.68,11.2,"5,309"
89,Richard Hamilton,WAS,23,78,19,59,32.3,100.2,106.6,-6.4,17.2,1.11,12.3,3.0,6.8,4.8,11.1,45.4,50.8,27.6,94.59,9.7,"4,958"
89,Terrell Brandon,MIN,31,78,43,35,36.2,104.3,101.9,2.5,32.6,3.76,29.8,2.1,8.7,5.4,7.9,46.5,50.7,21.7,93.62,13.7,"5,496"
106,Chauncey Billups,MIN,24,77,42,35,23.3,103.0,101.7,1.3,22.9,2.34,25.1,1.9,7.3,4.6,10.7,48.5,53.8,19.4,92.50,9.1,"3,450"
106,Chris Childs,TOR,33,77,47,30,24.1,96.1,95.0,1.1,32.0,2.28,40.5,1.4,9.7,5.7,17.8,45.1,49.4,13.2,89.75,7.8,"3,469"
106,Horace Grant,LAL,35,77,54,23,31.0,108.7,101.9,6.7,7.3,2.52,14.8,9.4,13.2,11.3,5.9,46.2,51.1,12.9,93.00,9.3,"4,628"
106,Jason Kidd,PHX,28,77,50,27,39.8,98.4,96.3,2.2,41.9,2.63,32.7,2.9,13.4,8.0,12.4,44.3,51.0,22.2,94.55,16.2,"6,045"
106,Jason Williams,SAC,25,77,52,25,29.7,105.2,100.5,4.6,25.6,2.60,32.0,0.8,6.8,3.9,12.3,47.8,49.8,16.5,99.08,8.3,"4,741"
106,Kurt Thomas,NYK,28,77,45,32,27.6,103.1,94.9,8.2,5.2,0.64,7.2,9.2,16.8,13.1,11.4,51.2,56.6,18.2,88.96,11.2,"3,928"
106,Latrell Sprewell,NYK,30,77,45,32,39.1,99.4,96.9,2.4,17.2,1.23,14.4,1.8,10.2,6.1,11.7,44.7,49.7,25.5,88.39,11.1,"5,536"
106,Michael Doleac,ORL,24,77,41,36,18.1,101.7,97.7,4.0,7.7,1.10,9.6,4.9,15.0,9.8,8.7,41.7,44.3,19.3,94.09,5.7,"2,734"
106,Rasheed Wallace,POR,26,77,48,29,38.2,105.2,99.0,6.2,12.8,1.34,12.5,5.5,15.8,10.9,9.3,52.3,56.0,23.2,90.57,14.5,"5,566"
106,Scot Pollard,SAC,26,77,52,25,21.6,101.8,92.2,9.6,4.6,0.71,8.1,10.2,16.5,13.5,11.3,46.8,53.0,14.3,93.74,10.0,"3,239"
106,Stephen Jackson,NJN,23,77,25,52,21.6,96.0,100.0,-4.0,15.0,1.08,15.5,2.4,10.3,6.3,14.4,47.0,50.3,20.4,95.46,7.8,"3,299"
106,Tim Hardaway,MIA,34,77,46,31,33.9,100.9,96.8,4.2,34.4,2.56,27.0,1.1,7.2,4.1,10.6,48.2,51.3,23.9,89.01,12.3,"4,861"
106,Tracy McGrady,ORL,22,77,39,38,40.2,104.3,99.8,4.5,21.8,1.78,13.9,6.0,12.4,9.1,7.8,47.4,52.1,30.9,94.49,17.1,"6,080"
106,Travis Best,IND,28,77,38,39,31.9,101.2,98.5,2.8,34.0,3.72,31.7,1.6,7.4,4.6,8.5,46.4,51.7,19.0,91.24,12.2,"4,663"
120,Aaron McKie,PHI,28,76,51,25,31.5,102.7,95.5,7.3,26.4,1.86,27.4,1.5,11.5,6.6,14.7,51.1,54.9,18.6,93.17,11.9,"4,639"
120,George McCloud,DEN,34,76,37,39,26.4,101.5,107.0,-5.5,22.3,2.38,24.8,2.7,8.4,5.5,10.4,44.0,49.6,18.5,95.22,8.2,"3,977"
120,Glenn Robinson,MIL,28,76,50,26,37.0,107.4,103.4,4.0,15.7,1.15,12.2,4.5,13.9,9.4,10.6,48.7,52.5,28.4,95.90,13.0,"5,613"
120,Jamal Mashburn,CHH,28,76,42,34,39.4,99.6,97.0,2.6,26.2,1.95,18.9,3.0,16.3,9.6,9.7,45.0,49.3,26.4,92.54,13.8,"5,773"
120,Keyon Dooling,LAC,21,76,29,47,16.3,98.8,98.9,0.0,25.3,1.88,24.7,0.7,6.3,3.6,13.1,44.8,50.9,19.5,93.21,8.4,"2,401"
120,Lamar Odom,LAC,21,76,30,46,37.2,100.7,102.5,-1.9,24.6,1.48,20.9,4.1,17.0,10.7,14.1,49.8,53.6,24.0,90.49,13.9,"5,329"
120,Metta World Peace,CHI,21,76,15,61,31.1,97.0,104.6,-7.6,17.1,1.43,17.1,2.6,11.0,6.7,12.0,42.8,48.3,21.4,91.39,8.2,"4,488"
120,Pat Garrity,ORL,24,76,40,36,20.8,99.3,99.8,-0.5,5.6,0.75,6.9,3.0,10.3,6.5,9.3,47.1,50.7,18.7,95.34,5.2,"3,155"
120,Quentin Richardson,LAC,21,76,28,48,17.8,97.7,102.2,-4.5,8.2,0.97,8.6,7.6,11.3,9.5,8.9,49.0,51.6,21.4,92.65,10.1,"2,620"
120,Ruben Patterson,SEA,25,76,41,35,27.1,105.9,102.9,3.0,13.0,1.04,13.2,9.3,9.6,9.4,12.7,49.5,54.4,22.7,94.12,11.0,"4,031"
120,Sam Cassell,MIL,31,76,51,25,35.7,107.1,103.3,3.7,34.6,2.64,28.0,1.7,8.7,5.3,10.6,48.8,54.2,24.2,96.01,13.4,"5,406"
120,Tim Thomas,MIL,24,76,48,28,27.4,107.9,100.8,7.1,10.8,1.21,12.3,3.9,11.3,7.6,10.1,50.1,54.9,21.0,94.84,9.8,"4,108"
120,Tyrone Hill,PHI,33,76,51,25,31.1,101.3,96.8,4.5,3.3,0.38,5.4,10.4,19.0,14.7,14.3,47.4,51.5,15.9,91.78,8.8,"4,513"
120,Vin Baker,SEA,29,76,40,36,28.0,104.1,104.8,-0.7,7.2,0.57,7.4,8.6,12.0,10.3,13.0,42.3,48.1,23.6,93.05,6.5,"4,121"
134,Anthony Peeler,MIN,31,75,42,33,28.3,103.0,100.6,2.4,13.8,1.83,18.0,2.1,6.9,4.5,9.8,48.9,51.3,18.3,94.85,7.6,"4,183"
134,Bonzi Wells,POR,24,75,47,28,26.6,104.1,99.8,4.2,17.9,1.23,17.2,6.7,12.8,9.8,14.0,54.5,57.1,22.9,91.13,12.2,"3,787"
134,Bryant Reeves,VAN,28,75,19,56,24.4,96.4,101.8,-5.4,7.3,0.89,10.2,7.4,17.8,12.6,11.5,46.1,50.6,17.2,94.11,8.4,"3,586"
134,Darrell Armstrong,ORL,33,75,40,35,37.0,104.9,100.7,4.1,29.9,2.62,28.9,3.2,9.0,6.0,11.0,48.4,53.5,20.3,94.46,13.6,"5,450"
134,Dikembe Mutombo,PHI,35,75,33,42,34.6,97.1,95.9,1.2,4.8,0.53,8.4,12.2,26.7,19.6,15.9,48.4,54.7,14.5,90.40,14.9,"4,881"
134,Glen Rice,NYK,34,75,43,32,29.5,100.8,95.2,5.6,7.4,0.93,8.8,3.1,11.8,7.6,9.5,49.5,54.0,20.2,87.94,10.1,"4,054"
134,John Starks,UTA,35,75,49,26,28.3,107.3,102.3,5.0,13.0,1.89,17.6,1.5,6.5,4.0,9.3,44.5,47.6,17.9,91.99,5.1,"4,056"
134,Peja Stojakovic,SAC,24,75,50,25,38.7,104.7,99.2,5.5,9.4,1.12,10.0,3.2,11.1,7.2,8.9,53.1,57.6,21.9,96.81,12.0,"5,874"
134,Troy Hudson,ORL,25,75,38,37,13.4,95.9,100.6,-4.6,26.9,1.76,24.3,3.6,6.5,5.0,13.8,36.6,42.7,20.9,99.62,6.9,"2,091"
134,Vince Carter,TOR,24,75,45,30,39.7,106.1,100.5,5.6,18.7,1.74,12.4,5.7,8.1,6.9,7.1,50.9,55.1,30.2,92.79,15.0,"5,761"
144,Chris Gatling,CLE,33,74,28,46,22.6,98.9,104.1,-5.2,6.7,0.51,6.0,6.1,18.7,12.2,11.8,46.8,50.5,25.4,93.77,10.4,"3,258"
144,Elton Brand,CHI,22,74,15,59,39.3,97.3,105.6,-8.2,16.4,1.10,12.7,10.0,17.3,13.5,11.6,47.5,52.3,26.0,91.16,13.6,"5,522"
144,Evan Eschmeyer,NJN,26,74,23,51,18.0,100.7,98.1,2.6,4.4,0.75,11.8,10.1,17.2,13.7,15.7,46.0,51.2,10.0,94.18,5.9,"2,609"
144,Fred Hoiberg,CHI,28,74,14,60,30.3,96.9,105.6,-8.7,20.0,3.55,29.5,0.9,14.1,7.2,8.3,54.4,59.8,12.9,91.17,11.6,"4,268"
144,Hedo Turkoglu,SAC,22,74,48,26,16.9,101.4,96.0,5.4,8.8,1.25,13.5,3.9,11.7,8.0,10.8,45.4,50.9,15.3,95.73,7.6,"2,492"
