,PLAYER,TEAM,AGE,GP,W,L,MIN,"
            OFFRTG
          ","
            DEFRTG
          ","
            NETRTG
          ",AST%,AST/TO,"
            AST Ratio
          ",OREB%,DREB%,REB%,"
            TO Ratio
          ",eFG%,TS%,USG%,PACE,PIE,POSS
3,Raul Lopez,UTA,24,82,42,40,19.8,96.4,97.5,-1.1,36.4,1.75,29.3,1.6,8.8,5.2,16.7,45.6,50.3,21.0,89.31,10.2,"3,013"
3,Richard Jefferson,NJN,24,82,47,35,38.2,100.7,95.8,5.0,18.0,1.59,17.1,3.7,11.8,7.8,10.8,51.9,57.3,22.5,91.71,12.9,"5,995"
3,Samuel Dalembert,PHI,24,82,33,49,26.9,96.9,97.6,-0.7,1.7,0.24,3.1,9.2,19.6,14.5,12.5,54.1,56.6,14.0,89.78,10.9,"4,112"
3,Tayshaun Prince,DET,24,82,54,28,32.9,100.7,93.7,7.0,12.2,1.61,17.5,3.6,11.0,7.3,10.9,50.7,53.6,15.3,90.17,10.1,"5,072"
3,Yao Ming,HOU,23,82,45,37,32.9,100.8,96.8,3.9,9.0,0.60,7.9,8.2,19.6,14.2,13.2,52.2,58.6,24.9,89.44,15.8,"5,039"
43,Ben Wallace,DET,29,81,54,27,37.8,100.4,93.2,7.3,7.5,1.12,12.1,10.8,22.2,16.6,10.8,42.2,44.1,15.0,89.64,13.4,"5,726"
43,Earl Watson,MEM,25,81,50,31,20.7,99.2,92.6,6.5,39.3,2.75,37.4,3.0,7.9,5.4,13.6,39.9,43.8,18.1,91.90,10.0,"3,197"
43,Eddie Jones,MIA,32,81,42,39,37.0,101.1,99.6,1.5,16.0,2.00,15.5,1.3,9.5,5.3,7.7,48.6,53.8,21.9,89.83,11.2,"5,618"
43,Fred Jones,IND,25,81,61,20,18.5,97.3,95.6,1.6,20.3,2.37,27.6,1.8,7.2,4.5,11.7,43.9,52.7,14.1,89.93,8.1,"2,800"
43,Jarron Collins,UTA,25,81,41,40,21.4,97.5,100.9,-3.4,7.8,0.97,13.4,7.1,13.2,10.0,13.8,49.8,58.7,13.1,89.50,6.9,"3,217"
43,Jason Terry,ATL,26,81,27,54,37.2,100.6,104.7,-4.1,26.1,1.91,22.2,1.7,9.4,5.6,11.6,47.8,51.9,22.6,93.49,11.1,"5,878"
43,Jiri Welsch,BOS,24,81,35,46,27.0,98.9,101.0,-2.1,14.0,1.42,18.0,2.8,10.7,6.9,12.7,48.4,53.1,17.0,95.72,8.7,"4,352"
43,Juwan Howard,ORL,31,81,21,60,35.6,102.9,109.1,-6.2,9.8,0.89,9.4,5.9,14.4,10.0,10.6,45.3,51.3,23.7,92.70,9.3,"5,566"
43,Marcus Banks,BOS,22,81,35,46,17.0,95.4,99.2,-3.8,22.6,1.40,21.8,2.3,7.3,4.9,15.5,43.1,48.0,20.0,96.64,6.9,"2,767"
43,Mike James,DET,29,81,43,38,27.1,100.1,98.9,1.2,25.4,2.73,28.8,1.3,9.3,5.4,10.5,49.5,52.8,17.1,94.66,10.6,"4,325"
43,Peja Stojakovic,SAC,27,81,55,26,40.4,109.6,102.9,6.7,9.0,1.13,9.2,2.9,12.6,7.9,8.1,56.6,62.4,23.4,94.95,13.8,"6,464"
43,Robert Horry,SAS,33,81,56,25,15.9,98.6,90.0,8.7,13.0,1.84,18.3,7.9,12.6,10.2,9.9,46.4,49.6,15.6,92.11,9.5,"2,483"
43,Sam Cassell,MIN,34,81,57,24,35.2,107.1,97.3,9.8,35.4,2.69,26.7,1.7,7.7,4.8,9.9,51.7,56.6,26.4,91.16,15.1,"5,412"
43,Stephon Marbury,NYK,27,81,37,44,40.2,102.0,103.8,-1.8,38.5,2.89,28.3,1.8,6.3,4.0,9.8,46.3,51.9,25.1,93.24,13.7,"6,332"
43,Trenton Hassell,MIN,25,81,57,24,27.9,104.0,97.2,6.8,8.2,2.89,22.6,3.2,8.0,5.8,7.8,47.0,49.8,9.3,91.42,4.9,"4,308"
43,Vlade Divac,SAC,36,81,54,27,28.6,111.2,103.7,7.5,27.3,2.50,31.0,6.3,14.4,10.5,12.4,47.2,51.1,18.7,94.61,10.1,"4,563"
43,Zach Randolph,POR,22,81,41,40,37.9,102.2,103.2,-1.1,10.1,0.66,8.4,8.5,21.0,14.8,12.7,48.5,52.8,27.2,88.51,13.3,"5,667"
43,Zydrunas Ilgauskas,CLE,29,81,34,47,31.4,100.7,104.1,-3.4,7.4,0.67,7.7,10.7,14.6,12.6,11.4,48.4,54.1,22.8,92.93,11.3,"4,921"
61,Antonio Davis,CHI,35,80,27,53,32.2,94.2,100.0,-5.8,9.3,1.20,13.4,7.6,18.0,12.7,11.2,40.3,46.5,15.5,91.20,9.4,"4,886"
61,Bob Sura,ATL,31,80,42,38,20.7,101.2,100.9,0.3,24.0,2.22,25.1,6.1,13.8,10.0,11.3,43.8,51.0,18.7,93.26,11.7,"3,212"
61,Cuttino Mobley,HOU,28,80,44,36,40.4,99.7,97.9,1.7,14.4,1.43,16.0,1.4,9.9,5.8,11.1,50.1,53.5,19.7,89.47,10.4,"6,037"
61,DeShawn Stevenson,ORL,23,80,33,47,30.6,100.4,105.0,-4.6,11.4,1.32,12.7,3.3,9.4,6.3,9.7,44.3,47.3,20.0,90.48,7.7,"4,599"
61,Hedo Turkoglu,SAS,25,80,56,24,26.0,102.0,90.2,11.7,12.2,1.64,16.0,2.5,14.5,8.6,9.7,48.4,51.6,17.7,91.02,11.1,"3,946"
61,Jamal Crawford,CHI,24,80,23,57,35.2,95.9,101.7,-5.7,27.0,2.10,20.2,1.5,8.3,4.8,9.6,44.9,48.6,25.2,93.39,11.1,"5,469"
61,Jim Jackson,HOU,33,80,43,37,39.0,99.5,97.0,2.4,12.6,1.29,16.9,1.8,13.6,8.0,13.1,51.4,54.0,16.6,90.39,9.8,"5,877"
61,Kurt Thomas,NYK,31,80,38,42,31.8,100.9,101.0,-0.1,9.8,1.13,12.7,6.0,20.1,13.3,11.3,47.3,50.3,18.3,92.75,10.4,"4,899"
61,Lamar Odom,MIA,24,80,41,39,37.5,101.1,99.9,1.2,20.3,1.39,17.3,5.4,21.3,13.3,12.5,45.7,51.6,24.3,89.71,14.3,"5,607"
61,Nazr Mohammed,NYK,26,80,31,49,20.1,94.8,100.6,-5.9,3.9,0.38,5.3,11.3,19.0,15.1,14.1,52.1,54.2,17.8,93.35,10.7,"3,125"
61,P.J. Brown,NOH,34,80,40,40,34.5,100.9,99.0,2.0,9.7,1.53,14.7,8.5,16.6,12.5,9.6,47.6,52.7,14.7,91.02,11.6,"5,217"
61,Paul Pierce,BOS,26,80,35,45,38.7,100.8,102.0,-1.2,24.9,1.35,16.5,2.3,14.4,8.4,12.2,44.1,51.7,29.9,94.91,13.7,"6,131"
61,Rashard Lewis,SEA,24,80,37,43,36.7,106.6,106.3,0.3,10.5,1.30,10.6,4.7,13.3,9.0,8.2,49.4,52.7,23.1,91.86,10.8,"5,604"
61,Reggie Miller,IND,38,80,59,21,28.3,103.6,92.8,10.8,18.1,3.66,25.7,0.8,7.8,4.2,7.0,55.1,60.0,14.4,90.65,11.5,"4,303"
61,Shandon Anderson,NYK,30,80,38,42,24.6,97.4,101.9,-4.5,10.3,1.03,13.9,2.8,8.5,5.7,13.5,45.4,50.0,17.4,93.19,6.2,"3,803"
61,Stephen Jackson,ATL,26,80,27,53,36.8,99.8,103.9,-4.1,15.5,1.09,13.1,3.4,9.0,6.3,12.0,48.3,52.1,24.5,93.77,10.0,"5,748"
77,Al Harrington,IND,24,79,58,21,30.9,99.6,98.0,1.5,10.7,0.80,10.0,7.0,15.5,11.1,12.4,47.5,51.4,22.5,88.98,10.5,"4,525"
77,Calbert Cheaney,GSW,32,79,37,42,26.1,101.9,101.5,0.5,11.2,1.60,16.3,3.9,9.2,6.5,10.2,48.1,49.3,15.6,91.05,6.8,"3,905"
77,Corliss Williamson,DET,30,79,52,27,19.9,99.1,93.1,6.0,7.2,0.50,6.7,6.1,10.8,8.5,13.2,50.5,54.6,23.4,89.83,9.8,"2,948"
77,Darius Miles,POR,22,79,35,44,26.3,97.7,100.4,-2.7,14.2,1.25,14.4,5.6,11.6,8.7,11.5,48.9,51.4,21.5,90.26,10.4,"3,902"
77,Darrell Armstrong,NOH,36,79,39,40,28.4,100.6,98.2,2.5,24.4,2.01,24.7,2.7,7.6,5.0,12.3,48.7,52.5,18.7,92.49,11.0,"4,324"
77,Drew Gooden,ORL,22,79,20,59,27.1,98.2,110.2,-12.0,7.6,0.71,7.6,7.2,17.5,12.1,10.8,45.1,48.4,22.4,92.56,9.6,"4,126"
77,Etan Thomas,WAS,26,79,25,54,24.0,94.6,102.7,-8.1,6.6,0.60,8.1,9.3,18.5,13.8,13.4,48.9,53.8,17.7,95.41,10.5,"3,777"
77,Fred Hoiberg,MIN,31,79,57,22,22.7,100.6,97.4,3.2,9.5,2.48,18.6,1.2,13.7,7.6,7.5,56.4,61.1,12.1,91.89,10.6,"3,448"
77,LeBron James,CLE,19,79,33,46,39.6,101.4,103.4,-2.0,26.8,1.70,19.2,3.1,10.4,6.7,11.3,43.8,48.8,27.6,93.07,12.3,"6,053"
77,Ricky Davis,BOS,24,79,30,49,31.3,99.6,103.7,-4.1,18.8,1.37,17.0,3.2,11.2,7.3,12.4,49.7,53.3,22.4,96.12,11.2,"4,952"
77,Sasha Pavlovic,UTA,20,79,39,40,14.4,95.7,98.0,-2.3,9.8,0.90,11.1,4.1,11.3,7.6,12.4,42.2,46.3,19.4,90.30,4.6,"2,126"
77,Shane Battier,MEM,25,79,48,31,24.7,101.8,97.7,4.1,8.5,1.80,13.1,5.0,9.9,7.5,7.3,50.6,54.4,14.8,95.56,9.8,"3,884"
77,Shawn Marion,PHX,26,79,28,51,40.6,100.5,103.9,-3.4,11.6,1.37,11.8,6.6,16.5,11.5,8.6,47.4,51.3,22.3,94.19,13.7,"6,290"
77,Steve Francis,HOU,27,79,44,35,40.5,100.0,97.0,3.0,27.6,1.68,23.4,3.9,9.7,7.0,14.0,43.6,50.1,23.5,89.87,11.1,"5,993"
91,Andrei Kirilenko,UTA,23,78,42,36,37.3,102.4,100.6,1.8,15.2,1.13,15.2,8.3,15.2,11.7,13.4,47.9,55.9,21.5,88.67,16.3,"5,363"
91,Casey Jacobsen,PHX,23,78,25,53,23.5,97.1,99.8,-2.6,8.4,1.44,17.0,2.3,8.6,5.5,11.8,52.1,57.0,11.6,95.18,6.6,"3,632"
91,Chauncey Billups,DET,27,78,51,27,35.5,101.1,93.8,7.3,28.9,2.36,24.3,1.3,8.7,5.1,10.3,45.9,55.0,22.9,90.07,13.7,"5,220"
91,George Lynch,NOH,33,78,39,39,21.7,97.2,100.0,-2.8,11.4,1.83,20.2,5.5,13.2,9.3,11.1,45.5,47.2,12.4,91.20,6.8,"3,193"
91,Greg Ostertag,UTA,31,78,39,39,27.6,100.3,99.1,1.2,9.6,1.24,16.4,11.0,17.6,14.3,13.2,47.6,50.6,13.3,88.50,10.0,"3,953"
91,Jason Collins,NJN,25,78,44,34,28.5,100.4,93.8,6.6,10.5,1.58,21.3,6.9,12.1,9.5,13.5,42.4,49.7,11.8,90.95,6.2,"4,210"
91,Jason Richardson,GSW,23,78,35,43,37.7,101.2,101.9,-0.7,14.3,1.15,12.1,4.2,13.6,8.9,10.5,46.8,50.4,25.2,91.76,11.3,"5,640"
91,Jermaine O'Neal,IND,25,78,57,21,35.8,103.6,95.5,8.1,11.9,0.91,8.4,7.1,22.1,14.6,9.2,43.5,48.9,29.8,88.99,14.9,"5,183"
91,Pau Gasol,MEM,23,78,49,29,31.4,105.7,103.6,2.1,14.3,1.06,11.9,8.5,16.3,12.4,11.2,48.4,54.2,26.4,94.28,13.7,"4,822"
91,Richard Hamilton,DET,26,78,50,28,35.7,101.4,94.4,7.0,21.2,1.48,16.9,2.9,7.2,5.1,11.5,46.2,52.2,24.8,90.84,11.4,"5,283"
91,Steve Nash,DAL,30,78,50,28,33.5,111.4,106.9,4.5,37.0,3.29,37.5,2.2,6.6,4.4,11.4,53.1,59.0,18.8,96.23,12.6,"5,247"
102,Austin Croshere,IND,29,77,57,20,13.6,96.6,94.4,2.2,9.6,0.95,11.4,6.3,18.5,12.5,12.0,47.9,54.9,18.3,89.75,11.7,"1,955"
102,Brendan Haywood,WAS,24,77,24,53,19.4,97.3,99.8,-2.5,5.1,0.54,7.0,11.8,14.1,12.9,13.0,51.5,54.7,16.8,92.31,9.8,"2,870"
102,Dirk Nowitzki,DAL,26,77,49,28,37.9,112.1,105.4,6.7,11.0,1.53,11.3,3.0,19.9,11.4,7.4,50.0,56.1,24.2,95.05,14.0,"5,792"
102,John Salmons,PHI,24,77,32,45,20.6,94.5,97.5,-3.0,15.5,1.74,20.0,2.5,10.3,6.4,11.5,44.7,48.5,15.6,90.19,7.8,"2,981"
102,Manu Ginobili,SAS,26,77,53,24,29.3,101.8,92.9,8.9,21.8,1.81,21.5,3.8,11.4,7.6,11.9,47.4,53.6,21.1,92.47,13.6,"4,353"
102,Nene,DEN,21,77,40,37,32.6,104.1,98.3,5.7,10.4,0.92,14.8,6.4,14.2,10.3,16.2,53.0,57.8,16.9,95.17,9.4,"4,976"
102,Stromile Swift,MEM,24,77,48,29,19.9,100.9,98.0,2.9,4.3,0.43,4.7,8.9,15.3,12.1,10.8,47.0,53.0,21.9,95.21,11.8,"3,032"
102,Vladimir Radmanovic,SEA,23,77,35,42,30.2,105.6,105.7,0.0,10.2,1.30,12.7,4.6,13.2,8.9,9.7,51.1,53.3,19.1,92.83,9.5,"4,498"
102,Walter McCarty,BOS,30,77,33,44,24.7,99.4,101.3,-1.9,10.9,1.36,16.0,1.6,10.9,6.4,11.7,51.9,54.1,15.4,96.50,7.2,"3,813"
111,Anfernee Hardaway,NYK,32,76,33,43,27.6,98.1,100.3,-2.2,14.1,1.64,17.2,3.3,10.5,6.9,10.4,43.3,47.2,18.0,93.94,8.3,"4,106"
111,Boris Diaw,ATL,22,76,28,48,25.2,95.5,101.4,-5.9,15.4,1.44,27.4,6.0,12.2,9.1,18.9,45.7,48.3,11.2,94.21,6.3,"3,748"
111,Brian Cardinal,GSW,27,76,32,44,21.5,104.7,100.5,4.3,10.6,1.23,13.5,6.3,13.8,10.0,11.0,53.1,62.6,18.3,91.74,12.1,"3,122"
111,Brian Grant,MIA,32,76,40,36,30.3,100.8,99.7,1.0,5.1,0.84,8.5,7.6,16.2,11.8,10.1,47.1,50.2,15.0,90.08,8.2,"4,314"
111,Chris Mihm,BOS,24,76,27,49,17.5,96.0,98.6,-2.6,2.9,0.23,3.7,11.9,19.0,15.5,15.8,48.8,53.1,18.1,95.58,9.3,"2,628"
111,Dale Davis,POR,35,76,36,40,22.2,99.8,104.7,-4.9,6.7,1.80,16.3,9.6,15.0,12.3,9.0,47.3,50.5,10.3,87.83,7.8,"3,083"
111,Joe Smith,MIL,28,76,38,38,29.7,103.6,102.1,1.4,5.5,0.95,8.0,10.2,18.3,14.2,8.4,44.0,51.0,17.7,93.20,10.7,"4,380"
111,Kirk Hinrich,CHI,23,76,20,56,35.6,96.5,100.8,-4.3,32.0,2.53,31.9,1.5,7.9,4.6,12.6,47.4,51.0,18.2,93.02,9.3,"5,236"
111,Tyronn Lue,ORL,27,76,17,59,30.7,100.7,110.0,-9.3,22.5,2.56,26.4,1.1,7.1,4.0,10.3,48.9,51.8,17.0,92.84,7.9,"4,519"
120,Aaron McKie,PHI,31,75,30,45,28.2,96.3,97.6,-1.3,16.9,1.89,21.1,2.2,10.2,6.2,11.2,52.4,55.0,15.9,89.30,10.6,"3,943"
120,Anthony Peeler,SAC,34,75,50,25,18.4,103.5,98.9,4.6,13.9,1.56,21.0,2.2,8.5,5.4,13.5,54.6,57.5,14.3,94.39,8.4,"2,722"
120,Carlos Boozer,CLE,22,75,34,41,34.6,103.2,102.3,0.8,9.8,1.10,11.3,8.7,23.8,16.2,10.3,52.4,56.7,19.6,93.02,15.4,"5,030"
120,Chris Bosh,TOR,20,75,29,46,33.6,95.6,98.8,-3.2,5.6,0.73,7.6,7.9,15.2,11.5,10.4,46.3,51.3,18.0,89.71,10.0,"4,696"
120,Dan Gadzuric,MIL,26,75,36,39,16.7,103.8,100.4,3.3,3.7,0.62,5.9,10.0,17.9,13.9,9.5,52.4,52.9,15.6,94.80,9.6,"2,461"
120,Maurice Taylor,HOU,27,75,41,34,27.7,96.1,97.7,-1.5,10.5,0.72,9.7,6.9,12.3,9.7,13.5,48.0,51.2,22.6,88.99,8.9,"3,865"
120,Mike Dunleavy,GSW,23,75,35,40,31.2,97.9,102.4,-4.4,16.1,1.54,19.0,3.7,15.2,9.4,12.3,51.4,54.7,17.9,92.76,11.1,"4,544"
120,Reggie Evans,SEA,24,75,33,42,17.1,100.4,104.1,-3.7,4.0,0.51,10.0,12.2,21.5,16.6,19.6,40.6,47.1,10.6,90.34,6.3,"2,414"
120,Steve Blake,WAS,24,75,22,53,18.5,95.6,99.2,-3.6,26.0,1.63,27.0,1.3,7.4,4.2,16.5,47.8,50.9,17.8,95.33,7.8,"2,754"
120,Tony Parker,SAS,22,75,54,21,34.4,102.3,94.1,8.3,27.8,2.30,24.8,1.7,7.6,4.7,10.8,48.0,51.6,22.2,90.64,11.5,"4,866"
120,Udonis Haslem,MIA,24,75,39,36,24.0,99.0,99.2,-0.2,4.9,0.69,7.8,10.7,16.5,13.5,11.3,45.9,52.1,15.4,90.44,9.5,"3,379"
131,Erick Dampier,GSW,28,74,33,41,32.5,99.8,100.8,-1.0,4.4,0.46,6.0,14.4,22.4,18.4,13.2,53.5,57.3,17.7,90.87,13.8,"4,557"
131,Kenny Thomas,PHI,26,74,31,43,36.5,97.1,100.3,-3.3,7.7,0.65,8.9,10.2,18.8,14.5,13.9,46.9,52.7,19.4,88.85,12.2,"5,009"
131,Kwame Brown,WAS,22,74,24,50,30.1,98.4,102.9,-4.6,8.7,0.80,11.3,8.1,16.9,12.5,14.1,49.0,54.7,17.3,94.35,11.2,"4,390"
131,Kyle Korver,PHI,23,74,28,46,11.6,95.6,96.5,-0.9,8.8,0.98,9.6,3.5,9.5,6.5,9.8,47.6,48.9,19.4,93.85,5.7,"1,697"
135,Anthony Johnson,IND,29,73,53,20,22.0,97.6,98.4,-0.8,23.1,2.69,27.9,1.8,6.9,4.3,10.4,45.6,49.7,15.2,88.98,8.0,"2,984"
135,Corey Maggette,LAC,24,73,25,48,36.0,103.4,106.5,-3.1,15.4,1.08,13.1,3.7,13.0,8.3,12.1,48.5,58.6,24.8,93.71,13.0,"5,130"
135,Darius Songaila,SAC,26,73,49,24,13.3,107.0,100.5,6.5,7.7,1.12,11.9,9.5,13.5,11.5,10.6,48.7,54.1,16.0,95.10,8.9,"1,926"
135,Eddy Curry,CHI,21,73,20,53,29.6,96.3,102.6,-6.3,6.1,0.38,5.5,6.7,13.8,10.3,14.3,49.7,53.8,24.4,93.41,9.2,"4,184"
135,Gordan Giricek,UTA,27,73,30,43,28.0,101.7,104.0,-2.3,10.4,1.18,12.0,2.5,8.9,5.7,10.1,47.8,52.1,19.6,92.77,8.3,"3,952"
135,Keith Bogans,ORL,24,73,19,54,24.5,99.5,109.1,-9.6,8.7,1.31,14.6,5.7,12.2,8.8,11.1,47.7,49.9,14.2,93.23,6.8,"3,467"
135,Metta World Peace,IND,24,73,54,19,37.2,103.3,94.1,9.1,18.4,1.35,15.3,3.8,11.2,7.4,11.3,45.5,51.1,25.8,89.51,12.0,"5,075"
135,Ruben Patterson,POR,28,73,35,38,22.6,99.2,101.5,-2.3,14.8,1.32,19.2,8.2,8.7,8.4,14.5,50.9,53.0,16.3,88.94,8.3,"3,054"
135,Toni Kukoc,MIL,35,73,37,36,20.7,103.5,102.2,1.3,23.0,1.82,22.1,4.1,14.0,9.1,12.2,46.5,51.9,20.9,93.85,11.8,"2,967"
135,Tony Battie,CLE,28,73,37,36,20.2,97.5,99.5,-2.0,6.8,0.92,10.6,7.8,15.6,11.8,11.5,44.5,48.2,14.9,91.17,8.6,"2,796"
135,Vince Carter,TOR,27,73,33,40,38.2,98.4,98.5,-0.1,26.2,1.55,15.8,3.5,9.2,6.3,10.1,44.9,50.1,31.5,89.34,13.1,"5,186"
135,Voshon Lenard,DEN,31,73,38,35,30.7,102.9,101.9,1.0,11.1,1.50,12.1,2.0,7.0,4.5,8.1,47.9,51.2,21.1,95.37,7.8,"4,463"
147,Aaron Williams,NJN,32,72,39,33,18.6,94.4,95.8,-1.4,10.9,0.91,14.0,7.8,15.1,11.4,15.4,50.4,54.9,17.1,92.44,8.9,"2,565"
