,PLAYER,TEAM,AGE,GP,W,L,MIN,"
            OFFRTG
          ","
            DEFRTG
          ","
            NETRTG
          ",AST%,AST/TO,"
            AST Ratio
          ",OREB%,DREB%,REB%,"
            TO Ratio
          ",eFG%,TS%,USG%,PACE,PIE,POSS
19,Andre Drummond,DET,22,81,43,38,32.9,105.9,103.6,2.4,4.2,0.43,4.3,13.5,30.9,21.7,10.0,52.2,49.9,23.9,96.09,14.0,"5,336"
19,Andrew Wiggins,MIN,21,81,29,52,35.1,106.7,107.9,-1.3,9.8,0.90,8.7,3.9,6.6,5.3,9.6,48.1,54.3,26.7,97.09,9.4,"5,757"
19,Aron Baynes,DET,29,81,43,38,15.2,101.0,104.4,-3.4,7.0,0.76,8.8,10.6,20.2,15.2,11.6,50.5,56.3,18.4,97.48,11.2,"2,518"
19,Doug McDermott,CHI,24,81,41,40,23.0,101.6,104.6,-3.0,4.9,1.11,7.5,1.9,8.0,4.9,6.7,53.7,56.1,16.6,98.78,6.9,"3,852"
19,Draymond Green,GSW,26,81,73,8,34.7,117.0,99.1,18.0,27.7,2.31,32.8,5.0,19.8,13.1,14.2,55.1,58.7,18.4,102.13,13.6,"5,974"
19,Ed Davis,POR,27,81,43,38,20.8,104.5,103.5,1.0,7.8,1.38,15.2,12.5,21.1,16.8,11.1,61.1,61.6,12.5,97.20,12.3,"3,404"
19,Evan Turner,BOS,27,81,47,34,28.0,102.5,100.5,2.0,24.7,2.12,26.4,2.0,14.5,8.2,12.4,46.9,51.3,18.4,100.67,12.0,"4,763"
19,Frank Kaminsky,CHA,23,81,47,34,21.1,100.8,101.7,-0.9,9.5,1.69,13.2,3.8,15.0,9.4,7.8,47.4,51.3,16.6,97.74,9.0,"3,483"
19,Jared Dudley,WAS,30,81,40,41,25.9,105.1,103.3,1.7,11.2,2.14,21.9,2.6,11.3,6.9,10.3,58.1,60.2,12.7,99.23,7.7,"4,329"
19,Jared Sullinger,BOS,24,81,47,34,23.6,107.4,102.1,5.3,14.8,1.83,16.0,9.4,24.3,16.7,8.7,45.3,47.6,21.6,99.25,12.2,"3,960"
19,Joe Ingles,UTA,28,81,40,41,15.3,99.4,100.3,-0.9,12.5,1.48,21.0,1.5,10.9,6.1,14.2,56.5,57.2,12.8,95.24,7.9,"2,474"
19,Joe Johnson,MIA,35,81,31,50,33.4,105.6,106.5,-0.9,17.2,2.00,22.7,1.9,9.2,5.6,11.4,50.9,53.8,17.8,96.17,8.1,"5,413"
19,Julius Randle,LAL,21,81,17,64,28.2,98.9,113.0,-14.1,11.1,0.97,11.6,6.9,29.2,17.4,12.0,43.5,48.2,20.9,97.52,11.0,"4,632"
19,Kemba Walker,CHA,26,81,47,34,35.6,107.4,103.6,3.8,25.3,2.46,19.9,1.9,10.2,6.0,8.1,49.5,55.4,26.1,96.57,13.5,"5,814"
19,Marvin Williams,CHA,30,81,47,34,28.9,108.5,103.6,5.0,7.4,1.77,11.2,5.3,16.5,10.9,6.3,55.4,58.5,16.6,96.24,11.0,"4,695"
19,Monta Ellis,IND,30,81,44,37,33.8,103.6,101.8,1.8,22.2,1.89,22.6,1.5,8.0,4.8,12.0,47.0,50.4,20.8,98.72,9.6,"5,625"
19,Patty Mills,SAS,27,81,66,15,20.5,108.5,96.4,12.1,19.7,2.97,24.1,1.7,7.8,4.8,8.1,52.5,54.1,18.9,98.06,9.7,"3,381"
19,Paul George,IND,26,81,44,37,34.8,104.3,101.5,2.8,20.3,1.24,14.5,2.7,16.5,9.7,11.7,49.0,55.7,29.6,98.79,15.1,"5,811"
19,Paul Millsap,ATL,31,81,48,33,32.7,105.6,101.6,4.0,16.2,1.39,15.5,7.5,18.9,13.4,11.2,50.5,55.6,23.8,98.39,14.1,"5,426"
19,Randy Foye,OKC,32,81,37,44,20.3,104.1,103.1,1.0,14.4,1.87,21.2,1.4,7.6,4.5,11.3,42.8,46.1,15.7,97.21,5.1,"3,321"
19,Raul Neto,UTA,24,81,40,41,18.5,103.2,99.9,3.3,19.0,1.60,23.8,1.2,7.1,4.2,14.9,50.7,53.0,17.2,92.26,7.0,"2,871"
19,Roy Hibbert,LAL,29,81,17,64,23.2,95.8,113.7,-17.9,8.2,1.25,14.6,6.4,13.9,10.0,11.7,44.3,50.7,13.0,96.97,6.0,"3,791"
19,T.J. McConnell,PHI,24,81,10,71,19.8,98.4,106.5,-8.1,36.0,2.62,37.1,2.6,13.4,7.8,14.1,50.3,51.1,16.7,99.55,11.6,"3,328"
19,Trevor Ariza,HOU,31,81,40,41,35.3,108.4,108.1,0.3,10.0,1.66,15.3,2.3,10.6,6.4,9.2,52.3,55.1,15.6,98.33,8.4,"5,868"
44,CJ McCollum,POR,24,80,44,36,34.7,107.5,104.9,2.6,21.1,1.74,16.5,1.6,7.5,4.5,9.5,51.7,54.4,26.6,98.18,11.2,"5,691"
44,Cory Joseph,TOR,24,80,54,26,25.6,107.1,100.9,6.2,19.9,2.45,24.6,1.9,8.0,5.0,10.0,46.5,51.2,16.6,95.08,8.9,"4,065"
44,D'Angelo Russell,LAL,20,80,17,63,28.2,98.4,110.1,-11.7,21.3,1.36,17.7,1.9,10.1,5.8,13.1,47.8,50.7,23.8,97.17,8.8,"4,568"
44,Dante Cunningham,NOP,29,80,28,52,24.6,103.0,109.3,-6.3,5.6,1.88,13.6,2.8,9.7,6.1,7.2,51.8,54.0,11.0,98.24,4.7,"4,022"
44,Dennis Schroder,ATL,22,80,47,33,20.3,103.4,95.9,7.5,36.8,1.91,25.1,1.6,10.6,6.2,13.1,47.1,51.0,28.6,97.93,12.1,"3,296"
44,Derrick Williams,NYK,25,80,32,48,17.9,98.9,105.9,-7.0,9.6,1.23,9.2,3.2,16.9,10.0,7.5,48.8,55.0,23.0,96.31,12.7,"2,878"
44,Garrett Temple,WAS,30,80,40,40,24.4,101.6,101.6,0.0,10.2,2.19,18.3,1.8,9.1,5.4,8.4,48.6,52.0,14.0,100.12,5.7,"4,052"
44,Giannis Antetokounmpo,MIL,21,80,32,48,35.3,104.8,107.9,-3.1,19.5,1.66,19.7,4.2,18.0,11.2,11.9,52.0,56.6,22.1,95.64,12.8,"5,628"
44,Gordon Hayward,UTA,26,80,38,42,36.2,105.2,103.6,1.6,18.1,1.47,15.6,2.2,12.1,7.1,10.6,49.3,55.9,25.0,92.88,12.6,"5,600"
44,Jeff Green,LAC,29,80,48,32,28.2,103.7,104.8,-1.0,10.2,1.48,12.0,3.3,11.6,7.5,8.1,47.0,51.0,20.4,94.91,8.7,"4,458"
44,Klay Thompson,GSW,26,80,71,9,33.3,116.0,101.3,14.6,9.4,1.20,9.3,1.4,9.0,5.5,7.7,56.9,59.7,26.0,101.35,11.4,"5,636"
44,Kyle Korver,ATL,35,80,46,34,30.0,105.5,98.3,7.2,9.5,1.67,18.4,0.6,9.6,5.3,11.0,56.2,57.7,13.2,99.17,6.8,"4,995"
44,Marcus Morris Sr.,DET,26,80,42,38,35.7,106.3,104.0,2.4,10.7,1.44,14.3,3.0,11.4,7.0,10.0,49.1,53.1,18.2,96.26,8.6,"5,739"
44,Nikola Jokic,DEN,21,80,31,49,21.7,105.5,103.1,2.4,17.6,1.82,19.4,9.9,22.3,15.9,10.7,53.5,58.2,19.4,96.50,14.5,"3,488"
44,Raymond Felton,DAL,32,80,40,40,27.4,104.2,105.8,-1.6,20.5,2.35,24.4,1.7,9.9,5.8,10.4,45.0,50.2,17.9,96.51,8.6,"4,409"
44,Russell Westbrook,OKC,27,80,55,25,34.4,114.8,103.5,11.3,46.8,2.44,29.0,5.4,16.0,10.9,11.9,48.9,55.4,31.1,98.87,18.8,"5,661"
44,Steven Adams,OKC,22,80,54,26,25.2,111.8,99.9,11.9,4.2,0.74,9.5,10.9,14.2,12.6,12.8,61.3,62.1,12.5,97.96,8.7,"4,105"
44,Trey Lyles,UTA,20,80,38,42,17.3,101.6,103.3,-1.7,7.2,0.91,9.9,4.3,18.0,11.1,10.9,49.4,51.7,17.8,92.52,9.0,"2,665"
44,Wesley Johnson,LAC,28,80,51,29,20.8,102.7,99.9,2.7,4.5,0.91,7.7,2.2,12.1,7.2,8.5,50.4,51.3,15.3,99.56,6.9,"3,468"
63,Amir Johnson,BOS,29,79,45,34,22.8,106.9,102.3,4.6,11.0,1.47,19.3,9.2,17.3,13.2,13.1,59.6,60.2,13.6,99.19,10.3,"3,705"
63,Bojan Bogdanovic,BKN,27,79,21,58,26.8,100.8,109.9,-9.2,7.3,0.86,9.7,1.7,10.5,6.1,11.3,51.9,55.0,19.0,97.14,7.2,"4,280"
63,Courtney Lee,CHA,30,79,49,30,29.6,107.1,104.1,3.0,8.8,1.89,15.3,1.3,7.7,4.5,8.1,51.8,55.1,14.6,95.03,7.1,"4,627"
63,Danny Green,SAS,29,79,65,14,26.1,108.1,95.7,12.5,9.2,1.88,17.7,2.4,12.1,7.4,9.4,48.0,49.2,14.3,94.88,7.0,"4,074"
63,Evan Fournier,ORL,23,79,33,46,32.5,104.3,107.6,-3.3,12.8,1.61,15.6,1.3,7.7,4.4,9.7,54.6,58.7,20.0,96.86,8.7,"5,168"
63,Greg Monroe,MIL,26,79,32,47,29.3,105.8,108.2,-2.4,12.8,1.38,12.9,9.9,21.5,15.7,9.3,52.2,56.2,23.1,95.73,14.6,"4,616"
63,Jamal Crawford,LAC,36,79,51,28,26.9,104.8,102.8,2.0,14.5,1.62,13.6,0.9,5.8,3.4,8.4,46.6,52.9,23.9,98.45,9.5,"4,401"
63,Jeff Teague,ATL,28,79,47,32,28.5,103.2,102.1,1.1,34.1,2.16,26.0,1.4,7.4,4.5,12.1,49.5,55.1,25.9,99.36,11.9,"4,674"
63,Jordan Clarkson,LAL,24,79,17,62,32.3,99.8,111.9,-12.1,13.9,1.42,12.7,3.3,8.6,5.9,8.9,48.3,51.6,22.5,97.38,8.7,"5,178"
63,Khris Middleton,MIL,24,79,33,46,36.1,105.6,106.4,-0.8,18.3,1.84,18.6,1.6,9.1,5.4,10.1,50.7,56.0,22.4,96.27,10.8,"5,726"
63,Lavoy Allen,IND,27,79,43,36,20.2,104.8,98.9,6.0,7.0,1.10,13.9,10.1,15.9,13.0,12.6,51.6,53.2,12.8,96.16,9.0,"3,203"
63,Mario Hezonja,ORL,21,79,33,46,17.9,102.6,102.7,-0.1,11.3,1.12,16.8,1.9,10.8,6.2,15.0,51.3,54.1,16.6,98.46,6.5,"2,899"
63,Mirza Teletovic,PHX,30,79,23,56,21.3,103.9,108.4,-4.6,8.8,1.06,8.7,3.0,14.6,8.6,8.2,54.4,57.1,22.9,101.84,10.5,"3,573"
63,Patrick Patterson,TOR,27,79,54,25,25.6,110.9,101.7,9.2,7.0,1.45,14.1,4.0,12.8,8.5,9.8,52.1,53.4,12.7,93.61,7.8,"3,957"
63,Reggie Jackson,DET,26,79,43,36,30.7,107.3,104.8,2.5,34.4,2.21,23.4,2.2,8.3,5.1,10.6,48.2,53.5,28.3,96.84,13.0,"4,896"
63,Rodney Hood,UTA,23,79,39,40,32.2,106.1,103.0,3.1,14.2,1.70,15.3,1.6,9.5,5.6,9.0,50.3,54.2,21.5,91.26,9.2,"4,822"
63,Stephen Curry,GSW,28,79,71,8,34.2,117.5,99.8,17.7,31.5,2.01,20.7,2.6,11.7,7.6,10.3,63.0,66.9,31.4,102.75,19.7,"5,779"
63,Trevor Booker,UTA,28,79,39,40,20.7,102.4,98.9,3.5,8.3,1.02,13.9,10.2,17.8,14.0,13.5,50.5,53.3,14.1,94.22,10.0,"3,180"
81,Aaron Gordon,ORL,20,78,32,46,23.9,103.2,104.6,-1.4,10.3,1.94,14.9,8.0,18.9,13.3,7.7,50.9,54.1,16.9,98.51,11.3,"3,813"
81,Alex Len,PHX,23,78,23,55,23.3,98.2,105.9,-7.7,8.7,0.67,9.9,9.1,22.3,15.6,14.9,42.4,48.2,20.2,99.58,9.1,"3,779"
81,David West,SAS,35,78,63,15,18.0,107.5,95.3,12.2,15.0,2.10,20.7,5.5,16.8,11.3,9.9,54.8,57.3,17.5,96.38,12.0,"2,812"
81,DeMar DeRozan,TOR,26,78,53,25,35.9,108.8,106.0,2.8,20.8,1.80,14.7,2.3,10.3,6.3,8.2,46.3,55.0,29.1,94.31,13.9,"5,518"
81,Dion Waiters,OKC,24,78,53,25,27.6,110.5,106.0,4.4,10.3,1.28,14.7,1.6,7.3,4.5,11.5,46.0,49.2,17.3,99.02,5.8,"4,446"
81,JaMychal Green,MEM,26,78,39,39,18.5,103.2,104.5,-1.3,7.4,0.81,9.5,9.2,17.4,13.1,11.8,48.0,52.0,18.8,98.00,9.0,"2,950"
81,Jeremy Lin,CHA,27,78,47,31,26.3,103.5,101.2,2.2,19.2,1.57,18.8,2.0,9.7,5.9,12.0,46.4,53.4,21.7,97.74,9.2,"4,165"
81,Jonas Jerebko,BOS,29,78,47,31,15.1,101.1,98.1,3.0,7.8,1.19,14.3,6.0,17.0,11.5,12.0,48.8,53.1,13.3,100.98,8.0,"2,454"
81,Justise Winslow,MIA,20,78,46,32,28.6,102.7,100.3,2.4,7.7,1.24,16.2,3.8,14.0,9.1,13.0,45.7,48.9,12.2,95.88,6.4,"4,461"
81,Kosta Koufos,SAC,27,78,32,46,19.0,101.2,107.8,-6.6,3.4,0.69,5.8,10.7,17.0,13.8,8.4,53.2,54.0,15.2,100.91,8.8,"3,105"
81,Kyle Anderson,SAS,22,78,64,14,16.0,106.1,97.5,8.6,14.0,2.08,23.9,2.2,17.9,10.4,11.5,48.8,52.8,14.3,95.53,10.2,"2,473"
81,Maurice Harkless,POR,23,78,40,38,18.7,106.8,105.5,1.3,6.8,1.08,11.4,6.8,11.7,9.2,10.5,52.2,54.1,15.3,98.57,8.0,"2,987"
81,Noah Vonleh,POR,20,78,41,37,15.0,103.5,105.3,-1.8,3.7,0.60,7.9,7.4,18.4,12.8,13.1,44.1,47.1,13.0,96.29,5.6,"2,345"
81,Serge Ibaka,OKC,26,78,54,24,32.1,114.2,104.0,10.2,3.7,0.61,6.0,5.7,14.3,10.3,9.9,51.3,53.3,17.4,98.34,8.5,"5,126"
81,Shane Larkin,BKN,23,78,20,58,22.4,100.2,109.9,-9.7,30.0,2.34,33.0,1.6,9.2,5.2,14.1,48.1,51.5,17.2,97.18,9.4,"3,545"
81,Shaun Livingston,GSW,30,78,69,9,19.5,109.0,102.1,6.8,22.2,3.04,32.4,2.8,7.8,5.4,10.7,53.8,58.1,14.0,98.89,9.5,"3,127"
81,Wesley Matthews,DAL,29,78,40,38,33.9,108.0,106.0,2.0,8.8,1.94,13.2,1.0,8.0,4.5,6.8,49.8,53.2,17.1,95.16,6.5,"5,243"
98,Clint Capela,HOU,22,77,39,38,19.1,105.9,102.2,3.7,5.0,0.78,7.8,12.3,20.2,16.1,10.0,58.2,55.3,15.6,100.29,10.5,"3,067"
98,DeAndre Jordan,LAC,27,77,51,26,33.7,111.1,102.1,8.9,5.1,0.84,9.1,10.5,28.6,19.9,10.8,70.3,62.8,15.5,97.09,14.1,"5,239"
98,Hollis Thompson,PHI,25,77,10,67,28.0,98.9,107.7,-8.8,7.2,1.30,11.1,2.4,9.9,6.0,8.5,50.7,52.5,15.7,100.12,5.8,"4,506"
98,Isaiah Canaan,PHI,25,77,10,67,25.5,95.9,108.2,-12.3,12.0,1.51,13.6,0.9,7.9,4.2,9.0,48.2,52.8,19.1,99.13,7.1,"4,067"
98,Ish Smith,PHI,27,77,16,61,29.1,101.7,108.9,-7.3,37.0,2.87,29.2,1.8,11.4,6.5,10.2,44.0,46.5,23.5,99.41,10.9,"4,633"
98,JR Smith,CLE,30,77,53,24,30.7,112.2,105.6,6.5,8.2,2.20,12.1,1.8,7.6,4.7,5.5,53.5,54.2,17.7,94.55,6.7,"4,654"
98,Jerami Grant,PHI,22,77,9,68,26.8,96.0,106.6,-10.7,10.6,1.23,13.6,4.6,12.2,8.4,11.1,44.8,50.6,17.9,99.79,7.3,"4,278"
98,John Wall,WAS,25,77,37,40,36.2,105.8,104.1,1.7,44.9,2.48,30.4,1.5,12.2,6.8,12.3,46.7,51.0,28.0,99.33,14.4,"5,763"
98,Kevin Love,CLE,27,77,53,24,31.5,112.4,103.6,8.8,11.9,1.30,12.8,6.4,25.8,16.2,9.8,49.9,55.3,23.3,93.82,14.3,"4,744"
98,Kyle Lowry,TOR,30,77,54,23,37.0,110.8,104.4,6.4,29.3,2.20,23.2,2.0,11.1,6.6,10.6,51.6,57.8,25.6,93.63,14.5,"5,571"
98,Tayshaun Prince,MIN,36,77,27,50,19.0,101.0,105.0,-4.0,7.3,2.74,21.8,2.2,7.8,5.1,8.0,45.4,46.6,8.1,94.85,4.9,"2,882"
109,Avery Bradley,BOS,25,76,45,31,33.4,108.5,103.9,4.6,9.5,1.45,11.8,1.8,6.5,4.1,8.1,52.0,53.8,19.7,99.57,8.2,"5,248"
109,Boris Diaw,SAS,34,76,64,12,18.2,106.6,96.4,10.2,18.2,1.81,25.6,4.5,12.4,8.6,14.1,56.0,58.2,16.4,97.94,9.9,"2,828"
109,Devin Booker,PHX,19,76,20,56,27.7,100.3,108.7,-8.4,16.2,1.25,15.0,1.2,7.5,4.3,12.0,48.0,53.5,22.8,99.76,7.4,"4,379"
109,Gary Harris,DEN,21,76,31,45,32.1,105.1,109.2,-4.1,9.3,1.50,13.8,2.1,6.9,4.4,9.2,53.8,56.6,16.0,97.57,7.6,"4,953"
109,Jabari Parker,MIL,21,76,32,44,31.7,103.9,107.7,-3.8,8.6,1.12,10.4,5.3,11.4,8.4,9.3,49.8,53.5,20.6,95.81,9.3,"4,801"
109,Jason Smith,ORL,30,76,33,43,15.5,101.9,103.0,-1.1,8.7,1.09,9.6,4.5,14.4,9.4,8.8,48.9,51.3,21.8,98.86,8.8,"2,427"
109,Jerian Grant,NYK,23,76,29,47,16.6,97.3,103.9,-6.5,23.6,2.03,25.0,1.7,9.1,5.4,12.3,42.2,47.9,18.5,96.59,8.2,"2,545"
109,Kentavious Caldwell-Pope,DET,23,76,41,35,36.7,106.5,103.9,2.6,7.5,1.31,10.6,2.3,7.7,4.8,8.1,47.9,52.1,17.7,96.45,7.7,"5,616"
109,LeBron James,CLE,31,76,56,20,35.6,114.0,102.6,11.4,33.9,2.06,21.6,4.2,16.7,10.6,10.5,55.1,58.8,30.5,94.61,18.9,"5,344"
109,Luis Scola,TOR,36,76,50,26,21.5,105.1,107.0,-1.9,6.6,0.97,8.6,5.2,17.9,11.4,8.8,50.4,52.3,19.0,95.08,8.6,"3,258"
109,Matt Barnes,MEM,36,76,38,38,28.8,103.2,107.7,-4.5,11.7,1.35,15.7,3.6,16.0,9.5,11.7,46.7,50.3,17.5,95.57,7.8,"4,355"
109,Matthew Dellavedova,CLE,25,76,54,22,24.6,110.0,99.7,10.3,26.5,2.91,34.0,1.8,6.8,4.3,11.7,50.1,52.7,15.5,95.20,7.7,"3,704"
109,Ricky Rubio,MIN,25,76,28,48,30.6,107.5,107.0,0.5,40.2,3.41,41.8,1.8,12.4,7.2,12.3,42.7,52.9,17.3,97.12,12.6,"4,696"
109,Timofey Mozgov,CLE,29,76,52,24,17.4,104.6,104.0,0.6,3.9,0.46,6.6,8.7,16.8,12.9,14.1,56.7,59.3,16.0,94.76,8.9,"2,611"
109,Tobias Harris,DET,23,76,37,39,33.1,104.8,104.3,0.5,10.6,1.56,13.3,3.8,16.6,10.1,8.5,51.4,56.0,19.2,95.88,11.6,"5,017"
109,Wayne Ellington,BKN,28,76,18,58,21.2,96.7,106.6,-10.0,8.2,1.84,11.6,1.2,9.6,5.3,6.3,47.4,49.8,17.2,97.07,6.8,"3,268"
109,Zaza Pachulia,DAL,32,76,40,36,26.4,103.9,103.8,0.1,10.1,1.08,15.1,12.4,23.7,18.0,14.0,46.6,55.0,16.3,94.40,11.8,"3,940"
126,Damian Lillard,POR,25,75,40,35,35.7,109.4,107.8,1.6,33.0,2.12,21.2,1.6,9.3,5.4,10.0,49.7,56.0,30.4,98.54,14.3,"5,495"
126,Dirk Nowitzki,DAL,38,75,38,37,31.5,106.8,102.7,4.2,9.6,1.57,9.1,2.2,18.2,10.3,5.8,50.4,55.5,24.9,96.66,13.4,"4,786"
126,JJ Redick,LAC,32,75,50,25,28.0,112.0,100.5,11.5,8.0,1.36,9.2,0.5,5.7,3.2,6.8,59.3,63.2,22.0,97.91,10.7,"4,285"
126,Kent Bazemore,ATL,26,75,44,31,27.8,102.8,100.6,2.3,12.7,1.24,15.5,1.3,15.6,8.8,12.5,51.7,55.1,19.5,99.54,10.0,"4,308"
126,Luc Mbah a Moute,LAC,29,75,49,26,17.0,107.0,98.6,8.3,3.2,0.88,10.1,4.9,8.1,6.5,11.4,48.6,49.8,9.5,96.95,3.9,"2,544"
126,Marcin Gortat,WAS,32,75,35,40,30.1,105.2,103.8,1.3,7.2,0.88,9.8,9.6,22.6,16.1,11.2,56.7,59.2,18.6,99.10,13.0,"4,658"
126,Mike Scott,ATL,27,75,46,29,15.3,99.7,94.4,5.2,10.6,1.86,14.9,4.6,12.6,8.7,8.0,55.1,57.5,17.1,99.69,10.0,"2,375"
126,Otto Porter Jr.,WAS,23,75,36,39,30.3,105.3,103.9,1.5,7.6,1.71,12.5,4.2,13.2,8.6,7.3,54.1,56.4,15.9,99.92,9.3,"4,726"
126,Thabo Sefolosha,ATL,32,75,42,33,23.4,100.3,98.8,1.5,9.3,1.57,18.2,3.0,15.0,9.2,11.6,56.3,57.9,12.1,99.01,9.6,"3,587"
135,Chris Paul,LAC,31,74,50,24,32.7,112.3,101.3,11.0,49.3,3.80,33.8,1.7,10.5,6.3,8.9,51.7,57.5,26.5,97.78,18.4,"4,935"
135,Darren Collison,SAC,28,74,29,45,30.0,105.9,107.5,-1.6,21.9,2.45,24.2,1.2,6.2,3.7,9.9,54.2,59.1,19.0,100.94,10.6,"4,669"
135,Dwyane Wade,MIA,34,74,43,31,30.5,105.1,105.5,-0.4,26.7,1.69,18.0,3.8,9.6,6.8,10.6,45.9,51.7,31.0,95.25,13.1,"4,486"
135,Ersan Ilyasova,ORL,29,74,35,39,25.4,103.2,107.2,-4.0,5.5,0.94,7.7,6.9,15.0,10.6,8.2,49.6,52.6,18.0,97.69,8.6,"3,835"
135,George Hill,IND,30,74,41,33,34.1,103.3,101.5,1.9,15.7,2.56,22.3,2.3,9.3,5.8,8.7,52.8,55.5,15.7,97.47,9.4,"5,126"
135,J.J. Barea,DAL,32,74,38,36,22.5,105.0,107.0,-2.0,30.1,2.67,25.9,1.5,7.5,4.5,9.7,51.6,53.6,22.9,97.60,10.5,"3,387"
135,LaMarcus Aldridge,SAS,30,74,61,13,30.6,109.6,97.9,11.7,8.1,1.11,7.9,8.4,19.9,14.4,7.1,51.3,56.5,25.8,94.30,15.1,"4,435"
135,Luol Deng,MIA,31,74,45,29,32.4,104.3,103.9,0.5,8.7,1.73,13.3,4.7,13.9,9.4,7.7,51.4,54.9,16.8,96.23,10.1,"4,800"
135,Richard Jefferson,CLE,36,74,51,23,17.9,100.6,102.0,-1.4,7.0,1.37,13.1,1.1,8.5,4.8,9.5,56.4,58.5,13.3,95.52,6.0,"2,634"
144,Alonzo Gee,NOP,29,73,27,46,22.4,100.3,104.7,-4.4,6.3,1.31,17.5,3.5,11.1,7.3,13.4,55.1,57.2,9.1,99.25,5.3,"3,351"
144,Brook Lopez,BKN,28,73,21,52,33.7,103.4,105.8,-2.4,10.6,0.83,8.9,8.6,15.3,12.0,10.6,51.2,56.2,27.2,96.33,12.7,"4,928"
144,Cody Zeller,CHA,23,73,42,31,24.3,108.4,103.4,5.0,6.1,1.04,10.5,7.7,17.8,12.8,10.0,53.0,59.2,15.2,97.48,9.5,"3,595"
144,Elfrid Payton,ORL,22,73,32,41,29.4,103.7,105.1,-1.4,31.7,2.64,32.1,3.4,8.7,6.0,12.2,45.6,47.8,19.8,97.85,9.1,"4,368"
