,PLAYER,TEAM,AGE,GP,W,L,MIN,"
            OFFRTG
          ","
            DEFRTG
          ","
            NETRTG
          ",AST%,AST/TO,"
            AST Ratio
          ",OREB%,DREB%,REB%,"
            TO Ratio
          ",eFG%,TS%,USG%,PACE,PIE,POSS
40,Dirk Nowitzki,DAL,32,81,54,27,37.5,108.7,103.3,5.4,12.8,1.46,10.3,2.8,17.8,10.6,7.1,49.8,57.8,28.4,93.90,16.1,"5,954"
40,Eric Maynor,OKC,23,81,53,28,15.7,99.9,97.9,2.0,33.9,3.13,35.5,1.8,8.4,5.2,11.3,44.8,47.8,16.8,95.47,10.0,"2,521"
40,Ersan Ilyasova,MIL,23,81,46,35,23.4,104.4,99.5,4.9,7.2,1.18,8.8,7.9,19.8,13.6,7.5,49.9,52.6,20.1,94.69,10.7,"3,734"
40,Grant Hill,PHX,37,81,54,27,30.0,112.0,108.7,3.3,11.1,1.79,17.3,3.3,14.3,9.2,9.7,50.3,56.1,16.5,97.39,9.8,"4,934"
40,JJ Hickson,CLE,21,81,60,21,20.9,108.3,106.8,1.5,3.7,0.43,5.5,7.3,17.3,12.6,12.7,55.4,58.0,18.6,93.94,9.9,"3,312"
40,John Salmons,MIL,30,81,48,33,34.9,102.5,99.8,2.7,13.2,1.81,15.2,1.3,8.2,4.8,8.4,50.1,55.3,19.9,92.60,10.4,"5,445"
40,Jonny Flynn,MIN,21,81,15,66,28.9,99.5,112.5,-13.0,24.5,1.53,21.4,1.0,7.6,4.1,14.0,45.7,51.1,24.0,98.46,8.7,"4,798"
40,Josh Smith,ATL,24,81,52,29,35.4,111.8,104.5,7.3,18.7,1.73,20.0,8.2,17.4,12.8,11.6,50.5,53.6,22.1,90.66,13.0,"5,421"
40,Marcin Gortat,ORL,26,81,58,23,13.4,104.8,102.2,2.6,2.4,0.37,5.3,9.6,20.9,15.4,14.3,53.3,56.3,12.5,95.23,9.4,"2,149"
40,Marvin Williams,ATL,24,81,52,29,30.5,108.4,103.1,5.3,5.6,1.29,10.1,4.5,13.1,8.8,7.8,48.5,54.0,15.6,90.88,8.7,"4,670"
40,Matt Barnes,ORL,30,81,59,22,25.9,112.4,101.2,11.2,9.7,1.20,15.4,5.5,16.2,11.1,12.9,54.6,57.6,16.0,93.42,9.8,"4,079"
40,Rajon Rondo,BOS,24,81,49,32,36.6,107.1,102.4,4.7,42.5,3.23,38.4,3.8,9.1,6.5,11.9,51.7,54.0,19.8,93.36,14.3,"5,779"
40,Richard Jefferson,SAS,30,81,49,32,31.1,108.4,102.2,6.2,9.7,1.50,13.6,2.5,12.0,7.3,9.0,50.5,55.1,18.1,92.27,9.2,"4,849"
40,Roy Hibbert,IND,23,81,31,50,25.1,103.5,102.9,0.5,13.0,1.09,13.4,8.8,13.6,11.3,12.3,49.7,53.7,22.1,97.94,9.8,"4,146"
40,Stephen Jackson,CHA,32,81,44,37,38.6,105.6,103.0,2.6,17.0,1.16,13.9,2.7,10.7,6.8,12.0,46.9,51.8,27.0,93.17,10.8,"6,062"
40,Steve Nash,PHX,36,81,53,28,32.8,116.1,109.4,6.7,48.3,3.02,39.6,1.4,8.2,5.1,13.1,57.0,61.5,22.3,97.79,15.5,"5,426"
40,Zach Randolph,MEM,28,81,39,42,37.7,108.9,109.2,-0.2,8.0,0.86,8.0,11.1,22.0,16.4,9.4,49.4,54.6,24.3,94.14,14.1,"5,998"
64,Andrea Bargnani,TOR,24,80,39,41,35.0,110.3,114.0,-3.7,5.3,0.78,6.4,4.0,14.5,9.3,8.2,52.3,55.2,22.1,94.16,9.4,"5,515"
64,Carl Landry,SAC,26,80,34,46,30.9,104.9,106.8,-1.9,4.8,0.49,5.0,7.6,11.9,9.7,10.3,53.7,60.0,22.4,94.30,12.1,"4,847"
64,D.J. Augustin,CHA,22,80,43,37,18.4,100.4,100.0,0.4,23.2,2.61,25.6,0.8,6.0,3.4,9.8,46.7,51.6,17.2,91.76,8.3,"2,816"
64,Damien Wilkins,MIN,30,80,14,66,19.8,100.5,108.7,-8.1,12.6,1.78,21.0,4.4,11.3,7.8,11.8,45.7,51.5,13.7,97.29,7.5,"3,206"
64,Goran Dragic,PHX,24,80,53,27,18.0,109.2,106.2,3.0,26.4,1.91,26.0,2.8,9.1,6.0,13.6,52.7,56.6,20.6,96.18,10.5,"2,883"
64,Jason Kidd,DAL,37,80,53,27,36.0,107.9,103.6,4.3,36.1,3.71,44.2,1.8,13.8,7.9,11.9,55.4,57.7,14.3,94.21,13.3,"5,668"
64,Joel Anthony,MIA,27,80,46,34,16.5,100.0,99.5,0.5,1.4,0.27,4.6,9.7,9.3,9.5,17.4,47.8,54.6,8.6,91.40,4.7,"2,510"
64,Jonas Jerebko,DET,23,80,26,54,27.9,104.7,108.3,-3.6,4.1,0.71,7.1,8.8,14.6,11.5,10.0,51.1,54.5,15.5,89.45,8.2,"4,154"
64,Mike Bibby,ATL,32,80,52,28,27.4,110.8,103.7,7.2,20.4,3.44,28.9,1.0,7.8,4.4,8.4,51.4,53.8,16.0,90.66,8.2,"4,176"
64,Mike Conley,MEM,22,80,40,40,32.1,109.1,108.8,0.3,24.5,2.50,28.1,1.2,6.8,3.9,11.3,49.4,52.6,18.4,94.65,8.9,"5,074"
64,Ray Allen,BOS,34,80,50,30,35.2,108.8,101.6,7.2,11.8,1.63,15.0,1.8,7.7,4.9,9.2,55.1,60.1,19.5,93.15,10.3,"5,481"
64,Raymond Felton,CHA,26,80,42,38,33.0,104.6,101.5,3.1,28.3,2.65,29.1,2.2,9.5,5.8,11.0,49.4,52.5,18.9,92.06,11.3,"5,054"
64,Rudy Gay,MEM,23,80,39,41,39.7,108.6,108.5,0.1,7.6,0.91,8.6,3.7,11.9,7.7,9.4,49.1,53.5,22.4,94.65,10.1,"6,261"
64,Sam Young,MEM,25,80,39,41,16.5,98.0,107.0,-9.0,6.8,0.55,7.2,5.6,9.4,7.4,13.1,46.2,51.8,21.2,97.03,8.2,"2,676"
64,Stephen Curry,GSW,22,80,25,55,36.2,107.5,110.2,-2.7,24.1,1.94,24.3,1.7,10.6,6.1,12.5,53.5,56.8,21.5,102.66,10.7,"6,185"
64,Steve Blake,LAC,30,80,37,43,27.0,104.1,107.8,-3.6,27.2,2.97,36.1,1.0,8.2,4.6,12.2,52.7,53.9,14.3,91.60,8.8,"4,131"
80,Beno Udrih,SAC,27,79,24,55,31.3,103.9,108.3,-4.4,23.9,2.74,26.5,1.5,7.6,4.5,9.7,53.8,56.6,18.1,95.35,11.2,"4,937"
80,Earl Watson,IND,31,79,31,48,29.4,103.6,105.5,-2.0,25.7,2.28,33.9,2.3,7.7,5.0,14.9,47.6,51.7,14.6,98.11,7.9,"4,738"
80,Jamal Crawford,ATL,30,79,51,28,31.1,111.3,106.7,4.6,16.3,1.74,14.8,1.4,7.0,4.2,8.5,52.3,57.3,24.9,92.46,12.0,"4,755"
80,Jason Richardson,PHX,29,79,52,27,31.5,114.9,109.0,5.9,8.5,1.55,10.9,3.5,12.2,8.2,7.0,55.3,57.4,20.5,97.39,10.3,"5,045"
80,Keith Bogans,SAS,30,79,50,29,19.7,104.9,102.9,2.0,8.6,1.79,20.3,1.7,9.8,5.9,11.3,52.0,54.2,10.8,94.49,4.9,"3,055"
80,Lou Amundson,PHX,27,79,53,26,14.8,107.7,104.5,3.2,4.0,0.54,7.4,11.3,18.6,15.0,13.6,55.1,56.2,14.2,97.84,8.6,"2,376"
80,Maurice Evans,ATL,31,79,51,28,16.7,104.9,105.1,-0.2,5.6,2.40,9.9,4.4,7.6,5.9,4.1,51.8,53.9,14.4,95.33,6.7,"2,614"
80,Rasheed Wallace,BOS,35,79,49,30,22.5,104.3,102.5,1.8,7.6,1.27,9.4,2.5,17.5,9.9,7.4,47.2,50.4,20.0,92.51,9.1,"3,428"
80,Roger Mason Jr.,SAS,29,79,48,31,19.2,105.0,102.8,2.2,14.0,2.32,19.5,0.7,10.0,5.4,8.4,47.8,49.0,16.6,93.73,7.5,"2,957"
89,Carlos Boozer,UTA,28,78,50,28,34.3,110.7,105.3,5.4,15.5,1.17,14.4,7.4,27.1,17.4,12.3,56.2,59.9,24.5,95.38,16.3,"5,297"
89,Charlie Villanueva,DET,25,78,27,51,23.7,103.6,112.6,-9.0,5.3,0.72,5.2,4.6,17.4,10.6,7.3,49.9,52.6,23.4,91.05,10.0,"3,519"
89,Derrick Rose,CHI,21,78,41,37,36.8,103.2,103.6,-0.4,29.7,2.16,21.2,2.3,7.6,5.0,9.8,49.5,53.2,26.8,94.48,13.7,"5,644"
89,George Hill,SAS,24,78,48,30,29.2,108.0,102.9,5.0,15.4,2.24,19.4,1.9,7.5,4.7,8.7,52.9,57.2,18.7,92.81,9.1,"4,392"
89,J.J. Barea,DAL,26,78,52,26,19.8,104.5,106.3,-1.8,26.9,2.53,27.9,1.2,8.6,5.0,11.0,49.3,52.6,19.6,94.12,9.5,"3,034"
89,Kendrick Perkins,BOS,25,78,48,30,27.6,108.4,101.4,6.9,5.7,0.48,9.0,8.7,20.9,15.3,18.5,60.2,61.3,17.6,92.95,10.5,"4,167"
89,LaMarcus Aldridge,POR,24,78,49,29,37.5,109.9,104.9,4.9,9.9,1.54,10.2,7.2,16.4,11.8,6.6,49.7,53.5,22.8,88.35,12.6,"5,370"
89,Michael Beasley,MIA,21,78,44,34,29.8,104.9,104.9,0.0,7.6,0.76,7.3,5.6,17.0,11.3,9.6,46.3,50.5,25.3,91.02,10.9,"4,421"
89,Terrence Williams,NJN,23,78,10,68,22.6,98.1,105.9,-7.7,22.4,1.80,21.0,2.6,18.0,10.1,11.7,42.5,45.9,21.3,94.26,9.9,"3,466"
89,Tim Duncan,SAS,34,78,47,31,31.3,109.3,101.1,8.2,17.5,1.76,15.0,9.7,23.7,16.9,8.6,51.9,56.0,26.3,91.96,18.0,"4,672"
89,Udonis Haslem,MIA,30,78,45,33,27.9,103.4,102.0,1.4,4.2,0.69,6.2,8.1,22.0,15.1,8.9,49.4,53.8,16.8,90.84,12.3,"4,123"
89,Zaza Pachulia,ATL,26,78,50,28,14.0,104.9,104.5,0.4,5.8,0.72,10.2,10.6,17.2,13.8,14.1,48.8,53.9,15.0,93.92,7.0,"2,119"
101,Antonio McDyess,SAS,35,77,46,31,21.0,106.9,100.4,6.5,7.6,1.05,13.5,9.7,19.1,14.5,12.9,47.9,49.2,14.8,92.45,9.2,"3,121"
101,Brendan Haywood,DAL,30,77,37,40,30.6,105.2,104.2,1.0,2.8,0.43,5.8,12.1,18.6,15.4,13.4,56.2,58.8,13.2,93.31,10.2,"4,578"
101,DeMar DeRozan,TOR,20,77,36,41,21.6,106.8,113.3,-6.5,4.8,0.85,7.4,4.2,9.7,7.0,8.7,50.2,55.4,18.0,94.87,6.6,"3,279"
101,Dwyane Wade,MIA,28,77,45,32,36.3,110.1,103.8,6.3,33.4,1.99,19.5,4.1,9.8,7.0,9.8,50.0,56.2,33.7,92.51,17.8,"5,390"
101,James Posey,NOH,33,77,35,42,22.5,106.5,108.7,-2.2,9.6,2.29,21.3,2.0,18.6,10.2,9.3,48.3,52.5,11.4,92.55,6.7,"3,337"
101,Jason Terry,DAL,32,77,51,26,33.0,107.3,104.2,3.1,19.4,2.68,18.8,0.8,4.8,2.8,7.0,50.3,55.2,22.4,94.14,10.6,"4,992"
101,Metta World Peace,LAL,30,77,53,24,33.8,107.5,100.7,6.8,13.2,1.93,19.9,3.9,8.7,6.3,10.3,48.4,51.4,16.1,94.14,7.8,"5,115"
101,Omri Casspi,SAC,22,77,24,53,25.1,102.9,106.2,-3.2,7.6,0.97,10.1,3.8,14.2,8.9,10.4,50.2,52.9,18.8,97.67,9.4,"3,936"
109,Al Jefferson,MIN,25,76,15,61,32.4,99.6,110.0,-10.4,9.9,1.01,9.1,7.2,22.4,14.5,9.0,49.8,52.4,24.2,97.07,13.1,"4,981"
109,Anderson Varejao,CLE,27,76,57,19,28.5,113.0,99.9,13.1,6.2,1.30,12.5,9.7,18.2,14.2,9.6,57.3,59.8,13.0,91.20,11.0,"4,102"
109,Chris Andersen,DEN,31,76,49,27,22.3,112.2,101.6,10.6,2.8,0.56,7.3,9.1,19.1,14.3,13.0,56.6,63.1,10.7,97.09,10.5,"3,416"
109,Chris Kaman,LAC,28,76,29,47,34.3,100.9,106.6,-5.7,8.6,0.54,7.1,7.3,19.9,13.7,13.3,49.0,52.7,26.7,94.57,11.8,"5,139"
109,Dahntay Jones,IND,29,76,28,48,24.9,98.9,104.4,-5.5,13.3,1.16,14.8,2.5,9.3,5.9,12.7,46.4,52.7,19.8,99.46,6.9,"3,912"
109,Darren Collison,NOH,22,76,34,42,27.8,105.2,108.8,-3.6,32.3,2.14,28.9,2.0,7.7,4.8,13.5,50.6,54.6,22.7,95.19,11.5,"4,171"
109,Deron Williams,UTA,26,76,50,26,36.9,112.5,104.3,8.2,42.9,3.17,34.9,2.0,9.3,5.8,11.0,51.5,57.4,23.7,95.29,14.6,"5,550"
109,Donte Greene,SAC,22,76,22,54,21.4,102.0,106.4,-4.4,6.7,0.76,9.2,3.3,11.2,7.2,12.0,50.4,52.6,18.9,97.58,7.0,"3,307"
109,Elton Brand,PHI,31,76,27,49,30.2,105.2,107.0,-1.8,7.8,0.83,9.1,8.2,13.1,10.7,10.9,48.0,51.8,21.4,92.28,9.1,"4,422"
109,Gerald Wallace,CHA,27,76,41,35,41.0,103.9,101.4,2.5,9.0,0.90,10.6,5.2,20.6,13.0,11.7,51.1,58.6,20.2,91.02,14.4,"5,910"
109,Hakim Warrick,CHI,27,76,36,40,20.5,100.3,104.9,-4.6,5.8,0.65,6.5,8.0,12.6,10.2,9.9,48.3,54.7,21.5,95.57,10.2,"3,094"
109,James Harden,OKC,20,76,47,29,22.9,104.8,99.9,4.9,13.0,1.29,14.7,2.8,11.1,7.1,11.4,48.4,55.1,19.9,95.30,9.7,"3,459"
109,Jason Maxiell,DET,27,76,24,52,20.4,104.0,110.4,-6.4,4.0,0.57,6.6,10.5,18.0,14.0,11.5,51.1,53.1,16.1,90.49,8.1,"2,918"
109,Joe Johnson,ATL,29,76,50,26,38.0,112.9,106.6,6.2,21.6,2.54,18.4,2.7,10.2,6.4,7.2,50.5,53.8,26.4,90.31,12.6,"5,434"
109,LeBron James,CLE,25,76,60,16,39.0,114.0,103.0,11.0,39.8,2.49,23.5,2.7,16.5,9.9,9.4,54.5,60.4,32.8,92.57,21.8,"5,728"
109,Nenad Krstic,OKC,26,76,48,28,22.9,107.4,104.4,3.0,4.6,0.90,7.3,8.1,14.3,11.3,8.1,50.3,52.7,16.9,95.14,8.1,"3,456"
109,Quentin Richardson,MIA,30,76,44,32,27.4,108.0,102.9,5.1,6.7,1.50,12.4,3.3,15.4,9.4,8.3,55.8,57.2,14.5,92.12,9.0,"3,999"
109,Ryan Gomes,MIN,27,76,12,64,29.1,99.8,109.0,-9.2,8.7,1.31,12.4,3.4,13.1,8.1,9.5,49.7,52.8,17.2,97.86,8.1,"4,505"
109,Wayne Ellington,MIN,22,76,15,61,18.2,99.1,105.8,-6.7,8.5,1.00,11.8,2.3,9.1,5.7,11.8,49.6,52.7,16.8,99.14,7.1,"2,858"
128,Al Thornton,WAS,26,75,25,50,27.7,100.3,107.8,-7.5,7.2,0.88,9.4,5.7,9.2,7.4,10.6,48.2,52.3,18.9,92.04,6.9,"3,984"
128,Andres Nocioni,SAC,30,75,22,53,19.7,104.4,110.1,-5.7,7.7,1.12,9.7,2.1,13.1,7.4,8.7,48.0,50.4,20.3,97.07,6.7,"2,995"
128,Baron Davis,LAC,31,75,27,48,33.6,103.7,107.6,-3.9,38.5,2.83,30.7,2.1,8.6,5.4,10.8,44.6,50.1,23.7,95.00,11.6,"4,995"
128,Carlos Delfino,MIL,27,75,42,33,30.4,104.1,101.7,2.5,14.0,1.70,18.3,2.2,16.5,9.0,10.8,50.0,52.6,18.0,92.55,10.3,"4,395"
128,Craig Smith,LAC,26,75,25,50,16.4,100.6,103.5,-2.9,12.4,0.95,12.6,8.1,16.0,12.0,13.2,57.1,59.9,21.4,91.87,11.3,"2,347"
128,Darius Songaila,NOH,32,75,34,41,18.8,104.3,106.7,-2.4,8.1,0.86,10.4,4.4,13.7,9.0,12.1,49.5,52.2,19.4,94.35,6.9,"2,760"
128,Flip Murray,CHI,30,75,37,38,22.3,103.8,103.2,0.6,14.1,1.48,13.6,1.8,9.3,5.6,9.2,44.3,48.5,23.3,93.34,8.1,"3,247"
128,JR Smith,DEN,24,75,48,27,27.8,111.0,104.9,6.1,14.9,1.32,12.7,1.4,10.0,5.7,9.7,49.1,51.5,26.1,96.80,9.8,"4,198"
128,Jason Thompson,SAC,23,75,22,53,31.4,103.3,107.5,-4.3,8.4,0.89,10.6,9.4,18.2,13.7,11.9,47.3,51.8,19.5,95.05,9.5,"4,655"
128,Manu Ginobili,SAS,32,75,46,29,28.7,110.8,102.6,8.2,27.3,2.40,23.6,3.3,10.4,6.8,9.8,51.4,58.4,24.7,94.94,15.0,"4,272"
128,Mickael Pietrus,ORL,28,75,53,22,22.5,106.4,102.5,3.8,4.8,0.71,7.0,2.4,10.0,6.4,9.8,54.0,55.5,17.8,93.40,7.6,"3,281"
128,Nick Collison,OKC,29,75,46,29,20.8,107.1,97.6,9.5,3.8,0.60,8.2,10.4,15.0,12.7,13.7,59.1,61.6,12.0,94.63,8.4,"3,058"
128,Shawn Marion,DAL,32,75,50,25,31.8,108.1,103.1,5.0,6.9,1.08,10.2,7.1,13.6,10.4,9.4,51.0,53.5,17.8,94.39,9.6,"4,691"
128,Vince Carter,ORL,33,75,54,21,30.8,110.5,99.3,11.2,17.7,2.23,15.9,1.5,11.0,6.5,7.2,48.6,54.1,24.7,92.82,11.9,"4,467"
142,Caron Butler,DAL,30,74,35,39,37.6,104.8,105.7,-0.9,9.2,0.98,10.4,3.8,13.2,8.5,10.6,44.8,50.7,21.6,94.26,9.5,"5,480"
142,Chase Budinger,HOU,22,74,38,36,20.1,107.9,107.4,0.5,9.6,1.83,11.9,2.4,12.9,7.4,6.5,52.2,54.5,18.6,97.37,10.1,"3,013"
142,Hedo Turkoglu,TOR,31,74,37,37,30.7,109.8,112.9,-3.1,19.9,2.43,25.2,2.0,13.5,7.8,10.4,49.0,54.0,18.0,93.90,8.8,"4,451"
142,Jerryd Bayless,POR,21,74,45,29,17.6,105.4,105.6,-0.2,22.6,1.83,20.1,1.5,8.4,4.9,11.0,44.4,53.4,24.0,91.25,9.3,"2,479"
142,Kirk Hinrich,CHI,29,74,40,34,33.5,101.3,103.3,-1.9,20.3,2.92,26.6,1.0,9.4,5.2,9.1,47.8,50.1,16.2,95.50,8.3,"4,935"
142,Marcus Camby,POR,36,74,37,37,31.3,107.0,104.2,2.8,11.9,2.04,22.4,11.1,27.8,19.4,10.9,47.7,50.1,12.6,93.04,13.8,"4,474"
142,Nick Young,WAS,25,74,24,50,19.2,103.7,105.7,-1.9,5.5,0.86,6.6,1.4,6.0,3.7,7.8,47.9,51.9,21.1,93.85,5.7,"2,780"
