,PLAYER,TEAM,AGE,GP,W,L,MIN,"
            OFFRTG
          ","
            DEFRTG
          ","
            NETRTG
          ",AST%,AST/TO,"
            AST Ratio
          ",OREB%,DREB%,REB%,"
            TO Ratio
          ",eFG%,TS%,USG%,PACE,PIE,POSS
1,Luis Scola,PHX,33,82,25,57,26.6,100.9,105.6,-4.8,14.0,1.44,13.7,7.1,18.5,12.6,9.5,47.4,51.6,22.8,95.42,11.3,"4,340"
1,Luke Ridnour,MIN,32,82,31,51,30.2,101.2,104.3,-3.1,21.1,2.39,23.7,1.6,7.1,4.3,9.9,49.3,53.2,17.8,94.84,8.8,"4,897"
1,Markieff Morris,PHX,23,82,25,57,22.4,99.3,108.7,-9.4,9.5,1.04,11.7,7.0,15.4,11.0,11.3,44.2,47.3,19.5,95.36,7.5,"3,641"
1,Monta Ellis,MIL,27,82,38,44,37.5,103.5,104.3,-0.9,26.2,1.95,21.1,1.3,8.7,4.9,10.8,44.8,49.3,25.8,96.77,11.0,"6,206"
1,Nate Robinson,CHI,29,82,45,37,25.4,103.0,102.5,0.6,31.2,2.49,23.9,1.4,7.7,4.4,9.6,51.0,54.0,24.6,90.81,12.0,"3,951"
1,O.J. Mayo,DAL,25,82,41,41,35.5,103.9,105.5,-1.6,19.1,1.72,21.3,1.3,8.6,5.1,12.4,51.9,55.6,20.6,95.95,9.1,"5,818"
1,Omer Asik,HOU,26,82,45,37,30.0,108.7,102.3,6.4,4.6,0.43,7.5,11.6,26.9,19.5,17.4,54.1,55.8,16.2,97.37,11.0,"4,983"
1,Randy Foye,UTA,29,82,43,39,27.4,104.2,106.4,-2.2,11.6,1.82,15.9,0.8,5.2,3.0,8.8,51.8,55.0,18.0,92.51,6.2,"4,338"
1,Robin Lopez,NOH,25,82,27,55,26.0,103.8,106.8,-3.1,5.1,0.58,6.5,11.1,12.0,11.5,11.2,53.4,57.3,19.6,90.64,10.3,"4,024"
1,Russell Westbrook,OKC,24,82,60,22,34.9,112.5,101.2,11.2,37.2,2.22,22.7,4.3,10.4,7.6,10.2,47.0,53.2,32.2,95.42,15.5,"5,684"
1,Spencer Hawes,PHI,25,82,34,48,27.2,99.9,103.6,-3.8,13.4,1.40,15.3,7.5,18.7,13.0,10.9,48.3,51.4,20.4,92.97,10.9,"4,337"
1,Tayshaun Prince,MEM,33,82,44,38,32.1,103.8,101.5,2.3,12.2,2.20,16.8,2.9,11.3,7.1,7.6,46.1,48.6,17.0,89.97,9.3,"4,931"
1,Tristan Thompson,CLE,22,82,24,58,31.3,103.0,107.6,-4.6,6.9,0.88,9.3,11.4,19.6,15.3,10.6,48.8,51.6,18.1,93.61,10.2,"4,999"
29,Amir Johnson,TOR,26,81,34,47,28.7,107.6,102.3,5.4,8.5,1.04,13.2,10.1,17.2,13.7,12.6,55.9,59.1,15.8,91.91,10.9,"4,439"
29,Brandon Bass,BOS,28,81,41,40,27.6,101.1,104.6,-3.5,6.0,1.05,10.3,6.3,13.7,10.1,9.8,48.6,53.5,15.4,93.15,8.1,"4,334"
29,Carl Landry,GSW,29,81,46,35,23.2,102.8,103.9,-1.0,5.6,0.57,7.2,9.8,15.8,12.9,12.8,54.1,60.5,19.5,96.40,11.5,"3,780"
29,Darren Collison,DAL,25,81,41,40,29.3,103.9,105.7,-1.8,26.4,2.40,29.1,1.4,7.8,4.7,12.1,50.4,57.5,19.0,96.91,11.0,"4,790"
29,Ed Davis,MEM,24,81,43,38,20.1,102.1,102.6,-0.4,6.6,1.00,9.2,9.7,20.1,14.9,9.2,53.9,56.1,17.5,90.71,11.8,"3,072"
29,Greg Monroe,DET,23,81,29,52,33.2,100.8,106.0,-5.2,18.9,1.20,16.1,8.9,21.2,14.9,13.4,48.6,52.7,24.4,91.78,14.2,"5,159"
29,Harrison Barnes,GSW,21,81,46,35,25.4,104.5,102.5,2.0,7.2,0.97,10.7,2.6,12.9,8.0,11.1,48.1,52.6,17.4,97.13,7.7,"4,146"
29,Jeff Green,BOS,26,81,41,40,27.8,100.2,101.3,-1.1,10.0,0.97,10.8,2.6,11.5,7.2,11.1,51.0,56.1,21.6,93.40,10.6,"4,407"
29,Kevin Durant,OKC,24,81,60,21,38.5,113.1,100.9,12.2,21.3,1.34,15.5,1.7,17.9,10.6,11.6,55.9,64.7,29.5,94.60,20.2,"6,131"
29,Kosta Koufos,DEN,24,81,57,24,22.4,110.2,101.2,9.0,2.6,0.60,5.0,11.5,19.2,15.4,8.3,58.1,58.5,14.3,95.73,10.3,"3,611"
29,Nick Collison,OKC,32,81,60,21,19.5,112.3,99.7,12.5,11.2,1.75,23.2,8.6,12.8,10.9,13.2,59.5,62.4,11.3,95.91,8.7,"3,150"
29,Ryan Anderson,NOH,25,81,27,54,30.9,104.7,110.0,-5.4,7.1,1.00,7.0,7.7,14.4,10.9,7.0,51.9,54.8,23.7,89.86,11.0,"4,683"
29,Steve Novak,NYK,30,81,53,28,20.3,108.9,102.7,6.2,3.2,2.92,7.2,1.1,8.9,4.9,2.5,58.7,60.2,12.6,92.60,7.0,"3,188"
29,Thabo Sefolosha,OKC,29,81,59,22,27.5,110.3,98.0,12.2,8.0,1.95,18.2,2.9,10.8,7.2,9.3,59.7,61.7,11.2,96.00,8.3,"4,436"
29,Tiago Splitter,SAS,28,81,58,23,24.7,105.9,96.2,9.6,9.9,1.30,14.1,8.1,17.8,13.3,10.8,56.0,60.9,17.9,96.66,12.7,"4,017"
29,Tyler Hansbrough,IND,27,81,49,32,16.9,96.9,97.6,-0.8,5.0,0.46,5.5,11.0,15.0,13.0,11.9,43.2,52.7,19.8,91.66,10.9,"2,613"
29,Vince Carter,DAL,36,81,41,40,25.8,106.6,101.3,5.4,14.8,1.83,15.5,2.9,12.7,7.9,8.5,53.0,57.1,22.3,97.33,11.3,"4,250"
46,Andre Iguodala,DEN,29,80,57,23,34.7,109.0,102.2,6.9,22.4,2.10,26.5,3.0,11.8,7.5,12.6,50.2,52.0,18.6,96.50,10.9,"5,585"
46,Bismack Biyombo,CHA,20,80,20,60,27.3,101.1,109.4,-8.4,2.5,0.43,6.6,8.8,18.6,13.6,15.5,45.1,47.2,10.1,92.54,6.3,"4,206"
46,Blake Griffin,LAC,24,80,55,25,32.5,113.0,105.0,8.0,19.2,1.62,17.3,7.7,20.0,13.8,10.7,54.1,57.2,25.0,91.97,15.0,"4,974"
46,Brandon Jennings,MIL,23,80,38,42,36.2,101.3,106.2,-5.0,29.6,2.57,25.0,1.9,6.4,4.1,9.7,46.8,51.0,23.4,96.07,10.7,"5,799"
46,C.J. Watson,BKN,29,80,47,33,19.0,102.9,102.3,0.6,17.8,2.33,22.1,2.5,7.5,4.9,9.5,51.4,54.4,16.8,90.67,9.3,"2,876"
46,Danny Green,SAS,26,80,57,23,27.5,106.3,98.7,7.5,9.5,1.50,15.1,1.8,9.2,5.7,10.1,58.1,60.0,16.4,95.81,8.9,"4,384"
46,Dante Cunningham,MIN,26,80,30,50,25.1,100.4,102.5,-2.1,5.6,1.20,7.9,6.9,13.9,10.2,6.6,46.8,48.5,17.0,94.42,9.2,"3,946"
46,Ian Mahinmi,IND,26,80,49,31,16.5,94.3,99.6,-5.3,3.8,0.29,5.1,8.6,15.1,11.8,17.4,45.3,49.7,17.2,91.96,5.9,"2,531"
46,JJ Hickson,POR,24,80,33,47,29.0,102.8,108.2,-5.3,6.5,0.61,8.1,11.7,25.1,18.3,13.3,56.2,59.1,19.6,93.05,13.7,"4,491"
46,JR Smith,NYK,27,80,53,27,33.5,109.0,103.3,5.7,14.7,1.63,12.5,2.4,14.2,8.2,7.7,48.4,52.2,26.0,91.38,11.9,"5,101"
46,Jeff Teague,ATL,25,80,43,37,32.9,103.8,102.8,1.1,34.8,2.52,30.8,1.0,6.0,3.5,12.2,49.6,54.3,22.6,94.52,11.1,"5,185"
46,Jerryd Bayless,MEM,24,80,54,26,22.1,101.4,100.9,0.5,25.4,2.20,25.0,1.3,9.2,5.1,11.4,47.6,51.4,20.2,91.73,9.7,"3,367"
46,Kenneth Faried,DEN,23,80,55,25,28.1,109.3,103.6,5.7,5.1,0.68,7.7,11.6,21.2,16.4,11.4,55.2,57.3,17.7,95.06,12.1,"4,434"
46,Marc Gasol,MEM,28,80,55,25,35.0,104.5,96.3,8.2,19.0,2.03,21.4,6.9,16.6,11.7,10.5,49.4,55.9,19.2,89.23,14.6,"5,201"
46,Matt Barnes,LAC,33,80,55,25,25.7,106.5,99.1,7.4,9.5,1.37,13.1,5.6,12.4,9.0,9.6,54.4,56.6,17.6,93.79,10.0,"4,017"
46,Mike Conley,MEM,25,80,54,26,34.5,105.7,96.0,9.7,28.7,2.58,28.2,1.6,7.0,4.2,10.9,49.7,54.9,20.5,89.93,13.3,"5,168"
46,Norris Cole,MIA,24,80,65,15,19.9,104.1,104.0,0.1,16.5,1.58,22.5,1.3,7.1,4.4,14.2,46.2,48.3,16.8,91.75,4.9,"3,041"
46,Reggie Evans,BKN,33,80,48,32,24.6,106.5,102.8,3.8,3.2,0.39,8.2,13.6,34.2,23.7,21.3,47.9,50.6,11.0,90.02,10.8,"3,680"
46,Serge Ibaka,OKC,23,80,58,22,31.1,110.8,100.2,10.6,2.8,0.34,4.2,10.0,14.7,12.6,12.1,58.6,61.2,17.8,95.21,11.6,"4,916"
65,Carlos Boozer,CHI,31,79,43,36,32.2,101.1,102.5,-1.5,13.2,1.02,11.1,6.9,24.4,15.5,11.0,47.7,51.0,25.5,90.71,13.8,"4,810"
65,David Lee,GSW,30,79,46,33,36.8,107.0,104.3,2.7,15.8,1.35,15.6,7.8,22.1,15.2,11.6,51.9,56.1,23.0,95.83,14.1,"5,814"
65,Dorell Wright,PHI,27,79,32,47,22.6,98.3,104.4,-6.1,13.8,2.34,17.2,2.2,15.2,8.4,7.3,50.8,55.1,18.1,93.53,11.5,"3,492"
65,Draymond Green,GSW,23,79,45,34,13.4,97.0,97.9,-0.9,7.6,1.04,13.7,5.5,17.8,11.8,13.2,35.4,40.4,13.5,100.15,5.1,"2,183"
65,Emeka Okafor,WAS,30,79,27,52,26.0,99.3,100.1,-0.8,7.7,0.87,9.5,9.5,23.9,16.7,11.0,47.7,49.6,19.3,93.53,12.2,"3,990"
65,Isaiah Thomas,SAC,24,79,27,52,26.9,105.1,107.8,-2.6,24.3,2.26,22.5,1.4,6.5,3.9,10.0,50.9,57.4,22.4,96.67,10.6,"4,260"
65,JaVale McGee,DEN,25,79,54,25,18.1,105.4,102.8,2.6,2.7,0.27,3.3,11.3,14.1,12.8,12.5,57.6,58.9,20.6,99.05,11.1,"2,952"
65,Jared Dudley,PHX,27,79,24,55,27.5,100.3,103.5,-3.2,14.7,2.01,19.4,3.5,7.9,5.7,9.7,54.7,58.2,17.0,94.98,9.8,"4,299"
65,Jarrett Jack,GSW,29,79,47,32,29.7,105.1,103.6,1.5,30.0,2.80,28.5,0.9,8.9,5.1,10.2,49.9,54.2,20.7,96.20,11.8,"4,713"
65,Jason Terry,BOS,35,79,40,39,26.9,100.5,100.7,-0.2,15.2,1.94,19.9,1.0,6.7,3.9,10.3,52.9,56.6,17.3,93.47,9.0,"4,169"
65,Kevin Seraphin,WAS,23,79,27,52,21.8,95.2,101.1,-5.9,6.3,0.44,6.0,6.1,13.7,9.9,13.8,46.1,47.8,23.3,94.10,6.9,"3,363"
65,Lavoy Allen,PHI,24,79,34,45,21.1,98.2,100.4,-2.2,6.8,1.33,12.0,9.3,14.7,11.9,9.0,45.4,47.4,14.6,91.80,7.1,"3,176"
65,Marreese Speights,CLE,25,79,39,40,16.5,99.0,103.8,-4.8,6.7,0.59,5.9,10.9,19.4,15.0,10.1,44.8,49.8,25.2,94.60,10.6,"2,550"
65,P.J. Tucker,PHX,28,79,25,54,24.2,100.5,104.4,-3.9,8.5,1.63,16.5,6.7,11.8,9.2,10.1,49.8,52.5,12.5,95.27,7.8,"3,781"
65,Paul George,IND,23,79,48,31,37.6,104.4,98.1,6.4,19.1,1.40,17.7,3.0,16.7,10.1,12.6,49.1,53.1,23.1,91.51,13.4,"5,669"
65,Ray Allen,MIA,37,79,63,16,25.8,108.6,104.8,3.8,10.7,1.31,14.3,2.2,9.0,5.7,10.9,55.5,59.9,18.5,92.03,9.6,"3,914"
65,Roy Hibbert,IND,26,79,49,30,28.7,106.1,97.3,8.7,8.3,0.70,9.1,13.3,15.1,14.2,13.1,44.9,48.9,22.3,91.03,10.1,"4,308"
65,Tony Allen,MEM,31,79,54,25,26.7,102.0,95.4,6.7,7.6,1.04,10.7,5.9,12.2,9.0,10.3,44.7,48.9,17.7,89.75,8.5,"3,920"
83,Al Jefferson,UTA,28,78,41,37,33.1,105.1,108.5,-3.4,11.9,1.56,10.3,6.3,23.7,14.8,6.6,49.5,52.2,25.7,91.79,14.8,"4,934"
83,Brian Roberts,NOH,27,78,26,52,17.0,99.5,107.7,-8.2,30.1,3.08,26.3,1.3,6.8,3.9,8.5,47.5,50.9,21.2,90.21,10.0,"2,503"
83,Caron Butler,LAC,33,78,55,23,24.1,111.3,104.6,6.8,6.3,1.08,8.6,2.3,10.5,6.4,7.9,51.3,53.5,19.9,92.62,7.5,"3,630"
83,Courtney Lee,BOS,27,78,40,38,24.9,101.2,103.0,-1.8,11.6,1.70,18.1,1.8,8.4,5.2,10.6,51.9,54.5,15.5,93.87,7.9,"3,784"
83,Dahntay Jones,ATL,32,78,35,43,13.0,98.7,102.6,-3.9,7.0,1.26,13.4,2.4,7.2,4.9,10.6,39.4,48.2,13.5,98.10,2.9,"2,069"
83,Deron Williams,BKN,29,78,46,32,36.4,108.6,105.5,3.1,36.4,2.77,28.8,1.0,7.6,4.3,10.4,51.6,57.4,23.8,90.91,13.4,"5,384"
83,Derrick Williams,MIN,22,78,29,49,24.6,99.7,104.2,-4.5,4.4,0.46,4.4,5.0,18.3,11.4,9.6,47.1,51.5,23.4,94.81,10.3,"3,771"
83,Festus Ezeli,GSW,23,78,44,34,14.4,100.2,101.1,-0.9,2.8,0.35,7.5,12.6,14.7,13.7,21.5,43.8,46.7,10.6,96.44,4.2,"2,235"
83,Greivis Vasquez,NOH,26,78,26,52,34.4,106.3,109.3,-3.0,43.2,2.85,34.7,1.7,11.9,6.7,12.2,47.4,50.2,22.7,90.26,11.8,"5,035"
83,JJ Redick,MIL,29,78,26,52,30.5,104.9,107.3,-2.4,19.3,2.14,21.3,0.7,6.5,3.6,9.9,52.8,57.1,20.3,94.83,9.6,"4,710"
83,Jae Crowder,DAL,22,78,41,37,17.3,101.5,101.8,-0.3,10.3,1.92,17.3,2.6,11.2,6.9,9.0,47.0,49.1,14.6,97.76,6.2,"2,745"
83,James Harden,HOU,23,78,43,35,38.3,108.8,105.9,2.9,25.7,1.54,18.7,2.1,10.5,6.4,12.2,50.4,60.0,28.5,97.59,14.9,"6,077"
83,Jodie Meeks,LAL,25,78,45,33,21.3,106.2,104.9,1.3,6.6,1.33,10.0,2.2,7.6,4.9,7.6,50.2,54.0,16.1,96.16,7.0,"3,338"
83,Jrue Holiday,PHI,23,78,34,44,37.5,100.7,103.1,-2.4,35.8,2.14,27.0,3.0,8.4,5.6,12.6,46.6,49.6,26.1,92.78,11.5,"5,660"
83,Kendrick Perkins,OKC,28,78,58,20,25.1,110.4,99.6,10.9,7.8,1.02,19.6,6.4,16.9,12.1,19.2,45.7,47.9,10.5,95.47,5.6,"3,878"
83,Kobe Bryant,LAL,34,78,42,36,38.6,108.5,106.6,1.9,28.6,1.63,17.9,2.2,11.6,7.1,10.9,50.4,57.0,31.3,95.75,15.6,"6,020"
83,Lance Stephenson,IND,22,78,46,32,29.2,107.0,98.9,8.2,15.0,2.05,22.8,2.1,11.2,6.7,11.2,51.2,53.0,14.9,91.54,8.8,"4,357"
83,Michael Kidd-Gilchrist,CHA,19,78,20,58,26.0,100.6,107.8,-7.2,9.6,1.16,12.8,6.3,17.0,11.5,11.1,46.0,50.6,17.5,92.54,9.4,"3,901"
83,Pablo Prigioni,NYK,36,78,53,25,16.2,107.7,100.5,7.3,27.7,2.74,42.7,3.4,8.9,6.1,15.6,57.5,59.5,11.7,91.89,8.9,"2,416"
83,Paul Millsap,UTA,28,78,41,37,30.4,106.2,105.9,0.3,14.3,1.46,14.6,7.8,17.3,12.4,10.0,49.8,55.0,22.7,92.24,12.3,"4,560"
83,Stephen Curry,GSW,25,78,45,33,38.2,107.0,104.7,2.3,29.8,2.25,23.6,2.0,8.3,5.2,10.5,54.9,58.9,25.7,96.55,13.8,"5,996"
83,Wayne Ellington,CLE,25,78,39,39,21.3,102.6,102.5,0.1,10.0,1.82,14.4,1.5,8.6,5.0,7.9,51.6,54.6,16.5,92.93,8.8,"3,222"
105,Alexey Shved,MIN,24,77,30,47,23.9,100.7,102.8,-2.1,24.8,1.95,25.2,2.1,7.5,4.7,12.9,43.9,47.4,20.2,94.80,7.6,"3,633"
105,Derrick Favors,UTA,21,77,40,37,23.2,102.5,102.4,0.1,7.1,0.58,8.4,10.3,21.0,15.5,14.5,48.2,53.3,20.1,92.43,11.6,"3,436"
105,Goran Dragic,PHX,27,77,25,52,33.5,102.3,106.9,-4.7,34.4,2.68,31.2,2.3,7.3,4.7,11.6,49.1,54.0,21.3,95.25,11.3,"5,121"
105,Jeffery Taylor,CHA,24,77,18,59,19.6,96.9,105.5,-8.6,7.2,1.31,11.3,3.3,6.6,4.9,8.6,49.7,53.1,14.7,94.54,5.5,"2,961"
105,Kevin Martin,OKC,30,77,57,20,27.7,112.9,102.2,10.7,8.1,1.05,9.7,1.7,6.6,4.4,9.2,55.1,60.8,20.6,95.66,9.8,"4,250"
105,Marcus Morris Sr.,PHX,23,77,35,42,19.8,101.6,105.7,-4.1,6.8,0.81,8.6,5.1,13.0,9.0,10.7,50.4,51.6,18.4,97.91,6.7,"3,111"
105,Mario Chalmers,MIA,27,77,62,15,26.9,113.9,100.2,13.7,18.3,2.29,28.3,1.1,7.6,4.6,12.3,54.5,57.6,15.6,92.54,7.9,"3,996"
105,Nikola Vucevic,ORL,22,77,19,58,33.2,99.6,107.9,-8.3,9.3,1.01,11.7,10.7,25.8,18.2,11.5,51.9,53.4,19.1,92.66,13.2,"4,953"
105,Paul Pierce,BOS,35,77,41,36,33.4,103.8,101.3,2.6,24.5,1.73,19.9,1.9,16.9,9.9,11.5,50.2,55.9,27.1,93.54,14.1,"5,015"
105,Tyler Zeller,CLE,23,77,24,53,26.4,101.2,107.2,-6.0,7.5,1.01,11.7,7.4,14.5,10.8,11.6,43.8,48.6,15.7,93.62,6.4,"3,955"
115,Al-Farouq Aminu,NOH,22,76,25,51,27.2,105.3,105.9,-0.6,7.6,0.89,13.7,7.0,23.0,14.9,15.4,47.9,51.9,14.3,90.91,10.3,"3,889"
115,Antawn Jamison,LAL,37,76,41,35,21.5,106.6,106.1,0.5,5.1,0.94,6.8,6.6,14.6,10.7,7.2,53.7,56.1,18.3,96.21,9.9,"3,279"
115,Chandler Parsons,HOU,24,76,42,34,36.3,107.0,104.1,2.9,15.7,1.83,18.9,2.9,11.7,7.3,10.3,56.7,58.4,18.2,97.51,10.7,"5,598"
115,D.J. Augustin,IND,25,76,45,31,16.1,96.6,99.4,-2.8,24.2,2.50,29.8,1.6,5.7,3.7,11.9,46.4,52.7,14.4,92.70,8.9,"2,384"
115,Dwight Howard,LAL,27,76,42,34,35.8,106.3,103.4,2.9,6.8,0.48,7.3,9.4,24.4,17.2,15.2,57.9,57.3,22.3,94.73,12.6,"5,363"
115,Ekpe Udoh,MIL,26,76,36,40,17.3,98.9,100.3,-1.5,4.9,1.00,10.5,8.1,10.5,9.2,10.5,43.5,50.3,12.1,95.95,6.4,"2,616"
115,Eric Bledsoe,LAC,23,76,52,24,20.4,102.6,98.4,4.1,24.9,1.70,23.4,5.3,9.4,7.4,13.8,47.3,51.3,21.9,93.68,12.4,"3,030"
115,George Hill,IND,27,76,46,30,34.5,106.4,97.9,8.5,22.0,3.06,24.9,1.8,8.7,5.4,8.2,51.8,55.8,18.4,90.96,12.3,"4,962"
115,Greg Stiemsma,MIN,27,76,28,48,15.9,97.2,100.6,-3.4,4.0,0.51,7.5,5.0,17.6,11.1,14.8,45.7,49.8,13.6,94.84,6.4,"2,387"
115,Jamal Crawford,LAC,33,76,51,25,29.3,108.0,100.2,7.8,14.8,1.32,13.3,1.0,4.7,2.9,10.0,51.1,55.8,25.2,93.54,11.6,"4,360"
115,Jason Kidd,NYK,40,76,49,27,26.9,108.6,104.2,4.5,17.8,3.28,33.0,2.4,14.4,8.2,10.1,51.1,53.2,11.3,91.87,9.9,"3,916"
115,John Salmons,SAC,33,76,26,50,30.0,107.4,108.0,-0.6,14.2,2.66,23.2,1.5,7.8,4.7,8.7,48.0,50.9,14.6,95.33,6.3,"4,520"
115,Josh Smith,ATL,27,76,40,36,35.3,104.6,102.8,1.8,20.4,1.42,17.2,5.2,18.8,12.1,12.1,49.1,50.1,26.3,94.59,12.3,"5,282"
115,LeBron James,MIA,28,76,61,15,37.9,114.2,101.9,12.3,34.4,2.44,23.3,3.9,18.0,11.5,9.6,60.3,64.0,29.4,92.28,22.1,"5,549"
115,Martell Webster,WAS,26,76,28,48,28.9,100.4,100.8,-0.4,10.5,1.59,15.0,2.4,11.0,6.7,9.4,55.1,60.1,16.6,94.88,9.5,"4,341"
115,Maurice Harkless,ORL,20,76,18,58,26.0,96.4,108.0,-11.6,4.0,0.72,6.8,6.0,11.0,8.4,9.3,48.9,50.4,15.6,93.83,7.2,"3,848"
115,Rodney Stuckey,DET,27,76,24,52,28.6,101.0,108.1,-7.2,20.8,2.01,21.3,2.0,8.3,5.0,10.6,44.3,50.5,20.6,92.29,8.8,"4,181"
115,Thaddeus Young,PHI,25,76,33,43,34.6,102.9,103.1,-0.2,7.8,1.39,9.9,7.0,15.1,11.0,7.2,53.2,54.1,19.7,92.85,11.5,"5,072"
115,Zach Randolph,MEM,31,76,51,25,34.3,104.1,98.3,5.7,7.3,0.72,7.6,12.0,22.6,17.1,10.6,46.1,50.6,22.7,89.19,13.9,"4,852"
134,Andrew Nicholson,ORL,23,75,18,57,16.7,96.6,103.0,-6.4,6.2,0.56,6.8,5.6,15.3,10.4,12.2,52.7,55.7,21.6,94.82,10.1,"2,468"
134,Ben Gordon,CHA,30,75,19,56,20.8,97.9,113.5,-15.6,18.0,1.04,13.0,1.1,7.6,4.2,12.5,48.2,51.5,26.5,94.66,7.6,"3,100"
134,Boris Diaw,SAS,31,75,55,20,22.8,106.2,101.6,4.6,15.2,2.14,28.8,4.3,10.9,7.8,13.5,58.4,60.3,11.9,95.96,8.0,"3,414"
134,Brandon Knight,DET,21,75,29,46,31.5,100.9,103.6,-2.7,21.6,1.48,20.5,2.3,8.3,5.3,13.8,47.5,51.1,22.3,92.28,8.2,"4,548"
134,DeMarcus Cousins,SAC,22,75,26,49,30.5,104.1,110.2,-6.1,15.4,0.88,12.1,9.7,24.5,16.8,13.7,46.7,52.4,27.8,95.42,13.2,"4,541"
134,E'Twaun Moore,ORL,24,75,19,56,22.4,97.4,106.3,-8.9,19.5,1.96,22.0,2.8,7.2,4.9,11.2,45.2,47.1,19.2,94.64,6.8,"3,312"
134,Luol Deng,CHI,28,75,42,33,38.7,101.9,101.9,0.0,13.1,1.54,14.0,5.5,11.0,8.3,9.1,46.1,50.8,21.0,91.71,11.1,"5,545"
134,Metta World Peace,LAL,33,75,40,35,33.7,107.9,103.7,4.2,6.7,1.14,10.1,4.0,10.3,7.2,8.8,48.8,51.7,17.4,95.44,7.5,"5,020"
134,Michael Beasley,PHX,24,75,24,51,20.7,97.5,109.0,-11.5,12.5,0.77,10.3,3.3,15.3,9.2,13.4,43.4,46.2,27.0,95.80,8.0,"3,111"
134,Mike Dunleavy,MIL,32,75,33,42,25.9,104.0,102.4,1.6,11.4,1.61,15.9,1.5,13.0,7.2,9.9,54.5,57.7,17.0,96.60,9.9,"3,928"
134,Rudy Gay,TOR,26,75,46,29,35.8,104.1,99.9,4.2,13.4,1.02,11.4,3.8,14.2,8.9,11.2,44.9,49.4,26.4,91.20,11.3,"5,107"
134,Udonis Haslem,MIA,33,75,60,15,18.9,110.7,100.2,10.5,3.7,0.84,10.8,8.2,22.9,16.0,12.7,51.4,53.5,10.5,92.63,7.4,"2,722"
146,Al Horford,ATL,27,74,42,32,37.2,105.8,102.6,3.2,14.9,1.63,15.6,7.7,20.6,14.4,9.6,54.5,56.0,21.9,92.68,14.3,"5,319"
146,Brook Lopez,BKN,25,74,46,28,30.5,108.7,102.5,6.1,6.1,0.53,4.8,9.6,13.8,11.7,8.9,52.1,56.7,28.2,90.53,14.8,"4,263"
