,PLAYER,TEAM,AGE,GP,W,L,MIN,"
            OFFRTG
          ","
            DEFRTG
          ","
            NETRTG
          ",AST%,AST/TO,"
            AST Ratio
          ",OREB%,DREB%,REB%,"
            TO Ratio
          ",eFG%,TS%,USG%,PACE,PIE,POSS
29,Marc Gasol,MEM,30,81,55,26,33.2,106.6,102.7,3.9,19.3,1.74,17.6,4.6,19.9,12.3,10.1,49.6,55.8,24.5,93.11,15.1,"5,224"
29,Marcus Morris Sr.,PHX,25,81,39,42,25.2,104.6,106.0,-1.3,10.0,1.82,13.0,3.5,15.1,9.2,7.2,50.7,52.0,18.8,98.36,9.1,"4,188"
29,Patrick Patterson,TOR,26,81,49,32,26.6,111.4,105.8,5.6,10.8,2.87,19.9,5.7,14.5,10.0,6.9,54.7,56.8,12.7,94.82,9.9,"4,266"
29,Steve Blake,POR,35,81,51,30,18.9,103.1,99.9,3.2,26.4,2.77,39.1,1.0,7.3,4.3,14.1,49.1,50.7,12.9,97.09,7.0,"3,098"
29,Timofey Mozgov,CLE,28,81,49,32,25.3,110.3,103.6,6.7,4.0,0.47,6.6,10.0,18.6,14.3,13.9,55.7,59.4,16.6,95.48,9.8,"4,063"
43,Corey Brewer,HOU,29,80,42,38,26.1,103.1,103.6,-0.5,13.1,1.32,14.3,3.6,10.1,6.8,10.8,46.5,50.7,20.6,101.47,8.8,"4,408"
43,Dion Waiters,OKC,23,80,46,34,27.6,106.0,104.3,1.7,11.6,1.44,12.6,1.7,6.6,4.1,8.7,43.5,46.0,21.8,97.63,6.2,"4,482"
43,Gerald Henderson,CHA,27,80,32,48,28.9,100.2,100.6,-0.4,15.2,1.87,16.3,1.5,10.1,5.8,8.7,46.3,51.4,20.7,94.03,9.4,"4,528"
43,Jarrett Jack,BKN,31,80,36,44,28.0,99.4,106.9,-7.5,28.6,1.95,25.2,0.9,9.9,5.4,12.9,46.3,52.2,22.2,95.09,11.0,"4,448"
43,Joe Johnson,BKN,34,80,38,42,34.9,104.6,107.0,-2.5,16.9,2.13,19.0,1.9,12.2,7.1,8.9,49.4,52.3,20.3,93.33,10.1,"5,433"
43,Jonas Valanciunas,TOR,23,80,47,33,26.2,106.2,106.9,-0.7,3.1,0.36,4.2,10.6,22.9,16.8,11.7,57.2,62.3,19.2,93.81,13.4,"4,096"
43,Kyle Singler,OKC,27,80,36,44,21.8,104.5,106.6,-2.0,7.1,1.55,13.9,1.7,9.1,5.3,9.0,49.3,51.2,12.9,96.19,4.8,"3,483"
43,Lou Williams,TOR,28,80,48,32,25.2,111.9,105.3,6.6,13.6,1.62,12.1,1.2,6.4,3.8,7.5,48.6,56.4,25.7,95.84,11.7,"4,039"
43,Mario Chalmers,MIA,29,80,36,44,29.6,100.4,104.0,-3.6,21.6,1.77,24.5,1.1,8.0,4.6,13.8,45.8,52.1,18.3,93.00,7.6,"4,599"
43,Monta Ellis,DAL,29,80,50,30,33.7,108.4,104.5,3.9,20.0,1.66,16.3,1.3,5.6,3.5,9.8,47.5,50.9,27.3,97.69,9.7,"5,494"
43,Stephen Curry,GSW,27,80,67,13,32.7,114.7,98.5,16.3,35.8,2.49,26.4,2.2,10.0,6.3,10.6,59.4,63.8,27.7,101.47,17.8,"5,534"
54,Beno Udrih,MEM,32,79,55,24,18.9,100.5,101.0,-0.5,23.6,2.47,25.7,1.4,8.1,4.8,10.4,51.3,55.0,19.1,94.69,11.2,"2,953"
54,Cory Joseph,SAS,23,79,53,26,18.3,103.9,97.7,6.2,20.5,2.81,25.9,3.2,10.1,6.7,9.2,52.3,56.4,16.6,95.44,11.0,"2,868"
54,Draymond Green,GSW,25,79,64,15,31.5,113.1,97.3,15.8,15.5,2.19,22.8,4.6,19.5,12.4,10.4,51.6,54.0,16.9,100.50,11.2,"5,220"
54,Ed Davis,LAL,26,79,20,59,23.3,101.9,108.5,-6.6,8.2,1.62,13.4,11.8,20.8,16.1,8.3,60.1,59.4,14.4,95.55,12.1,"3,652"
54,Joe Ingles,UTA,27,79,36,43,21.2,100.0,102.3,-2.2,17.1,1.86,28.0,1.3,9.4,5.4,15.1,51.7,53.3,12.6,92.34,7.2,"3,229"
54,John Wall,WAS,24,79,45,34,35.9,104.4,99.6,4.8,44.6,2.61,32.7,1.3,11.1,6.4,12.6,47.3,52.3,25.3,96.44,15.1,"5,703"
54,Kevin Seraphin,WAS,25,79,45,34,15.6,99.0,104.6,-5.7,8.5,0.60,9.2,7.4,15.9,11.8,15.3,51.3,53.5,21.6,92.34,8.6,"2,364"
54,Khris Middleton,MIL,23,79,40,39,30.1,103.9,96.7,7.2,12.3,1.61,14.8,2.1,12.3,7.3,9.2,53.0,56.3,19.4,95.52,11.6,"4,721"
54,Trevor Booker,UTA,27,79,37,42,19.8,102.2,101.2,1.0,9.3,0.94,11.8,9.0,16.7,12.9,12.5,51.8,53.6,17.7,92.54,10.6,"3,016"
54,Tyreke Evans,NOP,25,79,43,36,34.0,109.2,106.0,3.2,31.6,2.12,25.3,3.0,12.7,7.8,11.9,47.7,50.8,25.5,92.71,11.8,"5,196"
64,Arron Afflalo,POR,29,78,35,43,32.1,106.3,106.4,-0.2,7.9,1.11,10.7,1.0,8.5,4.8,9.6,49.1,53.3,18.8,96.06,6.8,"4,999"
64,Bojan Bogdanovic,BKN,26,78,36,42,23.8,103.2,108.1,-4.9,5.7,0.87,8.9,2.8,8.6,5.7,10.2,53.2,56.2,16.9,94.83,7.3,"3,663"
64,Caron Butler,DET,35,78,30,48,20.8,102.7,103.6,-0.9,7.4,1.61,14.4,1.2,11.1,6.0,8.9,51.1,54.4,12.9,93.61,6.5,"3,169"
64,Goran Dragic,MIA,29,78,41,37,33.8,105.6,105.7,-0.1,21.2,2.02,21.6,3.1,7.2,5.2,10.7,54.6,57.7,21.1,97.24,11.1,"5,360"
64,JJ Redick,LAC,31,78,55,23,30.9,114.7,102.4,12.3,8.5,1.44,11.0,0.9,5.9,3.5,7.6,58.3,62.2,20.1,96.66,9.6,"4,865"
64,Jeff Green,MEM,28,78,41,37,31.5,101.3,104.4,-3.1,8.9,1.24,10.1,2.6,10.8,6.7,8.1,48.0,53.4,21.7,95.37,9.5,"4,885"
64,Marvin Williams,CHA,29,78,32,46,26.1,98.2,102.7,-4.5,7.8,1.67,14.4,2.7,16.1,9.2,8.6,52.0,54.1,13.1,95.51,8.8,"4,062"
64,P.J. Tucker,PHX,30,78,36,42,30.6,102.6,103.8,-1.2,7.6,1.27,13.9,4.6,15.7,10.1,10.9,51.1,54.1,13.8,97.40,9.3,"4,841"
64,Pau Gasol,CHI,34,78,48,30,34.4,106.1,102.9,3.2,14.2,1.33,12.4,8.0,23.7,16.1,9.4,50.0,55.0,24.2,95.10,16.9,"5,322"
64,Shaun Livingston,GSW,29,78,64,14,18.8,101.4,100.4,1.0,26.7,2.54,32.5,3.0,8.8,6.1,12.8,50.0,52.9,15.9,98.40,10.0,"3,020"
64,Wilson Chandler,DEN,28,78,28,50,31.7,104.7,108.6,-3.9,8.6,1.22,10.5,3.6,15.5,9.3,8.6,50.0,52.3,19.8,97.18,8.7,"4,992"
75,Andre Iguodala,GSW,31,77,64,13,26.9,108.5,98.0,10.5,15.1,2.59,26.5,2.1,9.4,6.0,10.2,54.0,55.3,13.1,99.49,9.0,"4,283"
75,Avery Bradley,BOS,24,77,37,40,31.5,101.7,102.8,-1.1,8.7,1.24,10.4,1.8,7.9,4.8,8.4,49.0,50.7,20.7,98.17,7.1,"4,950"
75,Courtney Lee,MEM,29,77,51,26,30.6,105.4,103.2,2.2,9.6,1.94,16.4,0.9,6.9,3.9,8.5,51.8,55.5,14.8,93.60,7.2,"4,600"
75,Dennis Schroder,ATL,21,77,57,20,19.7,102.6,102.4,0.2,37.3,2.11,26.1,2.0,8.9,5.5,12.4,46.6,51.6,26.7,94.51,11.3,"2,986"
75,Dirk Nowitzki,DAL,37,77,47,30,29.6,107.8,103.5,4.4,10.1,1.74,10.1,2.0,18.3,10.2,5.8,50.8,56.0,24.4,97.43,13.3,"4,649"
75,J.J. Barea,DAL,31,77,49,28,17.7,108.0,103.0,4.9,29.5,3.76,28.9,1.7,8.1,4.9,7.7,47.0,50.2,20.9,97.26,10.2,"2,753"
75,Jason Terry,HOU,37,77,53,24,21.3,103.0,99.4,3.7,13.9,1.99,21.6,0.9,6.0,3.5,10.9,56.3,57.9,13.7,99.70,7.7,"3,416"
75,Jerryd Bayless,MIL,26,77,39,38,22.3,99.5,99.5,0.0,22.1,1.75,24.8,1.3,10.9,6.2,14.2,46.2,51.9,18.5,94.71,9.0,"3,382"
75,Klay Thompson,GSW,25,77,64,13,31.9,114.1,98.9,15.2,13.7,1.49,12.5,1.1,8.2,4.9,8.4,55.5,59.1,27.2,100.37,12.6,"5,131"
75,Reggie Jackson,DET,25,77,37,40,29.5,105.6,103.6,2.0,33.3,2.48,26.6,2.3,11.5,6.9,10.7,47.0,51.1,24.4,94.65,12.8,"4,483"
75,Tim Duncan,SAS,39,77,53,24,28.9,106.9,100.2,6.8,16.6,1.76,17.4,8.1,23.6,16.1,9.9,51.3,56.0,22.1,94.96,15.6,"4,409"
75,Zach LaVine,MIN,20,77,15,62,24.7,98.2,112.4,-14.2,25.0,1.43,22.6,1.4,10.3,5.8,15.8,46.5,51.5,21.8,96.43,7.9,"3,821"
87,Al Horford,ATL,29,76,56,20,30.5,107.5,100.8,6.7,17.8,2.44,17.8,6.1,17.3,12.0,7.3,54.4,56.3,22.0,96.02,14.5,"4,627"
87,Anthony Tolliver,DET,30,76,36,40,18.9,106.5,103.3,3.2,6.1,1.16,11.1,3.4,13.4,8.2,9.6,54.5,56.9,14.5,96.13,6.9,"2,875"
87,Austin Rivers,LAC,22,76,46,30,20.6,100.4,104.0,-3.6,15.7,2.38,20.1,1.7,7.9,4.7,8.4,44.9,48.1,17.4,96.11,6.4,"3,122"
87,Devin Harris,DAL,32,76,45,31,22.2,107.2,103.7,3.4,20.7,2.79,25.8,0.7,7.2,3.9,9.2,50.9,55.9,17.5,98.47,9.2,"3,446"
87,Gordon Hayward,UTA,25,76,35,41,34.4,105.8,103.9,1.9,21.1,1.52,17.3,2.1,12.4,7.2,11.4,50.0,56.7,25.7,92.17,13.9,"5,030"
87,Marreese Speights,GSW,27,76,62,14,15.9,108.7,101.2,7.4,9.8,0.88,8.2,9.1,16.8,13.1,9.3,49.6,54.6,28.1,102.27,11.7,"2,566"
87,Matt Barnes,LAC,35,76,51,25,29.9,115.2,103.3,11.9,6.7,1.31,13.1,2.3,10.8,6.7,10.0,55.3,57.4,14.5,96.64,6.4,"4,563"
87,Omer Asik,NOP,28,76,43,33,26.1,104.8,103.8,1.0,5.4,0.76,10.6,12.3,26.0,19.1,14.0,51.7,54.5,13.8,92.41,10.9,"3,807"
87,Roy Hibbert,IND,28,76,34,42,25.3,101.2,102.4,-1.1,7.6,0.79,8.4,8.2,19.3,13.9,10.7,44.6,50.1,21.6,92.91,10.8,"3,718"
87,Shane Larkin,NYK,22,76,16,60,24.5,96.0,106.7,-10.7,20.1,2.72,29.1,1.5,8.4,4.9,10.7,47.3,50.4,13.4,92.71,7.8,"3,595"
87,Thaddeus Young,BKN,27,76,25,51,32.0,103.4,107.9,-4.5,11.8,1.48,12.8,5.2,12.1,8.6,8.7,48.6,50.7,21.2,95.47,9.7,"4,843"
87,Trey Burke,UTA,22,76,35,41,30.1,103.6,105.3,-1.7,24.5,2.65,21.6,1.4,7.7,4.5,8.2,43.0,45.5,23.2,92.48,8.5,"4,422"
87,Wesley Johnson,LAL,27,76,20,56,29.5,102.6,109.3,-6.7,8.4,1.43,13.1,2.9,11.6,7.1,9.2,48.0,50.9,16.1,96.30,6.8,"4,499"
100,Amir Johnson,TOR,28,75,44,31,26.4,107.6,105.8,1.8,9.2,1.06,14.5,8.2,14.6,11.5,13.7,59.2,60.3,15.5,94.54,9.3,"3,893"
100,Brandan Wright,PHX,27,75,37,38,19.3,103.1,103.2,-0.1,4.4,1.21,8.5,8.8,12.9,10.9,7.0,64.2,66.0,13.4,97.17,12.8,"2,926"
100,Channing Frye,ORL,32,75,23,52,24.9,100.3,107.2,-6.9,7.4,1.21,14.0,1.4,15.1,8.1,11.6,53.2,54.6,13.9,95.55,6.2,"3,726"
100,Enes Freedom,OKC,23,75,32,43,28.5,108.5,109.1,-0.7,4.4,0.38,4.5,12.8,19.1,15.9,11.8,52.8,56.4,23.8,94.66,12.4,"4,209"
100,Jonas Jerebko,BOS,28,75,37,38,16.4,105.3,99.2,6.0,9.1,1.61,13.6,7.1,15.6,11.2,8.4,51.7,54.9,16.0,95.21,10.0,"2,436"
100,Kenneth Faried,DEN,25,75,30,45,27.8,107.2,107.8,-0.6,6.7,0.75,8.4,10.8,20.9,15.6,11.1,50.7,54.8,19.9,97.28,11.6,"4,222"
100,Kent Bazemore,ATL,25,75,53,22,17.6,99.8,102.2,-2.4,9.3,1.07,14.8,1.6,14.5,8.2,13.9,49.8,52.0,15.1,96.78,6.8,"2,651"
100,Kevin Love,CLE,26,75,50,25,33.8,111.1,103.6,7.5,10.4,1.38,12.1,5.8,23.5,14.8,8.8,50.9,56.2,21.4,93.83,13.5,"4,962"
100,Kyle Korver,ATL,34,75,58,17,32.2,111.6,99.3,12.3,11.1,1.83,20.8,0.7,11.7,6.5,11.3,67.1,69.9,13.9,96.35,9.7,"4,866"
100,Kyrie Irving,CLE,23,75,52,23,36.4,112.4,104.8,7.7,23.6,2.09,19.9,2.1,6.7,4.4,9.5,53.2,58.3,25.5,94.55,12.8,"5,382"
100,Nerlens Noel,PHI,21,75,18,57,30.8,91.8,100.9,-9.1,9.9,0.88,12.4,7.4,18.4,12.7,14.2,46.2,49.3,17.0,96.94,10.8,"4,663"
100,Norris Cole,NOP,26,75,37,38,24.4,101.6,107.0,-5.3,22.9,2.58,26.8,0.8,8.0,4.5,10.4,46.1,48.3,17.9,91.29,7.8,"3,483"
100,Quincy Pondexter,NOP,27,75,48,27,23.9,103.3,103.1,0.3,8.0,1.84,14.8,3.0,7.9,5.5,8.1,52.2,55.0,13.5,93.46,5.7,"3,493"
100,Rasual Butler,WAS,36,75,39,36,20.1,99.7,101.7,-1.9,6.7,1.31,9.6,1.8,10.5,6.3,7.3,51.0,53.1,17.3,95.72,8.4,"3,002"
100,Ty Lawson,DEN,27,75,29,46,35.5,107.3,107.6,-0.3,40.8,3.89,36.0,1.5,7.2,4.2,9.3,47.4,52.6,20.3,98.20,12.5,"5,446"
100,Tyson Chandler,DAL,32,75,47,28,30.5,107.3,102.6,4.7,5.3,0.80,11.3,12.9,24.4,18.8,14.2,66.6,69.7,12.6,97.10,14.1,"4,630"
116,Al-Farouq Aminu,DAL,24,74,45,29,18.5,105.6,100.3,5.3,6.2,1.07,11.3,8.1,16.1,12.1,10.5,45.9,50.4,14.6,98.60,9.1,"2,784"
116,Alan Anderson,BKN,32,74,35,39,23.6,100.0,101.1,-1.0,7.4,1.38,13.3,1.8,9.6,5.7,9.6,52.6,56.3,13.9,95.67,7.1,"3,466"
116,Anthony Morrow,OKC,29,74,42,32,24.4,106.9,101.8,5.1,5.0,1.58,8.0,2.1,8.1,5.1,5.1,57.8,60.4,16.0,98.68,9.2,"3,728"
116,Chris Kaman,POR,33,74,47,27,18.9,102.4,103.1,-0.7,7.9,0.60,8.5,10.5,23.5,17.0,14.1,51.5,53.7,22.2,95.56,12.4,"2,789"
116,Derrick Favors,UTA,23,74,33,41,30.8,105.0,103.4,1.5,9.0,0.93,8.6,9.0,18.5,13.8,9.3,52.6,55.8,23.7,91.56,13.8,"4,346"
116,Derrick Williams,SAC,24,74,27,47,19.8,102.3,110.1,-7.7,5.7,0.89,7.4,2.9,10.3,6.7,8.2,49.8,54.0,18.5,98.73,8.2,"2,993"
116,Gerald Green,PHX,29,74,34,40,19.5,106.2,106.1,0.1,11.0,0.88,8.9,2.2,10.4,6.3,10.2,50.4,53.2,27.7,98.81,9.3,"2,975"
116,Glen Davis,LAC,29,74,52,22,12.2,95.0,98.9,-3.9,7.3,1.00,10.3,4.5,13.4,9.0,10.3,45.9,49.5,16.8,97.11,6.6,"1,824"
116,JaKarr Sampson,PHI,22,74,17,57,15.3,91.8,104.0,-12.2,12.1,1.01,14.2,2.8,11.2,6.8,14.0,46.7,49.8,17.3,100.89,5.8,"2,354"
116,Jeremy Lin,LAL,26,74,19,55,25.8,102.1,108.7,-6.6,27.9,2.04,26.4,1.3,9.0,5.1,12.9,47.3,53.9,21.5,97.20,9.8,"3,862"
116,Nikola Vucevic,ORL,24,74,21,53,34.2,101.3,107.5,-6.1,10.6,0.99,9.2,9.5,23.6,16.4,9.3,52.4,54.8,25.4,95.50,14.6,"5,034"
116,Otto Porter Jr.,WAS,22,74,41,33,19.4,102.3,103.2,-0.9,6.8,1.25,12.0,5.1,10.3,7.8,9.6,49.5,52.3,14.7,94.52,8.0,"2,815"
116,Richard Jefferson,DAL,35,74,46,28,16.8,104.3,102.2,2.0,7.3,1.17,12.5,2.0,12.1,7.2,10.6,54.6,57.7,15.0,98.79,7.4,"2,541"
116,Tyler Hansbrough,TOR,29,74,45,29,14.3,112.6,102.3,10.3,2.9,1.05,7.9,10.6,15.9,13.2,7.5,52.4,59.7,10.4,93.74,7.4,"2,056"
130,Gorgui Dieng,MIN,25,73,16,57,30.0,100.6,109.0,-8.4,10.5,1.16,16.3,10.1,18.6,14.2,14.1,50.7,57.3,14.9,95.88,11.2,"4,374"
130,Henry Sims,PHI,25,73,14,59,19.2,90.7,102.9,-12.2,10.9,0.80,10.7,8.0,17.0,12.3,13.4,47.8,52.1,20.0,97.66,11.1,"2,856"
130,JJ Hickson,DEN,26,73,26,47,19.3,98.2,105.8,-7.6,6.9,0.59,8.1,9.9,20.5,15.2,13.6,47.5,50.4,19.7,97.73,10.0,"2,867"
130,Jeff Teague,ATL,27,73,53,20,30.5,109.4,101.1,8.3,36.7,2.50,29.3,1.4,6.8,4.2,11.7,50.0,56.6,24.7,96.57,13.3,"4,489"
130,Miles Plumlee,MIL,26,73,34,39,16.4,105.5,104.8,0.6,4.1,0.67,9.4,9.6,17.7,13.7,14.2,53.5,53.6,12.0,96.78,8.4,"2,401"
130,Nik Stauskas,SAC,21,73,26,47,15.4,102.2,108.1,-5.9,9.2,1.68,15.5,1.0,6.6,3.8,9.3,44.6,49.2,13.8,97.79,4.3,"2,298"
130,Paul Millsap,ATL,30,73,55,18,32.7,110.3,102.1,8.3,14.9,1.34,15.2,6.2,18.1,12.3,11.3,51.8,56.5,23.3,95.70,13.0,"4,771"
130,Paul Pierce,WAS,37,73,40,33,26.2,104.1,99.8,4.4,11.5,1.57,14.6,2.4,12.8,7.8,9.3,53.7,58.0,19.5,96.86,10.1,"3,859"
130,Spencer Hawes,LAC,27,73,52,21,17.5,101.3,104.4,-3.1,11.0,1.44,14.8,2.4,17.3,10.0,10.2,45.9,47.8,18.1,96.54,6.8,"2,557"
130,Zaza Pachulia,MIL,31,73,34,39,23.7,104.8,97.3,7.5,15.5,1.34,19.5,11.8,18.3,15.0,14.6,45.4,50.6,18.6,95.64,11.2,"3,448"
140,Brian Roberts,CHA,29,72,30,42,18.5,97.6,101.3,-3.8,20.9,2.84,23.1,0.9,7.0,3.9,8.1,45.8,49.5,18.2,94.18,8.6,"2,615"
140,Brook Lopez,BKN,27,72,34,38,29.2,103.2,106.3,-3.2,4.4,0.48,4.0,10.2,15.2,12.7,8.3,51.3,55.8,25.7,94.38,13.0,"4,142"
140,Jared Dudley,MIL,29,72,39,33,23.8,100.6,97.5,3.2,11.5,2.10,20.1,2.7,10.0,6.5,9.6,55.6,57.2,13.5,95.38,9.1,"3,410"
140,Luol Deng,MIA,30,72,33,39,33.6,106.3,107.0,-0.7,9.4,1.29,12.1,4.6,11.5,8.2,9.4,51.8,56.1,19.2,92.21,10.3,"4,661"
140,Matt Bonner,SAS,35,72,49,23,13.0,103.9,102.4,1.5,7.4,4.27,15.5,3.1,9.3,6.2,3.6,50.9,53.6,12.3,95.57,6.3,"1,868"
140,Tony Snell,CHI,23,72,43,29,19.6,104.3,102.1,2.2,6.8,1.29,12.3,2.1,9.6,6.0,9.5,52.7,55.0,13.9,94.92,7.0,"2,789"
140,Victor Oladipo,ORL,23,72,22,50,35.7,101.8,107.8,-6.1,18.8,1.45,17.0,2.0,10.2,6.0,11.8,47.4,52.7,24.9,95.20,9.9,"5,105"
147,Carlos Boozer,LAL,33,71,18,53,23.8,101.2,110.6,-9.3,10.1,1.03,9.5,6.2,22.3,14.0,9.2,49.9,51.7,23.1,96.71,11.5,"3,408"
