,PLAYER,TEAM,AGE,GP,W,L,MIN,"
            OFFRTG
          ","
            DEFRTG
          ","
            NETRTG
          ",AST%,AST/TO,"
            AST Ratio
          ",OREB%,DREB%,REB%,"
            TO Ratio
          ",eFG%,TS%,USG%,PACE,PIE,POSS
1,Rafer Alston,HOU,30,82,52,30,37.1,105.8,98.2,7.6,23.2,2.61,25.8,1.0,8.3,4.7,9.9,47.0,49.6,19.0,93.06,9.0,"5,901"
1,Randy Foye,MIN,23,82,32,50,22.9,101.1,105.5,-4.4,21.6,1.53,20.0,2.8,9.5,6.1,13.1,48.3,53.6,22.4,93.17,9.5,"3,645"
1,Samuel Dalembert,PHI,27,82,35,47,30.9,104.0,104.4,-0.3,4.1,0.40,6.5,10.4,20.8,15.6,16.4,54.1,58.1,16.6,91.29,10.6,"4,819"
1,Shane Battier,HOU,28,82,52,30,36.4,104.1,98.4,5.7,9.2,2.43,18.4,2.3,9.1,5.8,7.6,56.7,58.9,11.9,92.34,8.2,"5,767"
1,Smush Parker,LAL,26,82,42,40,30.0,106.9,108.9,-2.0,14.1,1.49,18.4,1.9,6.8,4.4,12.3,50.6,52.6,18.1,97.10,6.5,"4,978"
1,Steve Blake,DEN,27,82,43,39,27.1,105.8,106.6,-0.8,26.0,3.16,38.0,1.0,6.8,3.9,12.0,47.6,49.1,13.1,96.92,7.4,"4,486"
1,Tayshaun Prince,DET,27,82,53,29,36.6,108.4,102.6,5.8,12.7,2.32,16.0,5.1,10.1,7.6,6.9,50.1,53.4,18.8,88.83,10.6,"5,550"
1,Vince Carter,NJN,30,82,41,41,38.1,105.5,104.7,0.9,24.5,1.81,16.0,3.9,12.7,8.3,8.8,50.3,55.9,30.2,93.22,14.9,"6,072"
37,Anderson Varejao,CLE,24,81,49,32,23.9,104.0,97.1,6.8,6.0,1.12,11.3,9.7,19.2,14.3,10.1,47.6,52.7,13.5,93.80,9.4,"3,771"
37,Darrell Armstrong,IND,39,81,34,47,15.7,99.5,101.9,-2.4,25.0,2.51,28.0,2.7,8.5,5.5,11.1,50.9,54.7,16.7,96.67,11.2,"2,571"
37,DeSagana Diop,DAL,25,81,66,15,18.3,103.3,98.8,4.4,3.0,0.48,10.6,11.8,19.3,15.5,22.2,47.0,50.3,7.8,92.24,5.7,"2,825"
37,Donyell Marshall,CLE,34,81,49,32,16.8,100.7,97.0,3.7,5.8,0.69,7.2,6.1,17.7,11.7,10.4,52.0,53.6,18.8,96.76,11.3,"2,769"
37,Eddy Curry,NYK,24,81,32,49,35.2,103.6,108.0,-4.4,4.5,0.23,4.1,7.6,14.1,10.9,17.7,57.6,60.3,25.6,91.88,10.3,"5,471"
37,Gerald Green,BOS,21,81,24,57,22.0,98.4,104.7,-6.3,8.9,0.69,8.2,3.8,8.8,6.2,11.9,48.4,52.1,23.0,94.42,7.0,"3,504"
37,Jamaal Magloire,POR,29,81,31,50,21.0,99.9,107.9,-7.9,3.0,0.23,4.5,9.6,22.7,16.0,19.4,50.4,52.7,17.5,89.11,7.4,"3,161"
37,Jarvis Hayes,WAS,25,81,40,41,20.1,105.0,109.8,-4.8,8.2,1.43,11.1,2.5,10.9,6.5,7.8,47.1,50.2,17.1,96.20,6.4,"3,250"
37,Jason Terry,DAL,29,81,67,14,35.1,112.3,102.0,10.3,24.4,2.78,24.5,1.6,7.2,4.4,8.8,56.0,58.7,21.1,90.61,12.7,"5,378"
37,Johan Petro,SEA,21,81,31,50,18.6,100.4,106.9,-6.5,5.0,0.55,7.5,6.4,17.5,11.9,13.7,51.6,53.2,16.6,93.82,6.9,"2,934"
37,Juan Dixon,TOR,28,81,40,41,23.8,103.0,105.4,-2.4,11.2,1.22,12.6,1.5,7.4,4.4,10.4,48.2,51.6,20.0,93.41,7.2,"3,743"
37,Quinton Ross,LAC,26,81,40,41,21.0,102.0,104.0,-2.1,7.9,2.61,16.0,3.8,7.8,5.8,6.1,47.0,50.8,11.9,94.11,5.8,"3,309"
37,Rasual Butler,NOK,28,81,39,42,27.4,100.5,103.0,-2.4,4.8,0.94,6.6,1.9,9.9,5.9,7.0,48.4,49.5,18.4,91.04,6.9,"4,220"
37,Ricky Davis,MIN,27,81,32,49,37.3,101.9,105.8,-4.0,21.5,1.83,21.3,2.0,8.8,5.5,11.6,52.1,56.6,21.5,93.31,11.0,"5,878"
37,Ruben Patterson,MIL,31,81,27,54,31.0,106.3,109.0,-2.8,15.4,1.17,15.9,7.9,10.4,9.1,13.7,55.0,57.8,21.8,93.63,10.9,"4,876"
37,Shelden Williams,ATL,23,81,30,51,18.7,97.7,106.0,-8.3,5.1,0.46,7.7,8.9,21.3,15.0,16.8,45.8,51.8,15.6,91.85,9.3,"2,898"
53,Andre Miller,PHI,31,80,43,37,37.1,105.7,106.2,-0.5,32.9,2.82,33.2,3.5,8.8,6.2,11.8,46.9,52.0,18.9,94.39,11.6,"5,839"
53,Antonio Daniels,WAS,32,80,41,39,22.0,107.6,107.9,-0.4,26.1,4.20,34.1,1.0,8.0,4.4,8.1,46.7,57.2,14.1,94.62,11.1,"3,466"
53,Darko Milicic,ORL,22,80,38,42,23.9,103.0,102.7,0.3,8.1,0.73,10.3,8.5,16.1,12.4,14.3,45.4,49.2,18.7,91.05,8.8,"3,623"
53,Deron Williams,UTA,23,80,51,29,36.9,109.3,106.4,2.9,40.4,3.03,33.8,1.5,8.2,4.9,11.1,49.4,53.5,22.1,93.49,12.4,"5,738"
53,Devin Harris,DAL,24,80,65,15,26.0,111.0,96.2,14.8,22.0,2.03,25.9,2.4,7.4,5.1,12.8,50.4,57.4,18.7,92.44,10.3,"3,995"
53,Drew Gooden,CLE,25,80,49,31,28.0,102.5,102.5,0.0,6.7,0.77,8.2,11.9,20.2,15.9,10.7,47.4,50.8,19.9,91.53,11.6,"4,268"
53,Elton Brand,LAC,28,80,40,40,38.5,104.7,104.3,0.4,14.2,1.16,12.7,9.3,16.2,12.8,11.0,53.3,58.1,23.6,92.73,15.4,"5,946"
53,Jason Collins,NJN,28,80,40,40,23.0,103.7,100.8,2.9,3.4,0.63,14.0,5.3,12.9,9.1,22.2,36.4,40.8,7.1,92.17,0.6,"3,525"
53,Jason Kidd,NJN,34,80,41,39,36.7,105.8,104.9,0.9,40.5,3.46,37.8,4.8,18.6,11.7,10.9,47.5,51.6,18.8,93.42,16.0,"5,725"
53,Juwan Howard,HOU,34,80,52,28,26.5,103.8,102.9,0.8,10.5,1.17,13.3,6.8,16.2,11.5,11.3,46.5,51.7,18.5,91.44,9.3,"4,061"
53,Kevin Martin,SAC,24,80,32,48,35.2,104.7,107.9,-3.1,10.8,1.28,10.7,2.5,10.4,6.4,8.3,53.3,61.4,22.6,97.44,12.7,"5,728"
53,Kirk Hinrich,CHI,26,80,48,32,35.5,104.7,98.7,6.0,29.1,2.62,26.7,1.1,8.6,4.9,10.2,51.4,55.9,21.3,95.02,12.4,"5,613"
53,Leandro Barbosa,PHX,24,80,59,21,32.7,113.7,104.4,9.3,18.8,2.17,19.0,0.9,7.2,4.2,8.7,56.2,59.5,23.1,97.52,11.5,"5,295"
53,Luther Head,HOU,24,80,51,29,27.6,101.9,101.8,0.2,15.5,1.42,18.0,1.4,10.0,5.7,12.7,56.4,58.4,17.9,93.53,10.2,"4,328"
53,Mehmet Okur,UTA,28,80,49,31,33.3,109.5,108.6,0.9,9.7,1.25,10.3,6.5,16.9,11.7,8.3,52.3,57.1,22.6,93.41,11.8,"5,181"
53,Rasho Nesterovic,TOR,31,80,46,34,21.0,104.0,100.3,3.7,6.8,1.32,12.9,7.6,15.2,11.5,9.8,54.6,55.8,13.9,92.40,8.7,"3,219"
53,Shareef Abdur-Rahim,SAC,30,80,31,49,25.2,103.3,107.8,-4.4,9.2,0.94,11.1,6.2,14.8,10.4,11.8,47.6,52.4,19.4,95.78,8.0,"4,016"
53,Shawn Marion,PHX,29,80,60,20,37.6,114.4,104.7,9.7,6.5,1.18,9.4,6.3,19.8,13.5,8.0,56.1,59.4,18.9,97.67,13.8,"6,127"
53,Tim Duncan,SAS,31,80,58,22,34.1,111.1,96.5,14.6,18.2,1.22,14.5,9.0,23.9,16.8,11.9,54.7,57.9,27.9,90.23,18.9,"5,125"
72,Fabricio Oberto,SAS,32,79,57,22,17.3,107.0,99.3,7.7,7.5,0.99,15.5,10.6,18.4,14.6,15.7,56.2,57.5,12.5,91.81,7.7,"2,612"
72,Francisco Garcia,SAC,25,79,33,46,17.8,102.2,102.6,-0.4,10.1,1.24,14.9,3.8,10.7,7.3,12.0,49.9,55.1,15.4,98.16,7.1,"2,874"
72,Jarrett Jack,POR,23,79,30,49,33.6,102.7,108.8,-6.1,26.5,2.23,29.5,0.7,8.1,4.3,13.2,49.9,57.1,17.5,89.37,10.3,"4,934"
72,Joey Graham,TOR,25,79,47,32,16.7,104.7,102.0,2.8,5.3,0.90,8.2,4.5,15.3,10.0,9.1,50.6,56.4,16.8,96.71,8.4,"2,658"
72,John Salmons,SAC,27,79,32,47,27.0,102.8,106.7,-4.0,19.6,2.13,25.9,2.3,10.4,6.4,12.1,49.5,55.3,15.2,96.21,9.1,"4,272"
72,Linas Kleiza,DEN,22,79,42,37,18.8,104.3,102.1,2.2,4.7,0.57,6.8,5.1,12.6,8.8,12.0,50.9,56.1,17.2,99.87,6.6,"3,099"
72,Marcus Williams,NJN,21,79,40,39,16.6,98.9,100.9,-2.0,34.6,1.83,27.0,2.4,10.2,6.4,14.7,43.9,47.4,24.0,95.80,9.9,"2,632"
72,Mikki Moore,NJN,31,79,39,40,26.3,105.1,104.6,0.5,5.9,0.65,9.3,7.5,13.1,10.4,14.2,60.9,63.7,16.0,92.45,8.9,"4,004"
72,Udonis Haslem,MIA,27,79,43,36,31.4,104.2,103.7,0.6,6.4,0.88,9.6,8.2,18.8,13.7,10.9,49.2,52.3,17.0,92.21,10.0,"4,761"
81,Adam Morrison,CHA,22,78,30,48,29.8,99.5,105.6,-6.1,12.1,1.25,12.4,2.3,8.1,5.1,9.9,42.2,45.0,21.6,94.92,5.1,"4,620"
81,Al Harrington,GSW,27,78,42,36,32.9,103.7,104.3,-0.6,9.7,0.88,9.9,5.8,13.8,9.7,11.2,51.6,54.0,22.8,97.75,9.6,"5,221"
81,Antoine Walker,MIA,30,78,42,36,23.3,100.8,102.9,-2.2,12.2,0.92,13.2,5.4,14.1,9.8,14.3,46.0,46.2,21.9,91.52,6.7,"3,485"
81,Chris Duhon,CHI,24,78,46,32,24.4,101.5,96.6,4.9,25.2,2.95,32.9,1.2,7.7,4.5,11.1,49.9,52.9,14.5,95.80,9.5,"3,792"
81,Chuck Hayes,HOU,24,78,50,28,22.0,104.1,93.8,10.3,4.3,0.73,9.7,12.2,18.8,15.5,13.1,57.3,58.7,11.6,92.99,8.9,"3,310"
81,Cuttino Mobley,LAC,31,78,38,40,36.4,103.3,103.8,-0.5,11.7,1.37,15.0,2.0,7.9,5.0,11.0,49.7,54.6,18.1,92.48,8.4,"5,474"
81,Dahntay Jones,MEM,26,78,21,57,21.4,107.0,110.0,-3.0,6.6,0.74,9.8,3.1,7.0,5.1,13.3,48.3,54.2,16.9,94.83,4.7,"3,288"
81,Dirk Nowitzki,DAL,29,78,64,14,36.2,113.7,102.1,11.6,16.9,1.57,13.2,4.8,21.7,13.4,8.4,52.9,60.5,28.3,90.88,20.1,"5,343"
81,LeBron James,CLE,22,78,47,31,40.9,105.6,99.9,5.7,28.1,1.88,17.9,2.6,14.7,8.4,9.5,50.7,55.2,30.3,91.92,18.1,"6,124"
81,Raja Bell,PHX,30,78,59,19,37.4,112.6,103.6,8.9,9.4,2.36,15.1,1.8,6.7,4.4,6.4,53.9,56.2,16.8,97.49,6.9,"5,916"
81,Rajon Rondo,BOS,21,78,21,57,23.5,101.3,99.7,1.6,26.0,2.17,30.7,4.1,12.9,8.3,14.2,42.4,47.2,16.2,94.00,10.0,"3,577"
81,Raymond Felton,CHA,23,78,31,47,36.3,103.1,105.3,-2.2,31.4,2.37,28.5,1.8,8.1,4.9,12.0,43.4,48.1,21.5,93.76,10.0,"5,534"
81,Rudy Gay,MEM,20,78,20,58,27.0,105.4,108.4,-3.0,7.8,0.71,9.1,4.7,12.7,8.7,12.8,45.7,49.7,20.6,96.61,7.2,"4,234"
81,Sebastian Telfair,BOS,22,78,21,57,20.2,102.6,104.1,-1.5,22.3,2.22,26.1,1.1,6.1,3.6,11.7,41.0,45.8,17.3,94.82,5.4,"3,116"
81,Zydrunas Ilgauskas,CLE,32,78,48,30,27.3,103.6,97.9,5.7,9.9,0.87,10.8,11.5,18.2,14.7,12.4,48.5,52.7,21.5,90.34,12.1,"4,021"
96,Alonzo Mourning,MIA,37,77,43,34,20.4,100.9,102.7,-1.8,2.0,0.14,2.5,8.9,13.7,11.5,18.2,56.0,59.0,20.4,92.49,8.4,"3,017"
96,Ben Wallace,CHI,32,77,45,32,35.0,102.9,99.6,3.3,10.1,1.84,22.2,11.3,19.6,15.4,12.1,45.4,45.6,10.7,94.37,10.7,"5,298"
96,Brendan Haywood,WAS,27,77,39,38,22.6,107.3,105.5,1.9,4.0,0.52,8.0,10.9,16.7,13.7,15.4,55.8,57.1,13.4,95.33,7.8,"3,454"
96,Earl Watson,SEA,28,77,31,46,27.9,105.4,107.8,-2.4,31.8,2.62,32.2,1.6,7.4,4.5,12.3,45.0,48.3,19.1,94.09,9.1,"4,205"
96,Jameer Nelson,ORL,25,77,37,40,30.3,103.4,103.5,-0.1,24.2,1.79,22.3,2.3,8.4,5.4,12.4,46.7,51.4,22.3,92.36,9.5,"4,477"
96,Jose Calderon,TOR,25,77,45,32,21.0,106.0,104.7,1.3,39.7,3.52,36.5,1.4,7.6,4.5,10.4,54.6,58.8,19.0,95.47,13.4,"3,208"
96,Kobe Bryant,LAL,28,77,39,38,40.8,108.1,106.9,1.3,24.9,1.62,15.0,2.5,11.8,7.2,9.3,50.2,58.0,32.8,95.59,17.2,"6,263"
96,Matt Harpring,UTA,31,77,49,28,25.5,110.0,104.3,5.7,8.3,0.84,9.8,6.2,13.1,9.5,11.7,50.1,56.4,20.1,93.40,9.9,"3,827"
96,Monta Ellis,GSW,21,77,39,38,34.3,106.2,105.6,0.6,18.5,1.44,18.8,2.3,6.8,4.5,13.0,49.5,54.5,22.1,100.59,9.4,"5,527"
96,Tony Parker,SAS,25,77,55,22,32.5,109.0,98.3,10.6,30.7,2.20,22.6,1.5,9.0,5.4,10.3,52.7,57.2,27.2,90.88,15.5,"4,736"
106,Andre Iguodala,PHI,23,76,30,46,40.3,102.2,105.6,-3.5,24.2,1.66,22.4,2.7,12.4,7.6,13.5,47.1,56.2,22.4,92.08,13.0,"5,869"
106,Bostjan Nachbar,NJN,26,76,39,37,20.2,100.7,101.7,-1.1,7.2,0.88,8.7,1.9,14.9,8.5,9.9,57.0,61.4,18.7,95.54,10.4,"3,055"
106,Erick Dampier,DAL,31,76,64,12,25.2,111.3,98.5,12.8,3.4,0.41,7.7,12.7,19.4,16.1,18.7,62.6,64.2,12.8,90.80,9.3,"3,609"
106,Greg Buckner,DAL,30,76,61,15,18.0,103.2,101.9,1.3,8.2,1.75,16.5,2.7,9.4,6.1,9.4,46.5,48.6,11.6,93.36,4.7,"2,661"
106,James Jones,PHX,26,76,58,18,18.1,107.4,100.6,6.8,4.8,1.61,8.3,2.5,10.0,6.4,5.1,47.0,51.0,16.2,96.74,6.7,"2,761"
106,Kevin Garnett,MIN,31,76,32,44,39.4,104.4,104.4,-0.1,19.0,1.53,15.1,6.8,27.5,17.5,9.9,48.0,54.6,27.2,91.97,19.1,"5,745"
106,Matt Barnes,GSW,27,76,40,36,23.9,105.5,105.7,-0.2,13.1,1.49,16.6,4.8,13.7,9.2,11.1,52.2,54.7,18.0,102.36,9.3,"3,858"
106,Maurice Evans,LAL,28,76,39,37,22.8,106.3,106.3,0.0,7.0,1.30,10.0,5.5,7.7,6.6,7.7,47.6,52.3,17.3,93.92,7.3,"3,388"
106,Steve Nash,PHX,33,76,59,17,35.3,116.7,105.4,11.3,46.8,3.08,39.7,1.3,8.5,5.2,12.9,61.3,65.4,22.3,97.60,16.5,"5,452"
106,Tim Thomas,LAC,30,76,37,39,27.0,104.8,100.6,4.3,14.2,1.61,16.1,3.4,15.3,9.6,10.0,50.8,53.2,19.8,92.89,9.7,"3,974"
106,Trenton Hassell,MIN,28,76,28,48,29.2,102.4,106.9,-4.5,13.8,2.54,26.4,4.1,7.3,5.8,10.4,49.7,52.9,11.7,92.62,6.4,"4,295"
117,Brent Barry,SAS,35,75,53,22,21.7,107.3,101.4,6.0,13.2,2.26,20.8,1.2,9.1,5.3,9.2,62.6,66.6,15.0,92.58,11.2,"3,163"
117,Chris Kaman,LAC,25,75,38,37,29.0,101.0,104.6,-3.7,6.1,0.54,8.1,8.3,21.1,14.8,15.1,45.1,50.2,19.4,90.55,9.0,"4,093"
117,Chucky Atkins,MEM,32,75,20,55,27.5,107.9,110.8,-3.0,27.6,2.72,26.2,0.9,6.1,3.5,9.6,51.5,58.0,21.0,96.19,10.9,"4,137"
117,Corey Maggette,LAC,27,75,37,38,30.5,104.7,103.0,1.7,16.0,1.03,13.9,4.3,16.0,10.4,13.5,46.2,58.3,25.4,93.57,13.0,"4,470"
117,Desmond Mason,NOK,29,75,35,40,34.3,103.3,105.9,-2.7,7.6,0.60,8.5,4.8,9.0,6.9,14.2,45.2,49.3,21.5,92.29,6.4,"4,941"
117,Dikembe Mutombo,HOU,41,75,49,26,17.2,100.0,96.2,3.8,1.6,0.34,5.3,12.7,25.0,18.9,15.5,55.6,60.1,8.2,91.66,10.8,"2,466"
117,Eduardo Najera,DEN,30,75,40,35,22.1,106.1,104.7,1.4,5.6,1.14,12.2,7.9,10.8,9.4,10.7,57.8,60.9,11.7,99.68,7.5,"3,427"
117,Ime Udoka,POR,29,75,31,44,28.6,104.5,107.4,-2.9,8.5,1.53,15.1,4.8,9.8,7.2,9.9,54.8,56.9,13.6,89.79,7.1,"3,997"
117,Jeff Foster,IND,30,75,32,43,23.2,101.5,103.1,-1.6,4.9,0.81,12.9,14.3,22.2,18.1,15.9,46.9,51.3,9.7,92.95,9.2,"3,362"
117,Manu Ginobili,SAS,29,75,56,19,27.5,109.1,95.1,14.0,22.3,1.68,18.4,3.1,13.5,8.5,11.0,53.9,60.9,25.9,93.52,17.1,"4,006"
117,Rasheed Wallace,DET,32,75,48,27,32.3,107.9,103.4,4.5,8.9,1.35,11.3,4.0,20.1,12.1,8.4,48.5,51.3,19.8,88.32,10.9,"4,461"
117,Richard Hamilton,DET,29,75,48,27,36.8,108.8,101.7,7.1,18.4,1.79,16.0,2.9,8.0,5.5,8.9,48.6,55.1,25.5,88.89,11.5,"5,112"
117,Stephen Jackson,GSW,29,75,43,32,33.0,105.8,103.0,2.8,18.3,1.57,18.6,2.4,6.6,4.5,11.9,48.6,54.0,21.7,97.88,9.2,"5,055"
117,T.J. Ford,TOR,24,75,43,32,29.9,103.7,102.9,0.8,44.8,2.58,31.9,2.5,8.3,5.5,12.4,44.7,50.8,25.8,94.56,12.9,"4,416"
131,Carlos Boozer,UTA,25,74,45,29,34.6,109.2,106.3,2.9,15.8,1.14,12.8,9.9,25.8,18.0,11.2,56.1,58.8,26.2,94.22,18.1,"5,026"
131,Gilbert Arenas,WAS,25,74,39,35,39.8,111.4,108.5,2.9,25.7,1.88,17.6,2.0,9.8,5.8,9.4,48.4,56.5,30.2,97.24,14.2,"5,968"
131,Kyle Korver,PHI,26,74,30,44,30.9,101.1,105.5,-4.3,8.3,0.90,9.1,1.4,10.5,5.9,10.2,51.8,56.9,20.6,93.34,9.8,"4,457"
131,Stephon Marbury,NYK,30,74,31,43,37.1,105.1,108.6,-3.4,24.9,2.25,23.6,1.4,6.8,4.1,10.5,48.0,53.9,21.3,92.33,10.1,"5,293"
131,Willie Green,PHI,25,74,31,43,24.9,100.2,106.6,-6.4,11.1,1.06,9.9,2.4,6.7,4.5,9.3,44.1,45.8,25.1,93.25,5.9,"3,575"
136,Anthony Parker,TOR,32,73,43,30,33.4,108.1,101.4,6.7,9.6,2.15,15.7,2.7,9.6,6.2,7.3,56.1,59.6,15.5,93.90,9.6,"4,763"
136,Beno Udrih,SAS,24,73,53,20,13.0,101.2,101.4,-0.2,22.0,2.18,22.2,1.2,7.8,4.5,10.2,41.7,45.9,20.5,92.95,7.2,"1,847"
136,Boris Diaw,PHX,25,73,55,18,31.1,110.6,105.3,5.3,21.9,2.29,31.3,4.5,9.9,7.3,13.7,55.1,57.0,15.3,96.84,9.0,"4,558"
136,Hedo Turkoglu,ORL,28,73,36,37,31.1,105.6,102.6,3.1,17.1,1.63,18.0,2.8,11.0,7.0,11.1,48.5,52.8,21.3,91.79,9.6,"4,345"
136,Jake Voskuhl,CHA,29,73,30,43,14.3,101.6,106.3,-4.7,6.7,0.79,10.9,8.3,18.5,13.2,13.8,47.5,52.3,15.4,95.36,5.9,"2,068"
136,Ryan Gomes,BOS,24,73,19,54,31.2,101.2,109.3,-8.0,9.2,1.13,11.3,5.8,13.6,9.6,10.0,47.9,53.4,18.7,92.75,9.3,"4,391"
136,Sasha Vujacic,LAL,23,73,35,38,12.8,105.7,107.8,-2.0,10.7,2.13,16.8,2.9,9.1,5.9,7.9,50.4,54.0,15.0,94.36,7.0,"1,832"
136,Tyson Chandler,NOK,24,73,34,39,34.6,104.9,105.4,-0.5,4.0,0.52,8.8,12.6,24.4,18.3,16.8,62.4,62.0,12.1,91.65,11.9,"4,823"
144,Carlos Arroyo,ORL,27,72,36,36,18.1,101.0,99.6,1.4,28.6,2.24,24.2,2.7,8.4,5.6,10.8,43.9,50.1,22.2,91.00,11.1,"2,475"
144,Channing Frye,NYK,24,72,29,43,26.3,101.6,105.9,-4.3,6.3,0.67,7.4,5.1,17.0,11.1,11.1,43.5,46.4,19.9,92.28,7.2,"3,655"
144,Gerald Wallace,CHA,24,72,29,43,36.7,101.7,106.3,-4.6,12.3,1.16,12.5,5.4,15.6,10.3,10.8,52.3,56.8,22.1,93.78,13.3,"5,153"
144,Jamaal Tinsley,IND,29,72,31,41,31.1,101.2,104.0,-2.8,37.9,2.47,29.2,2.6,8.4,5.4,11.8,42.4,46.5,23.4,94.48,10.8,"4,431"
