,PLAYER,TEAM,AGE,GP,W,L,MIN,"
            OFFRTG
          ","
            DEFRTG
          ","
            NETRTG
          ",AST%,AST/TO,"
            AST Ratio
          ",OREB%,DREB%,REB%,"
            TO Ratio
          ",eFG%,TS%,USG%,PACE,PIE,POSS
86,Chauncey Billups,DET,31,78,56,22,32.3,112.2,101.4,10.8,34.1,3.31,30.3,1.7,7.3,4.5,9.2,52.6,61.9,22.7,88.73,15.9,"4,670"
86,Devin Brown,CLE,29,78,44,34,22.6,101.9,103.3,-1.4,16.6,1.77,20.1,3.6,11.8,7.5,11.4,45.1,49.4,17.4,92.46,8.3,"3,397"
86,Earl Watson,SEA,29,78,19,59,29.1,99.3,108.5,-9.2,35.9,3.03,35.1,1.8,7.8,4.8,11.6,48.7,51.7,18.5,98.45,10.4,"4,651"
86,Eddie House,BOS,30,78,62,16,19.0,104.3,96.0,8.3,18.2,2.00,19.8,1.4,10.0,5.9,9.9,51.9,53.4,18.6,94.33,10.7,"2,927"
86,Eduardo Najera,DEN,31,78,48,30,21.3,109.7,100.2,9.4,7.9,1.61,16.9,6.5,12.5,9.5,10.5,54.5,57.0,11.7,101.77,7.4,"3,519"
86,Jamario Moon,TOR,28,78,39,39,27.8,111.4,104.4,6.9,6.0,1.76,12.0,4.7,18.7,12.0,6.8,52.0,54.0,14.3,91.54,10.0,"4,123"
86,Kendrick Perkins,BOS,23,78,62,16,24.5,110.4,96.6,13.8,6.3,0.67,13.2,8.7,17.1,13.2,19.6,61.5,63.2,13.4,92.24,8.5,"3,671"
86,Nick Collison,SEA,27,78,19,59,28.5,100.9,108.0,-7.1,7.7,0.96,12.0,11.0,20.8,15.9,12.5,50.2,53.7,15.9,97.66,10.5,"4,504"
86,Ronny Turiaf,LAL,25,78,53,25,18.7,109.1,104.0,5.1,13.0,1.78,18.9,6.7,13.8,10.4,10.7,47.4,53.9,16.4,96.64,8.7,"2,928"
86,Tim Duncan,SAS,32,78,54,24,34.0,108.2,99.9,8.3,15.2,1.22,12.2,9.8,25.6,17.8,10.0,49.7,54.6,28.0,89.33,17.7,"4,940"
100,Carmelo Anthony,DEN,24,77,47,30,36.4,109.3,106.6,2.7,15.6,1.02,11.6,6.3,13.3,9.9,11.3,51.1,56.8,29.6,100.81,13.3,"5,894"
100,Craig Smith,MIN,24,77,18,59,20.1,100.8,108.2,-7.5,6.6,0.67,7.9,8.2,16.0,12.0,11.7,56.3,59.0,20.2,93.89,10.0,"3,023"
100,Cuttino Mobley,LAC,32,77,22,55,35.1,100.0,108.2,-8.2,13.1,1.64,15.7,1.9,8.7,5.3,9.6,47.2,51.4,18.3,93.63,8.1,"5,267"
100,Dirk Nowitzki,DAL,30,77,49,28,36.0,112.5,103.7,8.7,17.1,1.66,13.5,3.7,20.5,12.4,8.1,51.0,58.5,28.3,92.08,17.6,"5,319"
100,Jeff Foster,IND,31,77,34,43,24.5,104.0,104.4,-0.4,10.3,2.08,20.5,13.0,21.7,17.1,9.9,55.0,56.8,11.3,98.43,11.0,"3,849"
100,Joe Smith,CLE,32,77,34,43,22.4,102.2,103.1,-1.0,6.8,0.93,7.5,9.0,14.4,11.6,8.0,47.8,52.4,20.9,93.30,10.3,"3,360"
100,Joel Przybilla,POR,28,77,38,39,23.6,101.2,103.3,-2.1,2.3,0.28,6.4,11.3,26.0,18.7,22.4,57.6,61.1,10.2,89.38,9.3,"3,373"
100,Lamar Odom,LAL,28,77,54,23,37.9,111.1,103.0,8.0,13.8,1.75,19.9,6.9,20.2,13.8,11.4,54.4,58.2,16.4,97.10,12.5,"5,912"
100,Peja Stojakovic,NOH,31,77,53,24,35.2,113.5,105.0,8.5,5.3,1.57,7.8,2.4,10.5,6.4,4.9,55.2,58.1,19.1,92.48,9.4,"5,232"
100,Rajon Rondo,BOS,22,77,62,15,29.9,110.8,97.1,13.7,26.3,2.67,29.6,3.9,10.5,7.4,11.1,49.6,51.5,18.6,92.93,11.3,"4,464"
100,Rasheed Wallace,DET,33,77,55,22,30.5,110.8,100.0,10.8,9.5,1.59,11.8,3.9,19.6,11.7,7.4,49.7,52.3,20.8,88.59,11.7,"4,323"
111,Andris Biedrins,GSW,22,76,44,32,27.3,111.1,106.3,4.8,5.1,0.88,9.5,11.6,22.9,17.2,10.8,62.6,63.7,14.3,100.28,12.1,"4,341"
111,Charlie Villanueva,MIL,23,76,24,52,24.1,103.8,112.9,-9.0,7.2,0.73,7.3,7.7,18.7,12.9,10.0,46.9,50.2,23.5,94.91,9.7,"3,605"
111,Damien Wilkins,SEA,28,76,18,58,24.3,97.3,108.8,-11.5,12.9,1.69,15.4,3.7,9.4,6.5,9.2,44.0,47.4,18.9,98.88,7.3,"3,793"
111,David West,NOH,27,76,52,24,37.8,110.8,103.3,7.4,10.4,1.07,9.8,6.5,18.3,12.3,9.2,48.4,53.5,25.9,92.13,13.1,"5,507"
111,Jason Smith,PHI,22,76,38,38,14.6,102.7,100.5,2.2,2.8,0.42,4.8,6.8,14.6,10.6,11.6,46.1,49.1,15.6,94.92,6.0,"2,183"
111,Josh Childress,ATL,25,76,33,43,29.9,104.9,107.6,-2.6,8.8,1.19,12.9,7.8,8.9,8.4,10.8,59.0,64.7,15.3,93.65,11.6,"4,433"
111,Josh Howard,DAL,28,76,48,28,36.3,111.0,102.9,8.1,10.3,1.44,9.7,4.7,15.0,10.0,6.7,48.2,53.4,25.4,91.98,12.5,"5,279"
111,LaMarcus Aldridge,POR,22,76,35,41,34.9,106.5,106.3,0.1,8.6,0.97,7.9,8.7,14.2,11.4,8.2,48.4,52.3,25.2,89.18,11.6,"4,912"
111,Matt Harpring,UTA,32,76,50,26,18.1,106.1,104.2,1.9,9.9,0.86,11.0,7.3,11.2,9.2,12.8,50.2,55.1,21.1,94.37,9.5,"2,690"
111,Morris Peterson,NOH,30,76,52,24,23.6,111.5,105.4,6.1,5.2,1.63,10.2,2.1,10.4,6.1,6.2,52.6,54.9,15.0,92.53,6.3,"3,462"
111,Quinton Ross,LAC,27,76,22,54,19.8,96.4,105.8,-9.3,9.4,3.03,18.4,3.7,8.1,5.9,6.1,40.4,43.0,11.8,94.68,4.4,"2,945"
111,Ronnie Brewer,UTA,23,76,49,27,27.5,112.4,105.7,6.7,9.2,1.94,14.2,5.2,6.3,5.8,7.3,56.7,61.2,17.1,96.02,10.8,"4,178"
111,Vince Carter,NJN,31,76,34,42,38.9,104.0,106.1,-2.1,24.2,2.15,19.0,3.9,11.8,7.9,8.8,49.4,55.0,25.0,93.97,13.2,"5,797"
124,Arron Afflalo,DET,22,75,55,20,12.9,102.9,95.8,7.1,8.6,1.53,14.3,3.8,10.4,7.1,9.3,43.2,49.4,14.4,92.75,7.3,"1,868"
124,Bostjan Nachbar,NJN,27,75,33,42,22.1,98.9,107.3,-8.4,10.0,1.04,10.1,3.3,12.6,7.9,9.7,47.9,53.1,20.9,95.32,8.5,"3,299"
124,Hakim Warrick,MEM,25,75,20,55,23.4,99.0,112.0,-13.0,5.5,0.62,5.8,6.6,13.8,10.1,9.4,51.2,55.5,21.1,97.44,9.8,"3,556"
124,Kirk Hinrich,CHI,27,75,31,44,31.7,102.6,105.1,-2.5,30.3,2.88,30.8,1.1,9.4,5.1,10.7,46.7,50.1,18.7,94.19,9.6,"4,655"
124,Kyle Korver,UTA,27,75,50,25,23.1,108.5,102.4,6.1,9.5,1.35,12.6,1.3,9.0,5.2,9.4,54.0,58.5,18.0,93.97,8.4,"3,405"
124,LeBron James,CLE,23,75,45,30,40.4,107.2,105.5,1.7,35.2,2.11,19.5,4.3,15.8,9.9,9.2,51.8,56.8,32.8,92.17,19.9,"5,831"
124,Marko Jaric,MIN,29,75,20,55,29.2,100.8,109.3,-8.4,21.3,2.43,29.9,1.7,9.1,5.2,12.3,47.3,51.8,14.8,93.30,8.0,"4,253"
124,Martell Webster,POR,21,75,38,37,28.4,104.4,106.3,-1.9,6.8,1.08,10.0,2.6,12.0,7.3,9.2,51.6,54.8,17.6,90.04,7.9,"3,994"
124,Maurice Evans,ORL,29,75,46,29,22.9,110.7,106.5,4.2,7.2,2.03,11.5,5.8,7.4,6.6,5.7,55.5,57.1,16.2,94.88,7.7,"3,395"
124,Nick Young,WAS,23,75,36,39,15.4,100.3,108.2,-7.9,10.1,0.67,9.1,2.0,8.2,5.0,13.6,48.1,52.7,24.2,93.85,6.8,"2,264"
124,Raja Bell,PHX,31,75,48,27,35.3,112.1,105.1,7.0,8.5,2.58,16.4,2.0,7.9,5.2,6.3,53.8,56.1,14.3,98.58,6.3,"5,429"
124,Rashad McCants,MIN,23,75,20,55,26.9,104.7,107.7,-3.0,13.8,0.94,12.1,2.5,8.2,5.3,12.8,52.9,55.0,26.0,93.96,8.3,"3,954"
124,Royal Ivey,MIL,26,75,22,53,19.2,101.1,109.7,-8.6,17.6,2.13,24.0,2.7,6.3,4.4,11.2,44.0,48.7,15.7,93.11,4.7,"2,778"
124,Tony Allen,BOS,26,75,61,14,18.3,102.6,93.8,8.8,14.3,1.05,16.4,2.7,9.5,6.3,15.7,45.8,52.7,19.1,94.01,7.6,"2,680"
124,Troy Murphy,IND,28,75,33,42,28.1,105.4,106.4,-1.0,12.2,1.72,15.6,5.0,20.7,12.8,9.0,52.2,57.3,18.4,99.30,11.5,"4,347"
124,Wally Szczerbiak,CLE,31,75,24,51,23.2,102.1,102.3,-0.2,10.1,1.37,10.6,1.9,9.9,6.0,7.8,49.3,53.9,21.7,96.10,10.4,"3,479"
140,Brandon Roy,POR,23,74,40,34,37.7,107.3,106.5,0.8,27.2,3.16,22.6,3.0,10.0,6.5,7.2,48.5,53.1,24.7,89.42,13.4,"5,194"
140,Brevin Knight,LAC,32,74,22,52,22.6,95.9,106.0,-10.0,32.3,4.62,42.4,0.9,7.9,4.4,9.2,40.4,45.3,12.1,94.17,8.5,"3,283"
140,JR Smith,DEN,22,74,44,30,19.2,108.9,103.1,5.8,14.9,1.14,12.9,2.9,7.2,5.1,11.3,57.8,60.3,24.9,102.99,10.8,"3,060"
140,Jacque Vaughn,SAS,33,74,49,25,15.4,98.6,97.2,1.4,23.2,2.94,29.8,1.2,5.6,3.4,10.1,43.3,48.1,15.2,91.41,6.5,"2,169"
140,James Posey,BOS,31,74,60,14,24.6,103.4,98.2,5.2,10.5,1.75,17.6,1.8,16.3,9.2,10.1,54.6,58.7,13.2,93.13,10.4,"3,538"
140,Jason Collins,MEM,29,74,28,46,15.8,96.9,102.5,-5.5,3.3,0.52,11.4,5.6,10.7,8.1,21.8,46.9,48.1,7.6,94.04,0.1,"2,284"
140,Joakim Noah,CHI,23,74,31,43,20.7,101.8,102.2,-0.4,8.7,0.94,13.3,10.9,15.8,13.3,14.1,48.2,53.9,15.3,95.03,9.9,"3,029"
140,Luke Walton,LAL,28,74,51,23,23.4,108.1,102.1,6.0,18.2,2.18,25.8,4.9,11.3,8.2,11.8,47.9,50.9,15.6,97.97,8.7,"3,534"
140,Manu Ginobili,SAS,30,74,51,23,31.1,106.8,98.2,8.6,25.7,1.66,19.5,2.9,13.0,8.1,11.7,54.0,61.2,27.4,92.88,16.9,"4,470"
